Throws,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,CFraming,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_o_KC,pb_s_KC,pb_c_KC,pb_o_FC,pb_s_FC,pb_c_FC,pb_o_FS,pb_s_FS,pb_c_FS,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_s_KC,sp_l_KC,sp_p_KC,sp_s_FC,sp_l_FC,sp_p_FC,sp_s_FS,sp_l_FS,sp_p_FS,sp_s_FO,sp_l_FO,sp_p_FO,sp_stuff,sp_location,sp_pitching,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TIP,PlayerNameRoute,PlayerName,positionDB,position,TeamName,TeamNameAbb,teamid,playerTeamId,playerid,EV90,IDfg
R,693645,"<a href=""statss.aspx?playerid=32095&position=P"">Cameron Schlittler</a>","<a href=""leaders.aspx?pos=all&stats=pit&lg=all&qual=0&type=strType&season=2026&month=0&season1=2026&ind=0&team=9&rost=0&age=0"">NYY</a>",2026,25.0,25 - 25,2026,2026,2.0,1.0,1.951807273768397,5.0,5.0,2.0,0.0,0.0,0.0,0.0,27.2,105.0,18.0,7.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,31.0,20.0,14.0,2.0,411.0,121.0,290.0,10.0,1.0,1.0,0.0,11.710843642610381,0.9759036368841985,12.0,5.855421821305191,0.0,0.17647058823529413,0.7590361620210432,0.2727272727272727,0.66666667,0.8778160973719293,1.55,0.215384615,0.476923076,0.307692307,0.1,0.0,0.032258064,0.0,0.37142857,0.10000000149011612,12.584901809692383,27.200000762939453,,,12.584901809692383,1.5122653245925903,12.098122596740723,1.0971994400024414,-0.48220059275627136,0.06713469326496124,-0.4150658845901489,1.2690737849209337,1.873400756818155,0.43529000878334045,-1.2335479259490967,1.6688379049301147,5.315199851989746,0.5837074518203735,0.87650465965271,0.9292866587638855,0.8824800252914429,1.1211600303649902,5.0,5.0,0.8593130111694336,-0.3626927091669186,0.63814181,97.37931034,0.27628362,93.46902655,,,0.08557457,84.22857143,,,,,,,0.00486618,,6.122260093688965,3.0328876972198486,,0.03555259108543396,,,,2.3456935224861932,2.6839714134688926,,0.10157883167266844,,,,0.43243243,0.73796791,0.57212714,0.58333333,0.79710145,0.70940171,0.45721271,0.68571429,0.16545012,0.12408759,0.28953771,0.0,0.0,0.0,47.04877737054293,21.815385605077754,45.96432131487731,0.34285714,0.02857143,0.31428571,2.059847320840044,2.2371799128396175,3.253012122947328,1.0739911763964676,24.0,22.0,20.0,10.0,34.0,22.0,66.0,0.36363636,0.33333333,0.3030303,0.15151515,0.51515152,0.33333333,132.2358529962771,24.567789904163792,538.2488290022457,72.43208377991299,0.0,74.86451145890412,56.66184866992426,94.31161437140518,93.23024171407394,149.8880847558274,27.84735707268681,112.29245909048637,114.30028949813735,78.70602413981375,0.0,87.28907442528858,94.06065375390236,132.31025079395698,93.75626696978026,100.54197362680313,102.24319662601664,1.7821660010414253,,,,62.53392896551724,53.70258275862069,64.32476620689656,50.81386571428572,58.00129553571429,44.479910267857136,65.99207151162791,63.80979837209302,61.446210348837205,49.50155800000001,46.61136000000001,53.83951400000001,,,,56.71609086956522,53.50589869565218,52.52676956521739,,,,60.778559815384604,53.98445350769231,57.309811353846165,-0.8339749846153847,2.8524950153846156,,,,111.83749999999999,133.22416666666666,132.11249999999998,118.30227642276422,123.3530081300813,134.42162601626018,115.76265060240962,119.9190361445783,130.2412048192771,124.05333333333333,92.98666666666666,90.12,,,,102.81277108433734,105.47710843373494,107.45084337349398,,,,,,,113.12649517684883,118.11569131832802,125.44765273311897,1.0,0.0,1.0,0.0,0.0,0.0,-0.024858511984348297,,0.040289249271154404,,,,1.0,1.0,-0.024858511984348297,0.040289249271154404,0.015430737286806107,4.0,4.0,1.0,-0.6791152954101562,0.0,0.0,,,2.0,2.0,1.0,0.29978829622268677,0.39608802,,0.26161369,,,0.24205379,0.01466993,0.08557457,,,,,,,0.01466993,,0.08557457,,97.45061728395062,,93.7084093896028,,,97.09696575126263,89.2000020345052,84.28000139508929,,,,,,89.2000020345052,,84.28000139508929,,-4.004253622926312,,2.533687983717874,,,-9.23874240451389,2.942742029825846,1.4752284458705358,,,,,,2.942742029825846,,1.4752284458705358,,10.480853798948688,,6.915376752336448,,,6.741644965277778,2.2762204806009927,-4.831420026506696,,,,,,2.2762204806009927,,-4.831420026506696,,3.0467710494995117,,2.987274408340454,,,3.2687454223632812,0.045613233000040054,-0.08133372664451599,,,,,,0.045613233000040054,,-0.08133372664451599,,1.880722870061427,,2.7918452414396766,,,3.301763052892203,0.7602205500006676,-0.23238207612718853,,,,,,0.7602205500006676,,-0.23238207612718853,,27.833782431520063,,33.92085280373832,,,34.50362018623738,23.512224833170574,31.90770786830357,,,,,,23.512224833170574,,31.90770786830357,,1833.0740740740741,,1895.3457943925234,,,1836.0,1274.1666666666667,1726.0285714285715,,,,,,1274.1666666666667,,1726.0285714285715,,0.40932642,0.71759259,0.57212714,0.53164557,0.79354839,0.70512821,0.52811736,21.41776316,71.17063482553681,0.29447853,6.854491438602377,0.26363636,0.17791411,0.09090909,0.06134969,4.0,163.0,30.190974884969325,5.730354168663727,-1.2090139564560967,0.51533742,27.939911450345093,26.904656345858896,0.80952381,0.78823529,0.33227848,0.58139535,0.64,0.40822785,0.29310345,0.47058824,0.1835443,0.08333333,0.0,0.07594937,0.6119403,0.65853659,0.21202532,0.5483871,0.61764706,0.19620253,0.40594059,0.58536585,0.49388753,0.73429952,0.76973684,0.50611247,,,0.08557457,0.400978,0.25672372,,,,0.24205379,0.01466993,,,,84.56259765625,97.70736471036585,94.01285342261905,,,,97.48711726641415,89.7660624186198,,,,2.105005536760603,-3.399898622094131,3.2304315476190477,,,,-8.69927978515625,3.8237133026123047,,,,-6.668487112862723,9.038743181926447,5.606652250744047,,,,5.213628595525568,0.05109000205993652,,,,-0.08133376389741898,3.0640616416931152,2.9554367065429688,,,,3.25602650642395,0.045613233000040054,,,,-0.23238218256405424,1.8683302693250703,2.814701625279018,,,,3.288915663054495,0.7602205500006676,,0.40512821,0.72429907,0.57212714,0.53164557,0.78709677,0.7008547,0.52322738,21.41776316,66.0,87.19384765625,9.892307692307693,2.0,0.03030303,115.1,27.0,0.40909091,1.38333,20.0,27.66666603088379,Cameron Schlittler,Cam Schlittler,P,P,NYY,NYY,9,9,32095,102.6,32095
R,667755,"<a href=""statss.aspx?playerid=22100&position=P"">Jose Soriano</a>","<a href=""leaders.aspx?pos=all&stats=pit&lg=all&qual=0&type=strType&season=2026&month=0&season1=2026&ind=0&team=1&rost=0&age=0"">LAA</a>",2026,27.0,27 - 27,2026,2026,5.0,0.0,0.27551022553036947,5.0,5.0,4.0,0.0,0.0,0.0,0.0,32.2,120.0,11.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,39.0,40.0,21.0,6.0,1.0,483.0,177.0,306.0,26.0,1.0,1.0,0.0,10.74489879568441,3.581632931894803,3.0,3.030612480834064,0.27551022553036947,0.102803738317757,0.7346939347476519,0.14925373134328357,1.0,2.3590061541251024,1.904761904,0.089552238,0.597014925,0.313432835,0.047619047,0.047619047,0.025,0.0,0.44166667,-0.17000001668930054,9.735319137573242,32.20000076293945,,,9.735319137573242,1.0987478494644165,8.789982795715332,2.4798457622528076,0.5270014405250549,0.8540963530540466,1.3810977935791016,1.7289418791746052,2.846406203058087,1.2770999670028687,-0.6119180917739868,1.8890180587768555,15.401700019836426,1.5560925006866455,0.7384495735168457,0.7711697220802307,0.8658400177955627,0.7494799494743347,5.0,5.0,1.446467638015747,0.2829665885093158,0.52173913,97.53571429,0.06004141,90.62068966,,,0.26501035,85.9765625,,,0.15320911,93.02702703,,,0.00828157,,9.203370094299316,0.487446129322052,,2.8866164684295654,,2.505974531173706,,3.6521309898013157,1.6808487218001793,,2.255169115960598,,3.386452069153657,,0.36486486,0.55614973,0.4389234,0.53703704,0.88461538,0.70754717,0.38716356,0.575,0.12836439,0.19461698,0.32298137,0.0,0.0,0.0,6.490308434565782,56.802206557257215,69.16786011829616,0.325,0.10833333,0.21666667,3.0440342848100834,3.4086084842681887,7.163265863789606,-2.0834959285947328,37.0,18.0,13.0,14.0,31.0,23.0,68.0,0.54411765,0.26470588,0.19117647,0.20588235,0.45588235,0.33823529,121.32865069055643,90.16546517396267,134.5622072505614,37.48894337851354,26.91368793437463,43.61265932341143,54.844707844405114,51.61332129778393,139.84536271095627,142.08141402999829,105.58789735414291,46.68876197158511,143.0817299396282,80.17442008298329,45.59405121162538,130.6126961375859,74.69522501496523,83.47220209063842,127.39822143911054,88.97442806066286,103.74677311464842,2.7739353589470968,,,,,,,65.79278539130435,67.2861204347826,63.46753095652174,54.117834370860926,55.98648006622517,46.275082450331126,48.49252137931034,49.831699655172415,47.41935758620689,63.73150375,70.14148484375,58.8135259375,,,,53.91890133333333,56.8308055,51.105834,60.33628776397516,61.43520977225673,53.876736293995855,-0.7964185507246376,2.9088292132505176,,,,,,,104.32711111111112,114.45577777777778,114.83666666666666,106.32529914529914,111.93401709401708,124.60307692307691,97.41925925925925,101.60962962962964,99.60296296296295,101.30407766990291,123.74116504854368,123.82563106796115,,,,110.14297872340424,98.12595744680851,110.95659574468083,,,,104.37634464751959,113.22725848563965,118.65488250652743,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.33333333,-0.18838125467300415,0.0,0.0,,,5.0,3.0,0.6,0.7906780242919922,0.23809524,,,0.1242236,,0.3126294,0.06004141,,0.26501035,,,,,,0.06004141,,,,97.9904296875,,,92.65499674479166,,96.82516297599338,90.48275862068965,,85.91015625,,,,,90.48275862068965,,,,-6.265083113960598,,,-7.0985570271809895,,-8.948239762262004,0.23839740095467404,,6.240972995758057,,,,,0.23839740095467404,,,,8.008381453804347,,,-0.4521388371785482,,1.6343122065462024,1.8973846435546875,,-3.5803356170654297,,,,,1.8973846435546875,,,,1.5377485752105713,,,2.220630645751953,,7.988367557525635,0.487446129322052,,2.87082576751709,,,,,0.487446129322052,,,,1.337172674096149,,,3.7010510762532554,,5.290309640745453,1.6808487218001793,,2.2428326308727264,,,,,1.6808487218001793,,,,23.954780910326086,,,24.84058837890625,,23.61510502897351,33.01312045393319,,32.47377014160156,,,,,33.01312045393319,,,,1766.9913043478261,,,1221.8,,1513.609271523179,2198.689655172414,,1945.015625,,,,,2198.689655172414,,,,0.34439834,0.53305785,0.4389234,0.45783133,0.86821705,0.70754717,0.5010352,18.10584958,71.52695705746645,0.20805369,7.359501166631712,0.30275229,0.22147651,0.0733945,0.05369128,9.0,149.0,32.85577023909396,11.39503018167995,-1.5910770493065751,0.61073826,28.890192428691275,28.048356229026847,0.58024691,0.91489362,0.2109375,0.51381215,0.8172043,0.47135417,0.4125,0.24242424,0.20833333,0.07142857,0.0,0.109375,0.55319149,0.88461538,0.24479167,0.47126437,0.73170732,0.2265625,0.34798535,0.47368421,0.56521739,0.55714286,0.8974359,0.43478261,,,0.26501035,0.23809524,,0.13871636,,,0.29813665,0.06004141,,,,85.91714477539062,98.00402513586957,,92.78538217117537,,,96.97770860460069,90.4888116244612,,,,7.186620235443115,-5.438188901154891,,-6.995328988601912,,,-8.136978997124565,1.08062744140625,,,,-5.277805328369141,6.795068890115489,,-1.7519080318621736,,,0.2833252218034532,0.44023184940732757,,,,2.87082576751709,1.5377485752105713,,1.8296531438827515,,,8.379344940185547,0.4874461591243744,,,,2.2428326308727264,1.337172674096149,,2.730825587884704,,,5.818989541795519,1.6808488245668083,,0.34309623,0.53278689,0.4389234,0.45121951,0.86923077,0.70754717,0.50517598,18.10584958,68.0,86.99242424242425,3.9242424242424243,6.0,0.08823529,104.9,21.0,0.30882353,1.55556,21.0,32.666664123535156,Jose Soriano,José Soriano,P,P,LAA,LAA,1,1,22100,102.1,22100
R,677952,"<a href=""statss.aspx?playerid=23793&position=P"">Braxton Ashcraft</a>","<a href=""leaders.aspx?pos=all&stats=pit&lg=all&qual=0&type=strType&season=2026&month=0&season1=2026&ind=0&team=27&rost=0&age=0"">PIT</a>",2026,26.0,26 - 26,2026,2026,1.0,1.0,2.3823530079996726,4.0,4.0,2.0,0.0,0.0,0.0,0.0,22.2,91.0,17.0,9.0,6.0,0.0,7.0,0.0,1.0,0.0,0.0,27.0,29.0,19.0,7.0,4.0,341.0,121.0,220.0,15.0,3.0,1.0,0.0,10.720588535998528,2.779411842666285,3.85714286,6.750000189332407,0.0,0.20481927710843373,1.0588235591109656,0.30357142857142855,0.64,1.8313951345463517,1.526315789,0.127272727,0.527272727,0.345454545,0.210526315,0.0,0.103448275,0.0,0.37362637,-0.009999999776482582,8.493833541870117,22.200000762939453,,,8.493833541870117,0.984931230545044,7.879449844360352,0.5085060000419617,-0.38621997833251953,-0.09020525217056274,-0.4764252305030823,1.4263205276502973,2.985834116829761,0.261355996131897,-1.2232160568237305,1.4845720529556274,3.7804999351501465,0.37844276428222656,0.8710148930549622,0.8512956500053406,0.8700000047683716,0.7989000082015991,4.0,4.0,0.4759848415851593,-0.1759256827627107,0.48093842,96.58536585,0.18475073,91.44444444,,,0.29618768,84.64356436,,,0.03812317,90.92307692,,,,,2.6619510650634766,-1.0594433546066284,,4.139704704284668,,-0.9103822112083435,,1.623140893331388,-1.6816561184232197,,4.098717528994721,,-7.002940086218026,,0.35678392,0.66901408,0.48680352,0.54929577,0.85263158,0.72289157,0.41642229,0.59340659,0.13489736,0.15835777,0.29325513,0.0,0.0,0.0,57.93642296217152,44.06579563587985,72.39261257256958,0.2967033,0.07692308,0.21978022,2.989737182492099,3.3712458469055515,5.955882519999182,0.5509578734533209,15.0,23.0,18.0,8.0,31.0,17.0,56.0,0.26785714,0.41071429,0.32142857,0.14285714,0.55357143,0.30357143,126.44746767342134,76.8750632438237,164.48437084830007,83.73251072586181,0.0,87.00694901588355,81.60925398792865,106.74391089348363,88.99644351341323,134.0366996018145,81.48902037936816,66.84506981493114,121.10871965888725,92.31099998943574,0.0,66.13875811817638,116.45667165626953,132.63991996948425,88.11278711419041,110.37719114286372,90.25647302663023,1.9993243047629932,,,,51.211540495049505,52.75133504950496,52.695848613861386,48.423395700934584,50.76092878504672,46.8139738317757,50.56715280701754,55.82952999999999,48.572156842105265,49.05923809523809,44.853276190476194,54.54881714285714,,,,,,,56.22489307692308,40.978450769230776,64.44928692307693,48.615776510263935,47.59575753665689,50.598944105571846,0.1988482697947214,4.40173,,,,124.65425742574257,86.29069306930694,98.88712871287127,92.54654205607476,108.99457943925233,100.77196261682244,101.62842105263158,98.33122807017544,107.35543859649123,95.76190476190476,92.67619047619048,96.45714285714286,,,,,,,82.07538461538462,123.50461538461538,112.71384615384615,,,,103.81194117647055,98.01,101.00305882352941,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,3.0,3.0,1.0,0.7267369627952576,0.31378299,,,0.03812317,,0.16715543,0.18475073,0.29618768,,,,,,,0.18475073,,0.29618768,,96.67663916471963,,,90.84615384615384,,96.39649294133773,91.40635075644842,84.57327119430693,,,,,,91.40635075644842,,84.57327119430693,,-5.696430527161215,,,-8.883860074556791,,-9.551892732319079,0.275421142578125,3.7557294486772896,,,,,,0.275421142578125,,3.7557294486772896,,9.26443224755403,,,4.030374967134916,,4.850748697916667,3.324161105685764,-5.795505032681002,,,,,,3.324161105685764,,-5.795505032681002,,1.7898194789886475,,,-0.9103822112083435,,0.8609060049057007,-1.0594433546066284,4.163135051727295,,,,,,-1.0594433546066284,,4.163135051727295,,1.672728485036119,,,-7.002940086218026,,1.5103614121152642,-1.6816561184232197,4.1219158927993025,,,,,,-1.6816561184232197,,4.1219158927993025,,27.689432589807243,,,26.988680326021633,,29.003884834155702,26.461456783234127,27.481053720606436,,,,,,26.461456783234127,,27.481053720606436,,2384.6728971962616,,,1881.1538461538462,,2386.315789473684,2591.2063492063494,2782.2178217821784,,,,,,2591.2063492063494,,2782.2178217821784,,0.31395349,0.66272189,0.48680352,0.46296296,0.84821429,0.72289157,0.49560117,17.09387755,71.88488011853448,0.24827586,7.3892704404633625,0.30097087,0.2137931,0.11650485,0.08275862,5.0,145.0,33.57351495150862,12.581765220905172,2.9440200279498923,0.53793103,28.008322669719828,27.454109981142242,0.68604651,0.96610169,0.25219941,0.58865248,0.69879518,0.41348974,0.26744186,0.2173913,0.25219941,0.03571429,0.0,0.08211144,0.60526316,0.69565217,0.2228739,0.56923077,0.7027027,0.19061584,0.34078212,0.50819672,0.52492669,0.64814815,0.84761905,0.47507331,0.03812317,,0.29618768,0.31378299,,,,,0.16715543,0.18475073,,91.10288649338942,,84.81197787747524,96.9280355578271,,,,,96.60097142269737,91.62441096230158,,-8.71712376521184,,4.025754418703589,-5.4954491731162385,,,,,-9.473206637198466,0.6166061522468688,,2.618493887094351,,-7.363349536857982,8.123564247773073,,,,,3.442574752004523,1.994097876170325,,-0.9103822112083435,,4.163135051727295,1.789819359779358,,,,,0.8609060049057007,-1.0594432353973389,,-7.002940086218026,,4.1219158927993025,1.672728373625568,,,,,1.5103614121152642,-1.6816559292021254,,0.32947977,0.6547619,0.48973607,0.47368421,0.84545455,0.71856287,0.49266862,17.09387755,56.0,89.81110749421296,12.75925925925926,2.0,0.03571429,110.1,19.0,0.33928571,1.13333,20.0,22.66666603088379,Braxton Ashcraft,Braxton Ashcraft,P,P,PIT,PIT,27,27,23793,105.3,23793
