TeamId,League,Division,ShortName,AbbName,GameDate,dh,AwayTeamId,HomeTeamId,isHome,OpponentId,OpponentAbbName,teamSPPlayerId,teamSPPlayerName,teamSPPlayerNameRoute,Throws,notes,ppPlayerId,ppPlayerName,ppThrows,opPlayerId,opPlayerName
28,NL,C,Cardinals,STL,2026-05-05T00:00:00,0,23,28,1,23,MIL,26108,Andre Pallante,Andre Pallante,R,,,,,,
28,NL,C,Cardinals,STL,2026-05-06T00:00:00,0,23,28,1,23,MIL,30240,Hunter Dobbins,Hunter Dobbins,R,,,,,,
28,NL,C,Cardinals,STL,2026-05-07T00:00:00,0,28,29,0,29,SDP,22294,Matthew Liberatore,Matthew Liberatore,L,,,,,,
28,NL,C,Cardinals,STL,2026-05-08T00:00:00,0,28,29,0,29,SDP,29869,Michael McGreevy,Michael McGreevy,R,,,,,,
28,NL,C,Cardinals,STL,2026-05-09T00:00:00,0,28,29,0,29,SDP,19716,Dustin May,Dustin May,R,,,,,,
28,NL,C,Cardinals,STL,2026-05-10T00:00:00,0,28,29,0,29,SDP,24763,Kyle Leahy,Kyle Leahy,R,,,,,,
28,NL,C,Cardinals,STL,2026-05-12T00:00:00,0,28,10,0,10,ATH,26108,Andre Pallante,Andre Pallante,R,,,,,,
28,NL,C,Cardinals,STL,2026-05-13T00:00:00,0,28,10,0,10,ATH,22294,Matthew Liberatore,Matthew Liberatore,L,,,,,,
28,NL,C,Cardinals,STL,2026-05-14T00:00:00,0,28,10,0,10,ATH,29869,Michael McGreevy,Michael McGreevy,R,,,,,,
29,NL,W,Padres,SDP,2026-04-29T00:00:00,0,17,29,1,17,CHC,25550,Matt Waldron,Matt Waldron,R,,,,,,
29,NL,W,Padres,SDP,2026-05-01T00:00:00,0,4,29,1,4,CHW,15038,Germán Márquez,German Marquez,R,,,,,,
29,NL,W,Padres,SDP,2026-05-02T00:00:00,0,4,29,1,4,CHW,19853,Michael King,Michael King,R,,,,,,
29,NL,W,Padres,SDP,2026-05-03T00:00:00,0,4,29,1,4,CHW,24719,Randy Vásquez,Randy Vasquez,R,,,,,,
29,NL,W,Padres,SDP,2026-05-04T00:00:00,0,29,30,0,30,SFG,19374,Walker Buehler,Walker Buehler,R,,,,,,
29,NL,W,Padres,SDP,2026-05-05T00:00:00,0,29,30,0,30,SFG,25550,Matt Waldron,Matt Waldron,R,,,,,,
29,NL,W,Padres,SDP,2026-05-06T00:00:00,0,29,30,0,30,SFG,15038,Germán Márquez,German Marquez,R,,,,,,
29,NL,W,Padres,SDP,2026-05-07T00:00:00,0,28,29,1,28,STL,19853,Michael King,Michael King,R,,,,,,
29,NL,W,Padres,SDP,2026-05-08T00:00:00,0,28,29,1,28,STL,24719,Randy Vásquez,Randy Vasquez,R,,,,,,
29,NL,W,Padres,SDP,2026-05-09T00:00:00,0,28,29,1,28,STL,19374,Walker Buehler,Walker Buehler,R,,,,,,
29,NL,W,Padres,SDP,2026-05-10T00:00:00,0,28,29,1,28,STL,19867,Griffin Canning,Griffin Canning,R,,,,,,
29,NL,W,Padres,SDP,2026-05-12T00:00:00,0,29,23,0,23,MIL,15038,Germán Márquez,German Marquez,R,,,,,,
29,NL,W,Padres,SDP,2026-05-13T00:00:00,0,29,23,0,23,MIL,19853,Michael King,Michael King,R,,,,,,
29,NL,W,Padres,SDP,2026-05-14T00:00:00,0,29,23,0,23,MIL,24719,Randy Vásquez,Randy Vasquez,R,,,,,,
30,NL,W,Giants,SFG,2026-04-30T00:00:00,1,30,26,0,26,PHI,17995,Logan Webb,Logan Webb,R,,,,,,
30,NL,W,Giants,SFG,2026-04-30T00:00:00,2,30,26,0,26,PHI,12718,Adrian Houser,Adrian Houser,R,,,,,,
30,NL,W,Giants,SFG,2026-05-01T00:00:00,0,30,12,0,12,TBR,11486,Robbie Ray,Robbie Ray,L,,,,,,
30,NL,W,Giants,SFG,2026-05-02T00:00:00,0,30,12,0,12,TBR,30076,Landen Roupp,Landen Roupp,R,,,,,,
30,NL,W,Giants,SFG,2026-05-03T00:00:00,0,30,12,0,12,TBR,16358,Tyler Mahle,Tyler Mahle,R,,,,,,
30,NL,W,Giants,SFG,2026-05-04T00:00:00,0,29,30,1,29,SDP,31676,Carson Whisenhunt,Carson Whisenhunt,L,,,,,,
30,NL,W,Giants,SFG,2026-05-05T00:00:00,0,29,30,1,29,SDP,17995,Logan Webb,Logan Webb,R,,,,,,
30,NL,W,Giants,SFG,2026-05-06T00:00:00,0,29,30,1,29,SDP,12718,Adrian Houser,Adrian Houser,R,,,,,,
30,NL,W,Giants,SFG,2026-05-08T00:00:00,0,27,30,1,27,PIT,11486,Robbie Ray,Robbie Ray,L,,,,,,
30,NL,W,Giants,SFG,2026-05-09T00:00:00,0,27,30,1,27,PIT,30076,Landen Roupp,Landen Roupp,R,,,,,,
30,NL,W,Giants,SFG,2026-05-10T00:00:00,0,27,30,1,27,PIT,16358,Tyler Mahle,Tyler Mahle,R,,,,,,
30,NL,W,Giants,SFG,2026-05-11T00:00:00,0,30,22,0,22,LAD,17995,Logan Webb,Logan Webb,R,,,,,,
30,NL,W,Giants,SFG,2026-05-12T00:00:00,0,30,22,0,22,LAD,12718,Adrian Houser,Adrian Houser,R,,,,,,
30,NL,W,Giants,SFG,2026-05-13T00:00:00,0,30,22,0,22,LAD,11486,Robbie Ray,Robbie Ray,L,,,,,,
30,NL,W,Giants,SFG,2026-05-14T00:00:00,0,30,22,0,22,LAD,30076,Landen Roupp,Landen Roupp,R,,,,,,
