Bats,xMLBAMID,Name,Team,Season,Age,AgeR,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,UBR,GDPRuns,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,xwOBA,xAVG,xSLG,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,Pos,PlayerNameRoute,PlayerName,positionDB,position,playerid,TeamName,TeamNameAbb,teamid,playerTeamId,EV90
R,573204,"<a href=""statss.aspx?playerid=10078&position=P"">Caleb Thielbar</a>","<a href=""leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2026&month=3&season1=2026&ind=0&team=17&rost=0&age=0"">CHC</a>",2026,30.0,22 - 39,395.0,938.0,1097.0,256.0,168.0,44.0,6.0,38.0,158.0,144.0,132.0,8.0,207.0,17.0,9.0,1.0,21.0,11.0,3.0,0.272921108,314.0,282.0,141.0,30.0,4244.0,1654.0,2590.0,23.0,4.0,2.0,0.120328167,0.188696444,0.637681159,0.369525547,0.454157782,0.823683329,0.181236674,0.31054131,1.113475177,0.191316146,0.42605156,0.382632293,0.106382978,0.134751773,0.073248407,0.5,0.34366454,0.3645460457157563,39.18673061472204,168.7118488166931,42.357480756114136,9.946098195388913,33.289672961458564,-4.845636897254735,1.9311509005492553,-0.5288438531570137,5.100461298134178,40.80646777794541,81.12775293808741,8.256300898085865,8.311873848321031,66.05040718468692,-1.5510129781687283,4.615124861419382,132.85288645729133,-0.7895891796797514,5.159285171539523,-19.377168950930354,24.53645424577553,41.76479975134134,4.328017480904236,1.1352643669260933,1.513941924478258,31.0,4.575578470954497,-0.031011300658208896,0.45602452,94.43485005,0.27587833,85.52564103,0.05611884,89.73529412,0.06531478,80.74368231,0.11176609,86.96413502,0.02758783,87.62393162,0.0073096,80.22580645,0.00754006,,15.414761383086443,14.182372990995646,8.096158741042018,-1.7086847145110369,2.349219700321555,3.2412844244390726,-1.1271366197615862,0.797040402434666,1.2121686317090294,3.401747370185722,-0.6168536875491109,0.49561597053197365,2.770328567896643,-3.6359245798760846,0.29551765,0.6374201,0.43422914,0.64966443,0.8650866,0.77795874,0.40570486,0.59708295,0.09637135,0.17507069,0.27144204,,,299.0,272.0,170.0,123.0,370.0,248.0,741.0,0.40350877,0.36707152,0.2294197,0.1659919,0.49932524,0.33468286,0.34731971874843415,0.25950749489771424,0.4313426118410627,111.67160019287398,130.9884455605912,86.28787625637439,115.40458543150815,115.13180137972752,120.76685825689654,106.35770039629304,102.10210768505618,97.51998690526491,101.83532069588456,122.37288136725965,99.82660678368528,103.32515815500312,95.38021883092198,106.97997064331777,98.06573907406406,99.70760335700938,2.0,0.0,0.0,0.0,1.0,0.0,0.07993010431528091,,,,0.1640191525220871,,2.0,0.0,0.243949256837368,0.0,0.243949256837368,24.0,9.0,0.375,2.094635546207428,1.0,1.0,1.0,-0.08310981094837189,34.0,21.0,0.61764706,-4.074357770383358,33.0,25.0,0.75757576,2.9337801225483418,0.27557756,,0.06105611,0.02404526,0.00377181,0.17633192,0.2727487,0.04266855,0.02192362,0.00235738,0.11221122,,0.00730787,,0.17515323,0.09759547,0.04101839,0.00165017,94.89837474839314,,89.73436304040857,88.48627486883426,82.58125019073486,94.43903762898981,85.33975829682478,81.73370201152991,78.83548416629914,39.31999893188477,86.91617593845399,,80.22580743605091,86.36191125512926,83.50531451828813,81.67643711484712,83.15714154924665,-2.3545279860802446,,0.3948806325211028,-5.737531152426028,-6.259437948465347,-1.0365423289212314,1.3137982553265533,2.7148345119386748,5.987585247243925,-0.5348147243261338,-2.211585016310716,,-2.1457658160117363,1.0967695922371437,1.7032965812562169,2.589111227756259,5.839956283569336,9.5800888980934,,5.3155689768521945,1.3181579903352494,1.064001314342022,4.492430312927554,1.0240598872445634,-4.845104157513018,-6.416531603823426,8.369315719604492,1.904578868769297,,-1.8591354431644562,1.2089899619452125,0.6921684745860012,-4.925028052052547,-2.8584244591849193,6.492418423295021,,9.198214562609792,2.768956022337079,0.40861179679632187,6.766782358288765,11.030143070966005,-0.21597612835466862,-0.8203597739338875,-0.18535952270030975,1.3579914439469576,,-1.191384943202138,4.386236760765314,6.643906498327851,0.06744013540446758,-0.2834162674844265,0.5553822432245527,,3.551434194057835,2.714662766997136,2.5538237299770117,0.9046500478995676,0.9533399369892831,-0.11932382782025891,-0.8821072837998789,-1.8535952270030975,0.28529232015692385,,-3.8431772361359284,0.5903414213681446,1.6048083329294325,0.038758698508314704,-4.048803821206093,38.33631330539876,,39.8977030455836,44.332628268821566,46.54635190963745,29.24580973291142,33.974257624963286,42.29586522223541,31.688077003725112,67.1206886291504,31.344849221846637,,32.273297586748676,37.02705184094518,28.49545075841572,43.11462526211793,21.943832669939315,2314.1762189905903,,2406.3359073359075,1228.1470588235295,1163.625,2170.347593582888,2452.694036300778,2561.1270718232045,2521.8172043010754,967.0,1895.4264705882354,,343.5483870967742,2405.148048452221,2538.024154589372,2578.942528735632,2118.285714285714,0.26433566,0.60753457,0.4339934,0.59259259,0.86028257,0.77783813,0.49434229,19.14012129,70.9669427755118,0.16748166,7.189413315218061,0.36632892,0.28728606,0.13795791,0.10819071,43.0,1636.0,32.41569807826744,12.043040687049805,-0.9436750612734,0.55867971,30.06638342360704,28.08736848248246,0.67890772,0.90846047,0.25035361,0.49068323,0.75489068,0.41749175,0.23419689,0.52212389,0.22748703,0.05630631,0.12,0.10466761,0.54888889,0.78947368,0.21216407,0.43053961,0.70933333,0.20532768,0.2745614,0.61821086,0.53748232,0.61926606,0.8600823,0.46251768,0.11621876,,0.06317775,0.2776992,0.06270627,0.02498821,0.00730787,,0.17727487,0.27062706,,86.05357057521115,,80.84880854478523,94.95585019641092,90.03717511399348,87.97805037588444,80.2482408092868,,94.61239541845119,85.4873921862878,,-2.1303845390103167,,4.119411114658883,-2.096901849190529,1.158885060172332,-4.8889000415802,-1.161136913203424,,-0.9574296328615635,1.724285929119831,,0.6445141944119944,,-7.020660572977208,8.390052892558643,3.867868451247538,-0.5347366265530856,-3.6717709879721365,,3.208116794371621,-0.4873573183818665,,3.038599031046033,,0.9785170778632164,8.052839213982224,7.5757968835532665,1.668984929099679,-1.1913849711418152,,6.548363801091909,8.96111867018044,,0.6163486878389519,,0.36511831263552846,0.6836026497438221,2.8480439411854386,1.574514084056301,-3.8431773262639197,,0.870793058655839,0.7805852500157178,,0.27073625,0.60162214,0.43422914,0.5989673,0.85884219,0.77687296,0.49410655,19.14012129,741.0,88.59768050169066,13.43673469387755,62.0,0.08367072,112.6,283.0,0.38191633,40.62962963,27.0,1097.0,0.10820896,Caleb Thielbar,Caleb Thielbar,P,P,10078,CHC,CHC,17,17,103.6
R,519317,"<a href=""statss.aspx?playerid=4949&position=DH/OF"">Giancarlo Stanton</a>","<a href=""leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2026&month=3&season1=2026&ind=0&team=9&rost=0&age=0"">NYY</a>",2026,30.0,22 - 38,397.0,924.0,1063.0,231.0,124.0,52.0,5.0,50.0,157.0,152.0,122.0,7.0,229.0,7.0,10.0,0.0,19.0,26.0,8.0,0.25,270.0,295.0,132.0,34.0,4212.0,1628.0,2584.0,12.0,8.0,5.0,0.11476952,0.215428033,0.532751091,0.338664158,0.479437229,0.818101387,0.229437229,0.276335877,0.915254237,0.18938307,0.387374461,0.423242467,0.115254237,0.169491525,0.044444444,0.625,0.37723424,0.35676284077944176,31.382885814275724,156.89355185684204,32.855058561605134,2.951358888851246,32.2579055223614,-3.5689453597588,5.127294184174389,1.4738971749320626,-0.617586470907554,34.357921827048145,71.12553506267638,7.238383879101886,6.98477736629908,57.90707103281509,1.5028632654430112,5.284178259105769,126.09763459825461,0.5074089430272579,2.912795259791892,-15.436698515979515,18.349493796096795,38.126600831747055,3.999909155536443,0.8492959283814846,1.890800019460065,14.0,3.46384187858348,-0.03418307244408458,0.43852556,94.164859,0.2,84.80618312,0.09274673,90.20769231,0.09678954,79.95577396,0.13769322,84.77374784,0.03424495,87.625,,,0.00735992,,14.318860260769725,9.824576120823622,1.0795863643288612,-0.022986197844147682,9.297826515510678,-1.9015794340521097,,0.77651086012851,1.1682016790515604,0.27681701649457985,-0.005647714458021543,1.6058422306581481,-1.3205412736472986,,0.30122951,0.63512748,0.44137931,0.61360544,0.85370205,0.75862069,0.41973841,0.57572907,0.10636277,0.17022792,0.27659069,,,314.0,246.0,145.0,90.0,355.0,260.0,705.0,0.44539007,0.34893617,0.20567376,0.12765957,0.5035461,0.36879433,0.36410699127606705,0.2655070580573182,0.48729750081827516,103.80255069363227,115.7394016843765,96.80741058001668,104.66156131261441,122.82527208088996,153.4707308910411,95.69578090509263,98.11404046883716,94.16517215030812,106.98776361133486,155.85972079226278,106.61352381968447,99.46175211422664,88.87689673802065,79.71482919506005,98.50671849816257,112.20629994679231,5.0,0.0,1.0,0.0,0.0,0.0,0.5079575199633837,,-0.32328853011131287,,,,5.0,1.0,0.5079575199633837,-0.32328853011131287,0.1846689898520708,27.0,11.0,0.40740741,1.4331657588481903,1.0,1.0,1.0,-0.32328853011131287,30.0,17.0,0.56666667,-2.6148179844021797,32.0,19.0,0.59375,1.4012983553111553,0.30891795,,0.09393579,0.03305589,,0.12913199,0.20047562,0.0803805,0.01545779,,0.13840666,,,0.00023781,0.14102259,0.05945303,0.0803805,,94.31739813589517,,90.18025280916238,87.58848928547592,,93.58913431466175,84.79240786732304,79.08550285023345,83.77230764535757,,84.71735363727582,,,85.9355820628483,82.08080010986328,79.08550285023345,,-0.32627095599831574,,0.37929339314563365,-5.636007618989876,,-2.007868985444801,1.4435740565949629,2.1157791324444775,3.214298456448775,,-2.4709729669020346,,,0.5978942303140891,3.449526614189148,2.1157791324444775,,9.830547472621221,,5.161590712885314,1.0576265332081336,,5.618109125925252,1.0504015088876795,-5.974059861087235,-6.314373126396766,,2.9670092989258543,,,0.9867781206437749,1.2013161968588828,-5.974059861087235,,7.515533277764916,,1.048799242824316,-2.728133123368025,,3.2939339745789766,7.916836280375719,-0.6439419593662024,0.9192229006439447,,10.214051166549325,,,9.204789496958256,-1.2879532352089882,-0.6439419593662024,,0.5785629928995317,,0.2655187956517256,-1.9626857002647662,,0.6066176748764229,0.9391264864028137,-0.190515372593551,1.4141890779137611,,1.7549916093727362,,,1.552241061881662,-0.5151812940835953,-0.190515372593551,,38.75133766514967,,36.41763020286077,38.52399993457382,,34.98699844223799,37.4471609346383,39.207137390001286,39.152197676438554,,38.193743358362994,,,40.05712034408801,31.25633732032776,39.207137390001286,,2303.8137028483447,,2374.8987341772154,1454.388489208633,,2176.2670349907917,2463.9466192170817,2442.275147928994,2632.4461538461537,,1757.4329896907216,,,2416.6357504215853,2576.168,2442.275147928994,,0.26853612,0.61542123,0.44185493,0.5539823,0.84454756,0.75618945,0.49964328,18.98056087,72.68079629128809,0.29711479,7.621701952136316,0.37632653,0.2829957,0.18612245,0.13996317,29.0,1629.0,32.36418469395646,11.814074424017127,0.7220147844470302,0.577655,27.63301877583222,28.181762581738028,0.67857143,0.88227147,0.2530321,0.51299435,0.73678414,0.42092747,0.21757322,0.45673077,0.22734839,0.04819277,0.2,0.09869203,0.57052632,0.79151292,0.22592152,0.44634146,0.6557377,0.19500595,0.27110908,0.57070707,0.52104637,0.62760675,0.84335443,0.47895363,0.14577883,,0.1020214,0.29869203,0.09988109,0.02592152,,,0.12841855,0.19904875,0.00023781,84.98837025130554,,80.03711012193374,94.71960595610794,90.49405032566615,88.25380566798219,,,93.8463104389332,85.2713528340293,54.94580078125,-2.2510506165552684,,2.8401311165403516,-0.3138717108044275,0.7684760570703518,-6.811275372811414,,,-1.880092685310929,1.4596848153512538,0.0,1.3845657391464534,,-7.352580401725147,8.61169483897033,4.546523962276322,-0.8651350843250205,,,4.250288702616537,-0.3882472753400159,0.0,12.676990458741784,,-1.4369487389922142,5.4403537176549435,6.010222282260656,-5.098596027120948,,,2.6192637011408806,7.466568743810058,0.05349850654602051,2.0680245446560823,,-0.33495308601217116,0.43314918134195407,1.4310053053001563,-4.677611034055915,,,0.48504883354460754,0.8920631713034717,5.349850654602051,0.26429601,0.61658031,0.44219791,0.55090909,0.84110008,0.75524476,0.50499524,18.98056087,705.0,91.34330927347965,16.59971305595409,82.0,0.11631206,116.2,326.0,0.46241135,37.96428571,28.0,1063.0,0.07927928,Giancarlo Stanton,Giancarlo Stanton,DH/OF,DH/OF,4949,NYY,NYY,9,9,106.4
R,471911,"<a href=""statss.aspx?playerid=6632&position=P"">Carlos Carrasco</a>","<a href=""leaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2026&month=3&season1=2026&ind=0&team=16&rost=0&age=0"">ATL</a>",2026,30.0,21 - 39,382.0,900.0,1004.0,249.0,154.0,52.0,4.0,39.0,155.0,152.0,80.0,3.0,204.0,12.0,11.0,1.0,16.0,16.0,6.0,0.276666666,284.0,282.0,138.0,33.0,3859.0,1379.0,2480.0,15.0,4.0,2.0,0.079681274,0.20318725,0.392156862,0.339980059,0.473333333,0.813313392,0.196666667,0.314371257,1.007092198,0.196022727,0.40340909,0.400568181,0.117021276,0.138297872,0.052816901,0.5,0.32171315,0.35614541870355604,29.14733152734791,147.6917423521236,29.494169565807873,5.227642172831111,30.467485554516315,-3.0883645363210235,1.767434370238334,-0.21556321904063225,2.139277636510087,30.07274119438332,64.44693875564806,6.558708938151022,6.349563461162245,52.469671505208176,0.5785716285754461,5.087539767820675,125.02078929938835,-0.6513798702508211,4.3551937373486,-14.666308099484013,19.021501761380932,37.22329968959093,3.5686765839345753,0.8855126960400063,1.4499478202475153,23.0,2.614926096430281,2.3033475283578584,0.4773022,94.48423913,0.21867704,84.98932384,0.06977951,88.17472119,0.09286641,79.82402235,0.10817121,85.83453237,0.03320363,85.6875,,,0.00336875,,14.76086112856865,9.418456060811877,5.061761582270265,2.8959731962531805,-1.1773701421916485,2.9129858687520027,,0.8022207135091657,1.1172545742362843,1.8816957554908045,0.8089310604059162,-0.28234295975818907,2.275770209962502,,0.36238136,0.6870527,0.49182879,0.65833333,0.86174242,0.77162447,0.39870298,0.61354582,0.11220523,0.15003887,0.2622441,,,285.0,245.0,178.0,96.0,342.0,270.0,708.0,0.40254237,0.3460452,0.25141243,0.13559322,0.48305085,0.38135593,0.34917729001984493,0.26993993373232394,0.46582647446968756,113.20417663874913,86.74050729359988,92.91429084686715,106.1773891879017,119.99292188665227,131.04861696027578,107.6694239747894,104.61392811722654,92.33729648884773,106.60885137013818,125.59322051476111,99.58752315380632,97.40656067827987,104.5235969261235,87.38835129772727,94.8695057343922,113.61228932073146,4.0,0.0,0.0,0.0,0.0,0.0,0.22590502351522446,,,,,,4.0,0.0,0.22590502351522446,0.0,0.22590502351522446,28.0,12.0,0.42857143,3.3341998532414436,0.0,0.0,,,24.0,8.0,0.33333333,-1.5060965865850449,33.0,20.0,0.60606061,2.034616641700268,0.29027237,,0.07211414,0.03346304,,0.18599222,0.20959792,0.07522698,0.02438392,,0.10894942,,,,0.11880674,0.09079118,0.0692607,0.00596628,94.72931163879885,,88.11582688805011,85.57984504403994,,94.02092053401421,85.06794552755828,79.2858618111446,81.59787271377888,,85.79142855689639,,,86.53034929833558,83.15428571428572,79.00898862688729,82.49999933657439,-2.793347835181226,,0.6975347422157153,-5.821083809862765,,-0.2594159183143073,1.8382167862820449,0.574334200368873,4.276954642635711,,1.3332491477330526,,,0.1903750522287896,3.9945354083606177,0.9104152282469729,-3.3271281719207764,9.020268857851958,,4.09496156753396,2.150457895541376,,4.887657722232232,0.08119320978253784,-5.189254137565349,-5.572625839963872,,2.862140033265487,,,0.34829590644475933,-0.26832974897963663,-5.610927123478736,-0.294180779353432,10.340374669060111,,7.622906332835555,2.91079131513834,,0.6838311441242695,3.5102648343890905,5.956055363640189,-0.1937645524740219,,-2.395806934684515,,,1.064123012125492,2.446141740307212,3.796547334641218,2.159508164972067,0.9240728033118956,,2.742052637710631,2.2564273760762323,,0.09537393920840578,0.4344387171273627,2.0538121943586862,-0.20613250263193822,,-0.5704302225439322,,,0.2323412690230332,0.6988976400877749,1.4219278406895948,9.389165934661161,40.09906844479149,,42.00319104915042,41.29576912221982,,34.74269492922135,36.66208490113368,43.107657840334134,31.501231944307367,,38.54750640732902,,,39.614048346681884,32.79923007326467,43.43139634864607,39.34947652402131,2282.6711349419124,,2347.8920863309354,1302.9457364341085,,2150.6457461645746,2451.147277227723,2529.503448275862,2452.18085106383,,1704.490476190476,,,2364.1834061135373,2564.945714285714,2544.6779026217228,2353.3478260869565,0.33951856,0.65556153,0.4920882,0.61595273,0.85737705,0.77121771,0.48274968,18.79176926,72.59696183193105,0.30992736,7.4863346350395075,0.34326019,0.26513317,0.17084639,0.13196126,45.0,1652.0,33.1255797046726,9.907204099919548,0.658762557382445,0.50302663,30.754912188208998,27.137609763526456,0.70175439,0.87647059,0.25136187,0.57323232,0.79405286,0.41089494,0.29638009,0.52290076,0.22931258,0.11244019,0.19148936,0.10843061,0.64312736,0.8372549,0.20570687,0.50316056,0.73869347,0.20518807,0.33779264,0.62234795,0.54293126,0.6753689,0.85966387,0.45706874,0.11154345,,0.09520104,0.28352789,0.06614786,0.02983139,,,0.18728923,0.22645914,,85.93467822407567,,80.01388237976573,94.96351798739002,89.08941862816904,85.80814275326937,,,94.15922365690533,85.18411053005363,,0.9451147584028022,,1.8881916669311576,-2.7408258517946766,0.43902547826953964,-5.693328076212302,,,-0.43991469503109476,1.7293071216836418,,1.7630174756494112,,-6.837531000132132,8.173670342943588,3.8674499837937306,0.5727062012190404,,,3.942659748062863,-0.9234401845487361,,-0.5592776965349913,,6.174869917333126,11.079882210120559,2.2095896992832422,0.2255830056965351,,,1.3516837321221828,8.0371635556221,,-0.13006458058953285,,1.6825258630335496,1.0137129194986787,0.866505764424801,0.19615913538829138,,,0.18721381331332174,0.9206372915947423,,0.34356137,0.6517761,0.4924597,0.61054173,0.8629232,0.7719113,0.48309932,18.79176926,708.0,90.38605993604592,15.372688477951636,71.0,0.10028249,114.9,307.0,0.43361582,38.61538462,26.0,1004.0,0.08,Carlos Carrasco,Carlos Carrasco,P,P,6632,ATL,ATL,16,16,106.2
