Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
CHC,Cubs,125,496,541,125,75,25,5,19,73,68,31,1,133,8,4,2,,29,8,0.251228,0.303016,0.439149,0.742165,0.31862,0.0566932,0.246224,0.230251,0.187921,7.37949,0.302836,0.467669,,66.3239,2.44291,8.54223,1.79749,2.26516,3.51405,5.8808205127716064,10.473097681999207,105.643,633.3,5.0664,633.3,5.0664,32.939998626708984,0.00546448,OF,/players/pete-crow-armstrong/27769/stats/batting,17.0,NL,Pete Crow-Armstrong,691718,27769,27769
BAL,Orioles,113,395,455,102,65,22,1,14,59,56,53,1,72,3,3,1,,2,1,0.257843,0.346609,0.421162,0.767771,0.335512,0.116093,0.158702,0.73152,0.163319,3.05486,0.282097,-0.192201,,61.9906,8.28687,4.75767,-0.690681,-0.882882,3.38934,8.282592713832855,9.186063289642334,117.11,546.3,4.834513274,546.3,4.834513274,148.92999267578125,0.17475728,C/DH,/players/adley-rutschman/26288/stats/batting,2.0,AL,Adley Rutschman,668939,26288,26288
SFG,Giants,132,505,570,122,73,26,1,22,68,75,56,2,143,3,4,1,,10,4,0.241295,0.318975,0.428503,0.747478,0.323918,0.098825,0.250732,0.394146,0.187208,3.77202,0.28954,0.0457682,,72.3803,5.02746,1.34307,-0.39864,-0.352872,3.34949,6.31717175245285,7.450479984283447,109.873,650.9,4.931060606,650.9,4.931060606,133.92999267578125,0.00540541,SS,/players/willy-adames/15986/stats/batting,30.0,NL,Willy Adames,642715,15986,15986
LAA,Angels,111,405,478,101,57,17,2,26,68,69,65,3,132,6,3,0,,6,1,0.250098,0.359314,0.492924,0.852238,0.365856,0.135341,0.27621,0.489991,0.242826,4.49788,0.301043,-0.265354,,77.0247,20.5059,-1.26407,0.0562491,-0.209105,3.34221,19.74292103946209,-3.5557379722595215,135.39,687.3,6.191891891,687.3,6.191891891,178.44000244140625,0.70779221,OF,/players/mike-trout/10155/stats/batting,1.0,AL,Mike Trout,545361,10155,10155
LAA,Angels,128,492,554,124,74,26,1,23,69,73,44,2,133,14,4,1,,22,8,0.251354,0.327715,0.446303,0.774018,0.334757,0.0788887,0.240035,0.328655,0.194948,4.85297,0.296847,0.253282,,75.2433,9.76424,-2.53461,0.291068,0.54435,3.29057,9.666933417320251,3.4028897285461426,113.967,693.1,5.41484375,693.1,5.41484375,32.29999923706055,0.0,SS,/players/zach-neto/31347/stats/batting,1.0,AL,Zach Neto,687263,31347,31347
WSN,Nationals,123,462,531,124,71,26,2,24,74,74,62,2,150,4,3,0,,14,5,0.267824,0.35647,0.491285,0.847755,0.363684,0.116501,0.28229,0.412701,0.223461,4.99321,0.341402,0.153237,,84.5423,21.8202,0.859563,0.0788886,0.232125,3.28357,22.088885501027107,-7.661270499229431,134.74,755.4,6.141463414,755.4,6.141463414,37.790000915527344,0.19125683,OF,/players/james-wood/29518/stats/batting,24.0,NL,James Wood,695578,29518,29518
TOR,Blue Jays,75,264,299,73,51,13,0,9,37,36,30,1,34,2,2,0,,1,0,0.278103,0.35452,0.43629,0.79081,0.344053,0.101268,0.113658,0.890985,0.158187,2.29277,0.287219,-0.501579,,42.883,7.53005,9.71414,-0.449767,-0.951346,3.26742,6.860611081123352,14.767074584960938,122.153,365.0,4.866666666,365.0,4.866666666,160.25,0.05384615,C,/players/alejandro-kirk/22581/stats/batting,14.0,AL,Alejandro Kirk,672386,22581,22581
SDP,Padres,126,491,545,128,82,23,0,23,64,74,47,2,107,2,4,1,,9,2,0.259944,0.324624,0.446902,0.771527,0.332422,0.0863626,0.195915,0.440817,0.186958,3.48993,0.286564,-0.242282,,72.9141,8.56341,2.22339,0.0590553,-0.183227,3.24923,10.81791789829731,2.815365791320801,117.043,667.2,5.295238095,667.2,5.295238095,37.52000045776367,0.07650273,3B,/players/manny-machado/11493/stats/batting,29.0,NL,Manny Machado,592518,11493,11493
ATH,Athletics,122,455,529,120,65,23,2,30,76,84,68,3,152,3,3,0,,6,2,0.263617,0.360554,0.519453,0.880006,0.374803,0.128926,0.286769,0.449582,0.255836,4.0778,0.325304,0.0596192,,89.0073,26.515,-1.39786,-0.476717,-0.417098,3.24488,24.462378323078156,-10.96823513507843,139.912,795.9,6.523770491,795.9,6.523770491,19.8700008392334,0.03521127,1B,/players/nick-kurtz/35110/stats/batting,10.0,AL,Nick Kurtz,701762,35110,35110
KCR,Royals,129,503,558,136,94,28,3,11,70,59,48,1,86,1,4,2,,24,6,0.27125,0.332881,0.402756,0.735636,0.321246,0.0856351,0.154621,0.553839,0.131506,5.81269,0.30675,0.314981,,69.6765,3.71244,6.72758,1.36204,1.67702,3.23023,3.5332930088043213,8.805356979370117,102.821,636.1,4.931007751,636.1,4.931007751,63.150001525878906,0.02970297,3B,/players/maikel-garcia/22715/stats/batting,7.0,AL,Maikel Garcia,672580,22715,22715
