Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
KCR,Royals,124.518,452.875,524.933,109.551,73.5049,23.261,1.49486,11.2906,61.9171,52.8364,54.0355,0.00107086,100.519,12.8933,3.77867,1.3502,10.0842,8.51524,2.64023,0.241902,0.337062,0.374659,0.711721,0.317106,0.102938,0.191489,0.537564,0.132757,4.48228,0.284942,,,63.7514,1.72651,-0.98,-0.305263,-0.305263,1.29451,-0.3240739554166794,-5.090709209442139,99.9696,548.5,4.388,548.5,4.388,613.1500244140625,0.1875,2B,/players/jonathan-india/21523/stats/batting,7,AL,Jonathan India,663697,21523,21523
COL,Rockies,137.698,515.877,562.98,129.74,82.8418,24.4719,3.30971,19.117,73.0287,64.862,36.0083,0.347758,151.175,3.34078,4.31532,3.43909,7.70439,20.9919,5.1421,0.251495,0.302193,0.422936,0.725129,0.312954,0.0639602,0.268526,0.23819,0.171441,6.2376,0.316157,,,66.4743,-0.0461495,-0.49,1.28823,1.28823,1.28126,-7.842477202415466,1.6349689960479736,86.3159,620.2,4.494202898,620.2,4.494202898,161.5399932861328,0.02962963,OF,/players/brenton-doyle/25479/stats/batting,19,NL,Brenton Doyle,686668,25479,25479
TBR,Rays,111.162,399.004,449.922,91.4897,55.9715,17.8547,2.92599,14.7376,57.9404,47.202,40.7285,0.564994,100.069,4.01494,3.12983,2.79397,4.79914,20.772,4.54814,0.229295,0.304856,0.399517,0.704373,0.307133,0.0905235,0.222415,0.407003,0.170222,6.51641,0.267125,,,50.9984,-2.16339,-3.43,1.63071,1.63071,1.27591,-0.896719217300415,-2.118175506591797,95.2338,481.8,4.34054054,481.8,4.34054054,314.2799987792969,0.01515152,OF,/players/cedric-mullins/17929/stats/batting,12,AL,Cedric Mullins,656775,17929,17929
PIT,Pirates,96.696,366.727,399.628,95.4898,65.1656,21.3752,1.95288,6.99607,42.5379,42.4678,23.4825,0.491027,81.6106,5.05924,3.4246,0.934341,7.75033,3.0672,1.0349,0.260384,0.311095,0.386551,0.697646,0.304275,0.0587609,0.204216,0.287738,0.126168,4.01676,0.314314,,,44.3703,-2.84882,0.4,-0.425752,-0.425752,1.27195,-4.148707568645477,3.2849628031253815,92.1397,390.0,4.020618556,390.0,4.020618556,999.0,0.0,2B,/players/nick-gonzales/27490/stats/batting,27,NL,Nick Gonzales,693304,27490,27490
ATH,Athletics,98.115,343.671,376.45,76.5295,50.132,16.3902,1.90666,8.10062,44.1086,32.1641,24.8116,0.054702,127.735,5.06842,1.69672,1.20273,5.974,10.6512,2.89623,0.222683,0.283572,0.352183,0.635754,0.280019,0.0659093,0.339315,0.194242,0.1295,6.0504,0.326581,,,34.3833,-10.0971,8.79,0.416339,0.416339,1.27031,-10.844909101724625,10.304120182991028,74.6191,322.7,3.292857142,322.7,3.292857142,740.0999755859375,0.0,OF,/players/denzel-clarke/29858/stats/batting,10,AL,Denzel Clarke,672016,29858,29858
CIN,Reds,118.22,432.666,475.631,116.226,74.1814,23.8825,0.522149,17.6396,57.5728,62.0813,34.6495,0.83078,87.2329,4.19323,3.56364,0.559065,9.0727,5.89921,1.72179,0.268627,0.32641,0.448548,0.774958,0.334297,0.0728496,0.183405,0.397207,0.179921,3.58583,0.297522,,,64.4022,8.20277,-0.09,-0.265925,-0.265925,1.25078,5.207227885723114,-8.806495517492294,109.709,583.9,4.948305084,583.9,4.948305084,197.74000549316406,0.0,1B/3B,/players/sal-stewart/31505/stats/batting,18,NL,Sal Stewart,701398,31505,31505
NYM,Mets,123.576,452.671,508.524,110.952,67.6656,21.4745,0.367664,21.444,61.8206,65.8309,45.2063,1.34872,103.832,3.64061,3.91915,1.37152,7.6617,5.3138,1.86876,0.245105,0.316159,0.436285,0.752444,0.324987,0.0888971,0.204183,0.43538,0.19118,3.39431,0.27016,,,65.0122,4.92622,-1.35,-0.462803,-0.462803,1.24985,6.475853264331818,-11.178575158119202,111.513,577.8,4.659677419,577.8,4.659677419,217.77000427246094,0.66666667,2B/SS,/players/jorge-polanco/13152/stats/batting,25,NL,Jorge Polanco,593871,13152,13152
NYY,Yankees,110.739,410.793,452.074,91.11,56.7637,19.7722,1.98778,12.5863,53.4007,44.0317,31.7841,0.37905,110.238,4.2169,3.54163,1.73792,6.78719,15.8246,3.7499,0.22179,0.282258,0.371516,0.653774,0.285353,0.0703073,0.24385,0.288322,0.149726,6.00573,0.269368,,,43.2483,-10.1678,-0.07,1.01936,1.01936,1.2455,-8.442954421043396,5.056805305182934,82.2411,417.4,3.76036036,417.4,3.76036036,665.6400146484375,0.0,SS,/players/anthony-volpe/27647/stats/batting,9,AL,Anthony Volpe,683011,27647,27647
BAL,Orioles,101.548,356.355,403.555,85.0512,53.2595,18.9998,1.37636,11.4155,49.4902,41.713,40.4641,1.10501,95.4127,2.38346,3.17399,1.17818,5.06319,10.0155,2.78953,0.23867,0.317858,0.395814,0.713672,0.311907,0.100269,0.236431,0.424095,0.157144,4.9662,0.291395,,,47.3069,-0.37622,2.06,0.233569,0.233569,1.22713,0.6374507248401642,-2.5332202911376953,100.849,420.8,4.125490196,420.8,4.125490196,439.489990234375,0.0,OF,/players/dylan-beavers/31695/stats/batting,2,AL,Dylan Beavers,687637,31695,31695
PIT,Pirates,125.132,453.72,511.11,118.741,82.0338,21.7167,1.70041,13.2905,58.0633,58.7144,47.2027,2.54641,96.7621,4.89622,4.32455,0.96623,10.4911,3.66207,1.09366,0.261706,0.334887,0.404942,0.739828,0.322623,0.0923533,0.189317,0.487823,0.143236,3.54358,0.303027,,,64.3621,3.97054,0.54,-0.584149,-0.584149,1.22672,2.2684088349342346,-7.283225953578949,104.709,570.6,4.5648,570.6,4.5648,296.2300109863281,0.33333333,1B/DH,/players/ryan-ohearn/16442/stats/batting,27,NL,Ryan O'Hearn,656811,16442,16442
DET,Tigers,118.423,419.036,467.78,91.7045,58.1849,17.2305,4.74148,11.5475,55.4145,42.0029,41.4647,0.851187,119.723,3.06759,3.05999,1.15204,5.08579,12.5226,3.45386,0.218846,0.29196,0.365268,0.657229,0.288235,0.0886414,0.255939,0.346339,0.146422,6.52613,0.275619,,,45.8453,-9.42656,2.61,0.417623,0.417623,1.17644,-9.039275228977203,4.437515139579773,82.8472,435.1,3.687288135,435.1,3.687288135,999.0,0.0,OF,/players/parker-meadows/23800/stats/batting,6,AL,Parker Meadows,678009,23800,23800
CLE,Guardians,134.619,485.681,548.898,114.431,64.6206,24.3309,0.991511,24.4876,63.3671,76.6879,51.2934,2.12732,128.398,6.06793,5.43168,0.423808,7.02958,1.43625,0.426079,0.235609,0.313218,0.441046,0.754264,0.324564,0.0934479,0.23392,0.399487,0.205437,2.57703,0.265925,,,69.9856,5.12908,-0.15,-0.678477,-0.678477,1.17401,5.343574047088623,-12.761022001504898,109.309,626.2,4.638518518,626.2,4.638518518,235.2100067138672,0.59124088,1B/DH,/players/kyle-manzardo/29794/stats/batting,5,AL,Kyle Manzardo,700932,29794,29794
WSN,Nationals,125.249,475.584,510.741,125.475,86.6279,22.1569,2.08846,14.6013,57.8466,60.8641,27.6087,1.69594,80.8387,1.90505,4.92621,0.717348,9.66331,13.985,4.30514,0.263833,0.303885,0.41131,0.715195,0.307935,0.0540562,0.158277,0.341528,0.147477,4.91602,0.28793,,,58.2247,-2.12329,0.67,0.278431,0.278431,1.17105,-1.8097288310527802,-3.7369094491004944,96.5504,545.6,4.3648,545.6,4.3648,240.82000732421875,0.01503759,2B,/players/luis-garcia-jr/20391/stats/batting,24,NL,Luis García Jr.,671277,20391,20391
STL,Cardinals,138.38,522.819,573.88,138.057,95.3299,24.2443,0.943261,17.54,63.5251,70.2459,38.9956,1.03947,80.8799,3.93692,5.55053,1.65538,11.7694,5.31917,1.49407,0.264063,0.316802,0.414691,0.731493,0.317032,0.0679508,0.140935,0.482142,0.150627,3.26201,0.280306,,,69.6615,1.8532,-0.18,-0.453914,-0.453914,1.16838,2.8860868513584137,-10.559493720531464,104.911,630.0,4.565217391,630.0,4.565217391,179.8699951171875,0.14864865,DH/OF,/players/alec-burleson/27615/stats/batting,28,NL,Alec Burleson,676475,27615,27615
HOU,Astros,117.946,415.501,461.606,100.111,70.5601,19.5863,1.22902,8.73557,52.3981,41.6412,35.2156,0.316994,96.8641,5.91799,2.86718,2.10426,8.5162,10.595,3.17451,0.240941,0.307387,0.357068,0.664455,0.293857,0.0762893,0.209841,0.363557,0.116127,4.93733,0.292151,,,47.3474,-7.1949,0.37,0.0837036,0.0837036,1.16495,-6.6916918233036995,2.190154194831848,87.5465,427.8,3.625423728,427.8,3.625423728,999.0,0.0,OF,/players/jake-meyers/20308/stats/batting,21,AL,Jake Meyers,676694,20308,20308
LAA,Angels,91.712,324.089,365.625,77.2563,47.9964,15.8211,0.710056,12.7288,41.0078,42.5117,34.469,0.84614,96.7822,4.11438,2.52816,0.424575,6.4022,0.830506,0.251119,0.23838,0.317195,0.409406,0.726601,0.316833,0.0942743,0.264703,0.356151,0.171026,2.55535,0.297217,,,44.3228,1.12135,-2.02,-0.502722,-0.502722,1.15068,0.19528067111968994,-1.5327626466751099,101.62,397.4,4.319565217,397.4,4.319565217,730.719970703125,0.01298701,3B,/players/yoan-moncada/17232/stats/batting,1,AL,Yoán Moncada,660162,17232,17232
STL,Cardinals,118.81,436.47,486.947,104.273,73.0925,21.3237,1.5873,8.26953,50.3016,45.5922,40.0743,1.16012,90.8034,6.02879,3.15133,1.22307,9.7151,6.96807,2.17386,0.238901,0.309592,0.351869,0.66146,0.292674,0.082297,0.186475,0.44133,0.112968,4.2423,0.281909,,,49.4789,-8.05764,0.0,-0.27585,-0.27585,1.14595,-7.07191401720047,2.0716028213500977,88.2244,439.6,3.694117647,439.6,3.694117647,999.0,0.0,SS,/players/jonathan-wetherholt/sa3025154/stats/batting,28,NL,JJ Wetherholt,802139,sa3025154,sa3025154
BAL,Orioles,88.27,319.703,364.146,73.9093,43.2641,12.1748,1.10551,17.3648,46.9277,47.6606,36.7071,1.34384,101.674,4.83123,2.5046,0.399955,5.29908,3.98209,1.03701,0.231181,0.317385,0.439125,0.75651,0.326963,0.100803,0.279211,0.361029,0.207944,4.13186,0.278312,,,47.1385,4.11182,-0.42,-0.179224,-0.179224,1.10647,4.636515647172928,-6.355262190103531,111.221,425.5,4.835227272,425.5,4.835227272,729.1500244140625,0.25,OF,/players/tyler-oneill/15711/stats/batting,2,AL,Tyler O'Neill,641933,15711,15711
CIN,Reds,73.354,244.271,265.117,56.5906,41.528,9.64792,0.249421,5.16532,23.3265,26.2323,14.7036,0.187544,41.1029,1.704,2.08335,1.42184,6.17477,0.388676,0.111343,0.231672,0.277812,0.336648,0.61446,0.270059,0.0554609,0.155037,0.357727,0.104977,2.06376,0.257016,,,22.0706,-9.25499,7.45,-0.349095,-0.349095,1.10548,-11.125576078891754,13.110030174255371,65.7039,202.2,2.769863013,202.2,2.769863013,999.0,0.01075269,C,/players/jose-trevino/16725/stats/batting,18,NL,Jose Trevino,624431,16725,16725
WSN,Nationals,131.01,496.858,541.645,132.763,88.6462,28.9154,5.381,9.82088,62.3502,56.3252,33.9472,0.771135,96.2956,5.39145,4.29592,1.15225,7.58437,13.8469,3.89805,0.267206,0.318417,0.40636,0.724777,0.314591,0.0626743,0.177784,0.352531,0.139154,6.01617,0.311217,,,64.675,0.675433,-1.74,0.333244,0.333244,1.09981,1.045937865972519,-8.317115068435669,101.11,586.8,4.479389312,586.8,4.479389312,198.25999450683594,0.16483516,OF,/players/daylen-lile/29995/stats/batting,24,NL,Daylen Lile,695734,29995,29995
BOS,Red Sox,106.785,378.234,414.073,92.5064,58.8556,21.81,1.10853,10.7323,45.2741,47.5764,30.5334,1.94319,97.887,1.97486,2.77838,0.552125,6.97617,6.52415,1.78377,0.244574,0.302318,0.393222,0.69554,0.301419,0.0737392,0.2364,0.311925,0.148648,4.40674,0.300206,,,45.014,-3.91193,1.07,-0.0159786,-0.0159786,1.09318,-5.88020826689899,2.3131651878356934,87.984,422.4,3.947663551,422.4,3.947663551,644.7899780273438,0.0,3B,/players/marcelo-mayer/29668/stats/batting,3,AL,Marcelo Mayer,691785,29668,29668
TOR,Blue Jays,104.285,375.154,416.234,91.3359,58.6085,17.4682,1.41865,13.8405,53.0064,47.7458,34.7617,0.958416,99.3947,3.17682,2.14564,0.996027,7.61453,8.61502,2.38022,0.243462,0.311326,0.408267,0.719593,0.313076,0.0835147,0.238795,0.349734,0.164804,4.90508,0.293472,,,49.1882,0.00691651,0.87,0.11722,0.11722,1.09166,0.5163125693798065,-4.172587752342224,100.814,446.7,4.295192307,446.7,4.295192307,554.969970703125,0.02816901,OF,/players/jesus-sanchez/19913/stats/batting,14,AL,Jesús Sánchez,660821,19913,19913
TBR,Rays,96.983,342.679,376.784,75.0038,45.2432,15.0844,1.81013,12.866,43.673,43.5346,27.6821,0.517618,129.736,3.61434,1.99103,0.817044,4.56817,8.41609,2.5129,0.218875,0.282738,0.386094,0.668833,0.291073,0.0734695,0.344324,0.213374,0.16722,5.51182,0.307508,,,37.7954,-6.72456,-0.05,0.152271,0.152271,1.07746,-6.877145752310753,4.43995351716876,84.171,356.9,3.679381443,356.9,3.679381443,999.0,0.0,SS,/players/carson-williams/30038/stats/batting,12,AL,Carson Williams,700246,30038,30038
MIN,Twins,136.651,505.885,548.672,120.715,83.9117,21.9194,1.30878,13.575,55.2262,58.3563,34.1279,1.1538,97.9895,3.13655,4.88045,0.642481,10.8023,3.66003,1.28531,0.238621,0.288268,0.367627,0.655895,0.285775,0.0622009,0.178594,0.348281,0.129006,3.2705,0.268386,,,52.6775,-12.1523,-1.57,-0.586698,-0.586698,1.06804,-13.10255753993988,4.657197117805481,80.6458,488.5,3.56569343,488.5,3.56569343,575.2100219726562,0.00632911,3B/SS,/players/brooks-lee/31595/stats/batting,8,AL,Brooks Lee,686797,31595,31595
KCR,Royals,104.769,348.963,391.199,81.8145,50.0249,17.8753,2.79595,11.1183,45.4696,44.4631,36.9605,1.3251,102.282,2.14136,2.56401,0.569897,5.65131,4.57058,1.35697,0.23445,0.309543,0.397282,0.706825,0.307707,0.09448,0.261457,0.36136,0.162832,4.91196,0.296884,,,44.5245,-1.69872,-2.27,-0.221227,-0.221227,1.05717,-3.2206179350614548,0.08894562721252441,93.4948,406.6,3.872380952,406.6,3.872380952,999.0,0.47368421,C/DH,/players/carter-jensen/29478/stats/batting,7,AL,Carter Jensen,695600,29478,29478
WSN,Nationals,137.334,515.295,564.848,118.912,78.213,21.9381,3.10083,15.6603,65.4283,57.7396,37.1542,0.629766,128.822,7.94662,3.70894,0.743501,8.76072,22.34,6.30685,0.230766,0.290749,0.376548,0.667297,0.291576,0.0657773,0.228064,0.288416,0.145782,6.19077,0.27569,,,56.8908,-9.85033,4.42,1.07532,1.07532,1.05511,-8.73615288734436,0.25609683990478516,85.3442,542.7,3.961313868,542.7,3.961313868,161.74000549316406,0.02247191,OF,/players/dylan-crews/33541/stats/batting,24,NL,Dylan Crews,686611,33541,33541
PHI,Phillies,102.525,376.501,408.887,100.068,75.4783,17.6687,1.88242,5.03815,49.6146,33.4745,25.2978,0.730374,84.6155,2.05518,1.6525,3.38009,8.7126,19.5843,4.88726,0.265783,0.314226,0.362856,0.677081,0.297552,0.06187,0.206941,0.298974,0.0970727,6.14854,0.329391,,,43.1666,-5.14657,0.0,1.2414,1.2414,1.04435,-4.667253375053406,1.270928144454956,87.8075,398.6,3.869902912,398.6,3.869902912,999.0,0.0,OF,/players/justin-crawford/sa3020240/stats/batting,26,NL,Justin Crawford,702222,sa3020240,sa3020240
CIN,Reds,133.465,497.904,576.783,119.833,82.7149,20.1074,2.81174,14.1992,68.1288,52.935,57.6193,0.23745,95.9308,11.5268,4.06158,5.6709,10.666,11.4267,3.38811,0.240675,0.330897,0.377907,0.708804,0.314518,0.0998978,0.16632,0.600634,0.137232,4.9213,0.269587,,,68.8363,0.684939,-6.14,-0.103129,-0.103129,1.02049,-2.728314906358719,-6.487131118774414,96.1598,603.2,4.535338345,603.2,4.535338345,260.1499938964844,0.01324503,OF,/players/tj-friedl/19522/stats/batting,18,NL,TJ Friedl,670770,19522,19522
HOU,Astros,107.857,381.621,426.506,91.5595,62.2099,17.8778,1.3286,10.1432,49.1523,42.0308,36.449,1.14758,114.126,5.44327,2.38595,0.607177,7.72418,5.8943,1.78898,0.239923,0.313341,0.37347,0.686812,0.302269,0.0854596,0.267584,0.319375,0.133547,4.36054,0.313457,,,46.6598,-3.73521,3.51,-0.23343,-0.23343,1.00505,-3.5810327380895615,-1.2753221988677979,93.3406,413.9,3.832407407,413.9,3.832407407,401.4100036621094,0.0075188,OF,/players/cam-smith/35108/stats/batting,21,AL,Cam Smith,701358,35108,35108
TOR,Blue Jays,140.041,514.28,551.029,128.877,93.435,24.7669,1.99823,8.67642,56.2216,51.3832,23.3498,0.853924,59.6628,3.50816,4.78225,5.10897,8.77073,10.1781,3.17567,0.250596,0.28527,0.357138,0.642408,0.279574,0.0423749,0.108275,0.391363,0.106542,4.6716,0.266683,,,50.1296,-14.9787,2.91,-0.0533768,-0.0533768,0.984013,-14.512890417128801,5.165088653564453,77.7358,468.5,3.346428571,468.5,3.346428571,333.1499938964844,0.0,3B,/players/ernie-clement/20352/stats/batting,14,AL,Ernie Clement,676391,20352,20352
SDP,Padres,114.939,387.416,422.639,88.7399,65.3476,14.0328,1.59465,7.76483,40.0028,37.8506,25.5664,0.729293,86.3993,2.88753,3.10056,3.56212,8.81778,2.34898,0.854717,0.229056,0.279719,0.333638,0.613356,0.269792,0.0604923,0.204428,0.29591,0.104582,3.42934,0.273239,,,35.0926,-14.8455,0.0,-0.494658,-0.494658,0.970093,-13.448391914367676,8.86875057220459,74.1398,326.6,2.84,326.6,2.84,709.7899780273438,0.04672897,C,/players/freddy-fermin/21840/stats/batting,29,NL,Freddy Fermin,666023,21840,21840
CLE,Guardians,106.992,420.654,461.679,100.516,67.0488,21.0938,0.998041,11.375,47.5841,49.8131,34.2184,1.33453,88.5727,2.91766,3.15846,0.730692,8.88225,3.66289,1.35768,0.238951,0.298627,0.374965,0.673592,0.294105,0.0741173,0.191849,0.386332,0.136014,3.37368,0.27524,,,47.4478,-7.10311,0.0,-0.502399,-0.502399,0.964224,-6.854434013366699,0.38849666714668274,88.3265,430.4,4.022429906,430.4,4.022429906,999.0,0.0,OF,/players/chase-delauter/32127/stats/batting,5,AL,Chase DeLauter,800050,32127,32127
WSN,Nationals,100.35,259.068,292.542,59.1702,40.088,12.2045,0.703701,6.17403,30.2343,28.6367,27.1953,0.470636,67.7034,3.95117,1.82608,0.501403,5.04013,5.69454,1.70323,0.228396,0.309261,0.352433,0.661694,0.29386,0.092962,0.231431,0.401683,0.124037,4.2447,0.283377,,,30.0068,-4.55926,2.6,-0.0257532,-0.0257532,0.953211,-4.564888207241893,4.148610949516296,86.9085,267.1,2.671,267.1,2.671,668.739990234375,0.2,C,/players/harry-ford/29958/stats/batting,24,NL,Harry Ford,695670,29958,29958
CHC,Cubs,75.526,252.297,281.043,56.7074,37.858,11.1961,0.489691,7.16357,27.9376,29.4832,18.8632,0.468296,61.7189,5.20785,2.03326,2.64133,5.50091,0.565102,0.169618,0.224764,0.290151,0.358203,0.648353,0.285231,0.0671187,0.219606,0.305632,0.133438,2.63407,0.267157,,,26.8584,-6.34897,1.51,-0.362185,-0.362185,0.95304,-6.101517617702484,6.066141843795776,82.7696,238.8,3.142105263,238.8,3.142105263,740.6699829101562,0.03571429,C,/players/miguel-amaya/21693/stats/batting,17,NL,Miguel Amaya,665804,21693,21693
TOR,Blue Jays,115.926,431.925,474.92,101.267,59.1899,24.3118,0.746246,17.019,54.8374,58.2633,35.4313,1.9052,119.262,4.23135,2.91405,0.418697,7.60135,4.16561,1.11338,0.234455,0.297006,0.412407,0.709413,0.306313,0.0746048,0.251121,0.297088,0.177951,3.71591,0.282184,,,53.5156,-2.59987,-2.06,-0.262845,-0.262845,0.942445,-2.415246605873108,-4.71929669380188,96.1547,490.5,4.228448275,490.5,4.228448275,206.17999267578125,0.00671141,3B/OF,/players/addison-barger/24598/stats/batting,14,AL,Addison Barger,680718,24598,24598
STL,Cardinals,131.377,454.372,507.149,98.4605,71.8174,17.8324,2.88509,5.92563,56.7779,31.6671,36.4226,0.514609,116.132,7.07026,3.68126,5.60267,7.29729,29.5445,6.00912,0.216696,0.283031,0.307765,0.590797,0.264011,0.0718184,0.228989,0.313632,0.0910696,7.00431,0.275405,,,39.7292,-20.1943,6.32,2.69022,2.69022,0.923904,-16.190173864364624,8.34742283821106,68.589,389.7,2.97480916,389.7,2.97480916,370.1300048828125,0.0,OF,/players/victor-scott-ii/31349/stats/batting,28,NL,Victor Scott II,687363,31349,31349
ARI,Diamondbacks,76.727,259.476,286.165,62.2413,40.9678,13.3025,1.60554,6.36546,34.6069,28.7375,20.7322,0.676554,78.5838,3.32767,1.79792,0.831498,4.02606,10.3445,2.4586,0.239873,0.302457,0.377112,0.679569,0.29716,0.0724486,0.27461,0.263823,0.137238,6.20342,0.316892,,,30.1195,-3.69312,2.21,0.637236,0.637236,0.916279,-3.376824676990509,2.811734676361084,88.1649,279.1,3.624675324,279.1,3.624675324,409.7900085449219,0.25,3B/SS,/players/jordan-lawlar/29976/stats/batting,15,NL,Jordan Lawlar,691783,29976,29976
DET,Tigers,113.25,391.274,436.219,89.4185,59.3397,17.1601,4.76092,8.15777,52.0736,36.4371,36.439,0.65042,98.1947,4.02337,3.02491,1.45763,5.03762,15.0852,4.31174,0.228531,0.29874,0.359272,0.658012,0.28947,0.0835337,0.225104,0.371089,0.13074,6.83993,0.282208,,,43.1897,-8.35293,0.4,0.596741,0.596741,0.873998,-7.784478962421417,1.312969833612442,83.6984,397.7,3.519469026,397.7,3.519469026,521.5399780273438,0.01657459,3B/OF,/players/zach-mckinstry/19392/stats/batting,6,AL,Zach McKinstry,656716,19392,19392
PIT,Pirates,116.143,425.333,483.171,109.619,74.3052,24.2316,0.624528,10.4579,53.3833,53.0903,48.7614,1.38591,85.6947,4.96056,3.54278,0.573386,9.85706,1.88162,0.674839,0.257726,0.338463,0.391396,0.729859,0.321153,0.10092,0.177359,0.569013,0.13367,2.57592,0.29803,,,60.267,3.17661,0.22,-0.736078,-0.736078,0.871218,1.3836527466773987,-8.943603783845901,103.702,523.3,4.511206896,523.3,4.511206896,709.3300170898438,0.00961538,1B,/players/spencer-horwitz/26477/stats/batting,27,NL,Spencer Horwitz,687462,26477,26477
SEA,Mariners,72.817,258.987,287.305,61.9384,42.5863,13.3489,0.622691,5.38055,30.5058,28.6888,22.2581,1.3103,59.8953,3.76541,1.81748,0.477259,5.66801,4.64849,1.46667,0.239157,0.306672,0.357834,0.664506,0.292255,0.0774719,0.208473,0.371616,0.118678,4.17794,0.289257,,,29.0954,-4.8519,0.0,-0.115219,-0.115219,0.86624,-2.689139500260353,1.2671725749969482,92.3988,263.3,3.606849315,263.3,3.606849315,999.0,0.0,SS,/players/colt-emerson/sa3022923/stats/batting,11,AL,Colt Emerson,806068,sa3022923,sa3022923
DET,Tigers,110.664,405.979,449.607,94.0957,59.6654,18.3544,4.22316,11.8527,53.8949,44.0719,35.7248,0.65323,98.1875,3.26673,3.48355,1.15313,5.50211,11.51,2.98079,0.231775,0.296769,0.385376,0.682145,0.297183,0.0794579,0.218385,0.363843,0.153601,6.2299,0.274672,,,47.3305,-5.79401,3.17,0.434332,0.434332,0.863358,-5.388843834400177,-1.6474628448486328,89.0111,439.6,3.96036036,439.6,3.96036036,999.0,0.00877193,OF,/players/wenceel-perez/22857/stats/batting,6,AL,Wenceel Pérez,672761,22857,22857
SDP,Padres,75.315,245.572,271.239,57.2852,39.303,9.85011,0.419433,7.71269,28.0106,29.6696,20.8487,0.15268,56.0548,2.37286,2.08034,0.365313,5.86876,0.215068,0.0648598,0.233273,0.297212,0.371021,0.668233,0.29335,0.0768647,0.206662,0.371934,0.137748,2.20101,0.269585,,,27.7096,-4.33937,0.0,-0.395307,-0.395307,0.862175,-3.520594537258148,2.92328143119812,90.2783,246.4,3.285333333,246.4,3.285333333,999.0,1.0,C,/players/luis-campusano/22217/stats/batting,29,NL,Luis Campusano,669134,22217,22217
MIN,Twins,108.379,393.155,445.339,97.2455,64.1926,18.0944,1.17319,13.7852,52.3518,50.6252,43.5125,1.35901,102.516,4.22586,4.00541,0.439898,8.32524,3.84928,1.39099,0.247346,0.32588,0.404527,0.730407,0.318895,0.0977064,0.230198,0.424446,0.157181,3.72224,0.29716,,,54.7316,2.1114,-0.92,-0.52974,-0.52974,0.845517,1.2865724563598633,-8.350355088710785,103.46,488.5,4.523148148,488.5,4.523148148,999.0,0.5625,DH/OF,/players/trevor-larnach/21501/stats/batting,8,AL,Trevor Larnach,663616,21501,21501
NYY,Yankees,93.468,310.644,352.452,66.5298,45.5269,13.6778,0.688438,6.63663,47.0057,23.0134,31.0022,0.325017,92.0767,6.3753,2.15293,2.27722,3.7997,33.2678,7.41221,0.214167,0.29673,0.326722,0.623452,0.279339,0.0879615,0.261246,0.3367,0.112555,7.0611,0.279765,,,31.997,-9.64797,0.0,3.07297,3.07297,0.844426,-6.025014400482178,2.1475844383239746,78.0986,330.4,3.552688172,330.4,3.552688172,206.50999450683594,0.01282051,2B/SS,/players/jose-caballero/23401/stats/batting,9,AL,José Caballero,676609,23401,23401
PIT,Pirates,76.76,253.783,283.805,54.6865,35.804,11.0211,0.600903,7.2604,29.2323,28.387,21.0873,0.830462,74.014,5.61852,1.69404,1.48961,4.43396,3.92996,1.27499,0.215485,0.288438,0.349475,0.637913,0.281502,0.074302,0.260792,0.284909,0.133989,4.10015,0.272247,,,26.2633,-7.27049,0.81,-0.143325,-0.143325,0.832875,-8.034601837396622,6.732839643955231,76.5397,243.2,3.158441558,243.2,3.158441558,740.0800170898438,0.0,C/OF,/players/henry-davis/29617/stats/batting,27,NL,Henry Davis,680779,29617,29617
MIL,Brewers,88.394,299.977,337.133,65.8017,44.0069,12.0895,2.11465,7.59059,38.3615,30.687,30.4582,0.631804,104.855,3.21145,1.46716,2.01902,5.27398,11.1478,2.69135,0.219356,0.296828,0.349668,0.646496,0.286195,0.0903447,0.311019,0.290479,0.130312,6.19409,0.307997,,,32.4826,-7.35226,2.65,0.618781,0.618781,0.824762,-6.416791319847107,3.261495351791382,82.3923,302.5,3.4375,302.5,3.4375,740.3099975585938,0.0,OF,/players/garrett-mitchell/27555/stats/batting,23,NL,Garrett Mitchell,669003,27555,27555
TOR,Blue Jays,88.168,288.404,332.563,60.1698,34.4398,12.4651,0.934559,12.3303,39.0762,38.6151,37.7607,0.000678429,96.0943,3.65664,2.44311,0.298226,3.29755,3.60697,1.02991,0.20863,0.305742,0.386592,0.692334,0.305027,0.113545,0.288951,0.392955,0.177962,4.07667,0.262245,,,37.1273,-2.16762,0.55,-0.201153,-0.201153,0.817339,-2.0554347783327103,-1.4021900296211243,95.2693,332.1,3.773863636,332.1,3.773863636,999.0,0.01176471,2B/OF,/players/davis-schneider/23565/stats/batting,14,AL,Davis Schneider,676914,23565,23565
