Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
TEX,Rangers,102,386,443,99,60,20,3,17,60,56,50,2,99,4,3,1,,15,4,0.257324,0.34568,0.453616,0.799296,0.345517,0.112666,0.224049,0.502863,0.196292,5.96252,0.302671,0.422223,,63.9492,11.6629,3.62203,0.620903,1.04313,3.0069,13.541135907173157,0.6049039363861084,123.963,582.6,5.711764705,582.6,5.711764705,37.75,0.01156069,OF,/players/wyatt-langford/33333/stats/batting,13.0,AL,Wyatt Langford,694671,33333,33333
MIL,Brewers,126,478,543,124,86,22,3,13,72,58,57,1,114,2,3,3,,26,6,0.260286,0.338567,0.399857,0.738424,0.323831,0.104278,0.210356,0.49572,0.139571,5.99637,0.314276,0.389763,,68.8468,4.74626,1.73826,1.78375,2.17351,3.00105,7.429368019104004,3.842427611351013,108.174,629.1,4.992857142,629.1,4.992857142,48.18000030517578,0.0,2B,/players/brice-turang/22186/stats/batting,23.0,NL,Brice Turang,668930,22186,22186
CHC,Cubs,128,479,552,120,78,23,2,18,67,66,62,2,79,7,4,1,,2,1,0.250051,0.34188,0.416552,0.758432,0.331665,0.112003,0.143106,0.782658,0.166501,3.20935,0.263938,-0.497978,,73.5241,8.33602,0.707231,-0.825774,-1.32375,2.99299,8.209018111228943,2.67760169506073,114.579,648.3,5.06484375,648.3,5.06484375,119.16999816894531,0.02097902,3B,/players/alex-bregman/17678/stats/batting,17.0,NL,Alex Bregman,608324,17678,17678
STL,Cardinals,123,482,533,122,84,24,3,11,65,55,40,0,98,5,3,2,,11,3,0.253289,0.315564,0.38316,0.698724,0.306765,0.0755506,0.184775,0.408879,0.129871,5.08722,0.29528,0.801008,,60.2213,-2.72032,6.39497,-0.0742288,0.726779,2.98986,-0.6134480834007263,12.102381706237793,97.8772,538.8,4.380487804,538.8,4.380487804,364.7799987792969,0.0,SS,/players/masyn-winn/27479/stats/batting,28.0,NL,Masyn Winn,691026,27479,27479
WSN,Nationals,121,445,523,115,64,25,1,24,76,69,71,7,153,3,3,1,,14,5,0.258607,0.362374,0.485007,0.847381,0.36168,0.135101,0.292531,0.461835,0.2264,4.7988,0.336057,0.248296,,82.4392,20.6464,-0.769707,-0.0486313,0.199665,2.98015,20.881992414593697,-9.164305746555328,133.368,737.4,6.094214876,737.4,6.094214876,37.790000915527344,0.18817204,OF,/players/james-wood/29518/stats/batting,24.0,NL,James Wood,695578,29518,29518
PHI,Phillies,127,473,550,128,74,29,1,24,74,78,69,6,116,4,4,0,,8,3,0.269701,0.364839,0.486421,0.85126,0.364231,0.125568,0.210462,0.596629,0.21672,3.81935,0.307677,0.117971,,87.8492,22.8552,-0.854938,-0.487233,-0.369262,2.96836,21.46072807908058,-10.76018512248993,133.485,785.0,6.181102362,785.0,6.181102362,47.900001525878906,0.01875,OF,/players/bryce-harper/11579/stats/batting,26.0,NL,Bryce Harper,547180,11579,11579
SDP,Padres,118,458,510,123,88,22,1,12,57,56,44,1,87,4,3,1,,12,2,0.268521,0.335989,0.400557,0.736546,0.322611,0.0869401,0.170806,0.508998,0.132036,4.22927,0.305903,0.270851,,64.1581,3.95315,-0.525881,0.575349,0.8462,2.96464,7.080043315887451,4.933377981185913,110.323,574.3,4.866949152,574.3,4.866949152,237.1999969482422,0.05590062,SS,/players/xander-bogaerts/12161/stats/batting,29.0,NL,Xander Bogaerts,593428,12161,12161
NYY,Yankees,109,401,465,101,53,21,1,25,70,70,54,1,103,7,3,1,,4,1,0.25282,0.348014,0.502454,0.850468,0.363843,0.115654,0.221697,0.521676,0.249634,3.90544,0.275634,-0.294039,,74.171,19.188,0.158273,-0.581455,-0.875494,2.92146,19.038634777069092,-6.4917266219854355,136.31,654.0,6.0,654.0,6.0,53.189998626708984,0.31677019,1B,/players/ben-rice/29576/stats/batting,9.0,AL,Ben Rice,700250,29576,29576
NYY,Yankees,117,453,506,119,77,21,3,19,68,73,46,2,74,3,4,0,,10,3,0.263445,0.333126,0.447682,0.780808,0.336625,0.0911993,0.146652,0.621876,0.184237,4.92587,0.275875,0.19476,,69.4337,9.67804,4.51984,0.00148566,0.196245,2.91164,10.663448333740234,0.37384843826293945,117.561,627.6,5.364102564,627.6,5.364102564,80.98999786376953,0.0,1B/OF,/players/cody-bellinger/15998/stats/batting,9.0,AL,Cody Bellinger,641355,15998,15998
SFG,Giants,96,344,381,76,53,14,2,8,37,37,31,0,96,2,2,2,,3,0,0.221181,0.286903,0.336598,0.623501,0.276331,0.0802759,0.252793,0.317556,0.115418,4.09928,0.282619,-0.249159,,33.6718,-11.3647,7.46907,-0.140669,-0.389828,2.88885,-10.656161665916443,14.9135103225708,77.2742,313.5,3.265625,313.5,3.265625,747.8900146484375,0.0,C,/players/patrick-bailey/27478/stats/batting,30.0,NL,Patrick Bailey,672275,27478,27478
