Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
MIA,Marlins,100.0,363.263,401.975,89.0167,56.2008,18.9904,1.00256,12.823,47.3004,50.5329,31.3402,1.58336,80.3544,4.03097,2.8217,0.518744,8.2115,7.76654,2.88547,0.245047,0.309842,0.408743,0.718584,0.31152,0.0779656,0.199899,0.390025,0.163695,4.3109,0.279192,,,46.9955,-0.500986,3.41,-0.222415,-0.222415,1.58015,-1.3442173302173615,3.410000057126984,97.6454,430.2,4.302,430.2,4.302,86.8499984741211,0.46202532,C/DH,/players/agustin-ramirez/26546/stats/batting,20.0,NL,Agustín Ramírez,682663,26546,26546
MIA,Marlins,120.0,449.726,505.647,123.774,98.1416,20.4256,3.20078,2.00553,59.3934,38.6834,44.9253,1.21199,68.7964,2.33337,3.46799,5.19509,10.341,22.4583,5.75879,0.27522,0.341755,0.348251,0.690006,0.306951,0.0888471,0.136056,0.653019,0.0730306,6.02476,0.318438,,,57.2401,-2.50599,-1.21,1.18145,1.18145,1.57208,-2.1054630279541016,0.6418516635894775,94.5154,504.3,4.2025,504.3,4.2025,182.42999267578125,0.01234568,2B/SS,/players/xavier-edwards/22266/stats/batting,20.0,NL,Xavier Edwards,669364,22266,22266
CHW,White Sox,78.0,270.475,311.806,66.378,44.8564,12.1168,1.1587,8.24605,36.9177,32.8195,35.1436,0.265653,79.2851,3.15033,2.27416,0.762797,5.5263,3.77695,1.05505,0.245412,0.336519,0.39024,0.726759,0.321067,0.11271,0.254277,0.443256,0.144828,4.32393,0.313856,,,38.8706,2.0283,0.0,-0.22385,-0.22385,1.55355,1.781863421201706,2.665343761444092,105.458,334.1,4.283333333,334.1,4.283333333,266.8800048828125,0.18421053,C,/players/kyle-teel/33549/stats/batting,4.0,AL,Kyle Teel,691019,33549,33549
SFG,Giants,115.0,439.932,489.989,113.033,73.4728,21.3203,1.19307,17.0466,60.8755,61.6775,39.3846,1.27419,117.272,6.60377,3.24601,0.823135,9.87918,4.94246,1.76277,0.256932,0.325086,0.427064,0.75215,0.326441,0.0803785,0.239336,0.33584,0.170131,3.99467,0.310776,,,63.2212,5.3252,-1.78,-0.513624,-0.513624,1.55184,6.223535239696503,-7.363785028457642,111.601,561.1,4.879130434,561.1,4.879130434,218.8000030517578,0.01675978,OF,/players/heliot-ramos/22515/stats/batting,30.0,NL,Heliot Ramos,671218,22515,22515
MIN,Twins,85.0,302.884,343.027,76.7803,54.4139,13.5574,0.0,8.809,38.283,39.0814,28.8579,0.776607,58.0039,6.8995,3.06219,0.537971,8.75426,0.713135,0.326159,0.253497,0.329343,0.385509,0.714852,0.314838,0.0841272,0.169094,0.497517,0.132012,2.08483,0.28424,,,41.0278,0.496485,3.03,-0.581096,-0.581096,1.54927,-0.3119070529937744,3.6421398520469666,100.666,363.3,4.274117647,363.3,4.274117647,681.02001953125,0.28571429,C,/players/victor-caratini/14968/stats/batting,8.0,AL,Victor Caratini,605170,14968,14968
PIT,Pirates,129.0,482.262,550.429,124.912,82.8841,24.9646,3.01195,14.0517,67.548,64.6229,56.3766,2.52927,129.771,7.25872,3.92152,0.609856,11.1223,5.27576,1.57608,0.259013,0.342927,0.410681,0.753608,0.329387,0.102423,0.235763,0.434433,0.151668,4.44049,0.323812,,,72.336,7.2986,-2.39,-0.540855,-0.540855,1.54269,5.5537490248680115,-8.794992208480835,109.342,632.1,4.9,632.1,4.9,204.72000122070312,0.21111111,OF,/players/bryan-reynolds/19326/stats/batting,27.0,NL,Bryan Reynolds,668804,19326,19326
HOU,Astros,112.0,406.27,475.935,93.4651,59.4932,16.8858,0.315965,16.7701,56.7764,56.1351,55.8969,0.305455,80.8276,9.76124,3.47882,0.527586,7.6394,1.0007,0.408323,0.230057,0.334709,0.39701,0.731719,0.323712,0.117447,0.169829,0.691557,0.166953,2.33331,0.245698,,,60.3535,4.11816,-0.43,-0.791268,-0.791268,1.5306,3.7594250440597534,-5.188420951366425,108.113,523.8,4.676785714,523.8,4.676785714,243.60000610351562,0.128,3B,/players/isaac-paredes/20036/stats/batting,21.0,AL,Isaac Paredes,670623,20036,20036
MIA,Marlins,113.0,408.665,476.306,91.8903,61.3717,19.4099,2.1481,8.96054,58.2457,40.2682,54.1012,0.392538,104.478,6.30031,3.18074,4.05898,7.22055,23.1217,5.98558,0.224855,0.322483,0.348643,0.671126,0.300525,0.113585,0.21935,0.517826,0.123788,6.09461,0.277908,,,51.4335,-4.84576,1.61,1.37183,1.37183,1.52555,-4.20953893661499,3.267712116241455,90.1131,464.2,4.107964601,464.2,4.107964601,137.0800018310547,0.01149425,OF,/players/jakob-marsee/31370/stats/batting,20.0,NL,Jakob Marsee,805300,31370,31370
BOS,Red Sox,116.0,457.456,493.552,114.855,75.4207,22.6723,3.29206,13.4704,60.6804,55.4381,24.1431,0.624126,107.356,6.01213,3.49962,2.44116,7.00297,17.74,4.76371,0.251074,0.295271,0.403368,0.698639,0.302152,0.0489171,0.217517,0.224888,0.152294,6.24859,0.298078,,,53.948,-4.36893,1.81,0.904324,0.904324,1.51465,-5.791640102863312,3.6001232862472534,88.4891,503.2,4.337931034,503.2,4.337931034,125.02999877929688,0.0,OF,/players/ceddanne-rafaela/24262/stats/batting,3.0,AL,Ceddanne Rafaela,678882,24262,24262
NYY,Yankees,98.0,378.066,419.223,87.9924,55.9995,18.8694,1.52374,11.5997,51.962,43.0824,32.0585,0.379774,99.6942,3.87829,3.25288,1.9667,6.71133,14.8903,4.01174,0.232743,0.29701,0.38276,0.67977,0.296951,0.0764714,0.237807,0.321569,0.150016,5.67536,0.282909,,,44.0529,-5.4815,-0.15,0.730749,0.730749,1.50671,-4.096571147441864,4.387036889791489,90.2301,419.4,4.279591836,419.4,4.279591836,641.989990234375,0.0,SS,/players/anthony-volpe/27647/stats/batting,9.0,AL,Anthony Volpe,683011,27647,27647
CLE,Guardians,106.0,398.956,445.682,100.13,62.6989,20.2958,1.26336,15.8722,53.3703,57.9078,40.179,1.32531,77.6054,2.64083,3.08101,0.824382,8.31184,3.24326,0.975544,0.25098,0.321339,0.427539,0.748878,0.324325,0.0901518,0.174127,0.517735,0.176559,3.63638,0.273069,,,56.7389,4.07818,0.0,-0.438702,-0.438702,1.50598,4.364530295133591,-4.99238395690918,109.144,507.0,4.783018867,507.0,4.783018867,999.0,0.42857143,DH/OF,/players/chase-delauter/32127/stats/batting,5.0,AL,Chase DeLauter,800050,32127,32127
TEX,Rangers,66.0,233.583,257.756,50.7543,31.5864,10.2882,0.0904335,8.78924,26.886,30.8654,18.9501,0.123326,63.4455,1.36061,1.79675,0.993407,3.66283,1.62116,0.717889,0.217286,0.277933,0.374989,0.652922,0.284871,0.0735194,0.246145,0.298683,0.157703,2.72162,0.257225,,,24.5577,-5.89818,6.69,-0.311548,-0.311548,1.50145,-5.72331041097641,11.522545337677002,82.1862,226.2,3.427272727,226.2,3.427272727,999.0,0.20792079,C,/players/kyle-higashioka/5517/stats/batting,13.0,AL,Kyle Higashioka,543309,5517,5517
TEX,Rangers,112.0,441.044,479.823,110.873,73.2226,22.1027,0.873249,14.6741,54.2186,58.7537,31.1763,0.427805,111.694,3.89522,3.13905,0.568752,8.41501,3.18982,1.21863,0.251387,0.304523,0.405275,0.709799,0.308335,0.0649746,0.232781,0.279123,0.153888,3.34195,0.302688,,,54.8561,-1.83869,-2.07,-0.573182,-0.573182,1.50143,-1.5063799619674683,-0.34160494804382324,98.3499,499.0,4.455357142,499.0,4.455357142,610.5,0.03311258,3B,/players/josh-jung/26299/stats/batting,13.0,AL,Josh Jung,673962,26299,26299
PIT,Pirates,56.0,191.692,218.393,45.2483,30.4454,8.21201,0.222698,6.36815,24.7035,25.375,21.0238,0.000877939,62.0316,4.06986,1.29565,0.311506,4.66129,0.620611,0.233928,0.236047,0.322549,0.380872,0.703421,0.311583,0.0962662,0.284037,0.338922,0.144825,2.51486,0.31207,,,25.5437,-0.261086,4.07,-0.33832,-0.33832,1.49197,-1.0771128237247467,8.390987873077393,97.1458,216.5,3.866071428,216.5,3.866071428,999.0,0.06,C,/players/joey-bart/21524/stats/batting,27.0,NL,Joey Bart,663698,21524,21524
HOU,Astros,121.0,458.359,517.32,107.588,62.7302,20.1597,0.200512,24.4978,64.1245,72.7448,47.3668,1.36785,123.342,6.75007,4.17236,0.671757,8.42834,3.07915,1.13299,0.234725,0.312989,0.439922,0.752911,0.325075,0.0915618,0.238424,0.384029,0.205198,2.73646,0.264037,,,66.1737,5.04834,1.15,-0.610505,-0.610505,1.48284,4.907970547676086,-8.228857636451721,109.051,595.3,4.91983471,595.3,4.91983471,212.94000244140625,0.01117318,1B,/players/christian-walker/13419/stats/batting,21.0,AL,Christian Walker,572233,13419,13419
PHI,Phillies,113.0,444.512,488.361,118.732,89.3117,21.5039,2.79089,5.12542,60.7287,40.3055,34.4321,0.868052,100.375,2.97104,1.94674,4.49862,10.8849,22.8879,5.02737,0.267106,0.322685,0.362631,0.685316,0.302178,0.0705055,0.205534,0.343035,0.0955248,6.43666,0.333197,,,53.3906,-4.31298,0.0,1.68799,1.68799,1.47968,-3.535194158554077,1.7438271045684814,90.976,490.0,4.336283185,490.0,4.336283185,999.0,0.0,OF,/players/justin-crawford/31791/stats/batting,26.0,NL,Justin Crawford,702222,31791,31791
TEX,Rangers,74.0,250.837,290.471,51.2255,30.63,10.4552,0.48373,9.65659,31.8185,32.5612,32.4902,0.13208,70.4365,4.30719,1.82224,0.568278,3.84254,0.792561,0.299661,0.204218,0.304097,0.365248,0.669345,0.297397,0.111853,0.24249,0.461269,0.16103,2.71999,0.240886,,,30.6286,-3.69278,2.24,-0.408466,-0.408466,1.47323,-3.553085148334503,7.949876546859741,90.8147,267.5,3.614864864,267.5,3.614864864,999.0,0.01818182,C,/players/danny-jansen/16535/stats/batting,13.0,AL,Danny Jansen,643376,16535,16535
MIA,Marlins,114.0,423.359,482.174,101.177,58.5879,21.5788,1.30155,19.7088,58.4662,67.4149,48.6171,1.57016,135.29,6.177,3.16538,0.855471,8.04185,3.26142,0.9382,0.238986,0.32405,0.435766,0.759815,0.329181,0.100829,0.280583,0.359356,0.196779,3.58065,0.300038,,,63.2857,6.31306,-1.23,-0.470071,-0.470071,1.45817,5.0983060002326965,-6.893956661224365,109.744,568.0,4.98245614,568.0,4.98245614,164.42999267578125,0.05673759,OF,/players/kyle-stowers/26151/stats/batting,20.0,NL,Kyle Stowers,669065,26151,26151
KCR,Royals,85.0,300.972,339.962,72.5712,43.9524,14.906,2.35445,11.3583,42.5746,42.453,34.0755,1.08376,89.4661,2.0695,2.22281,0.622488,5.10898,3.78787,1.06429,0.241123,0.320376,0.419512,0.739887,0.321133,0.100233,0.263165,0.380876,0.178389,4.92459,0.30248,,,42.3988,2.2297,-0.59,-0.199892,-0.199892,1.42522,0.899488091468811,1.323833167552948,102.744,378.9,4.457647058,378.9,4.457647058,999.0,0.525,C/DH,/players/carter-jensen/29478/stats/batting,7.0,AL,Carter Jensen,695600,29478,29478
DET,Tigers,101.0,386.76,433.167,99.5425,64.8675,18.9027,4.37373,11.3986,53.7396,49.4634,40.3225,1.27013,90.367,2.61472,2.9872,0.482113,7.20728,3.18852,0.856744,0.257375,0.329292,0.417283,0.746575,0.324399,0.0930877,0.208619,0.446208,0.159908,4.82761,0.306075,,,55.1716,3.98959,0.07,-0.416455,-0.416455,1.42195,3.545041650533676,-4.563223533332348,107.759,486.2,4.813861386,486.2,4.813861386,502.489990234375,0.37908497,2B,/players/colt-keith/27899/stats/batting,6.0,AL,Colt Keith,690993,27899,27899
KCR,Royals,88.0,318.583,373.563,78.5056,50.591,16.8709,0.979437,10.0643,47.558,41.8392,41.8554,0.00150172,70.699,9.36986,2.60165,1.15344,7.14799,5.76922,1.83994,0.246422,0.348356,0.400299,0.748654,0.331703,0.112044,0.189256,0.592023,0.153877,4.46499,0.284673,,,49.7953,5.65598,-1.73,-0.271792,-0.271792,1.41957,4.142146646976471,-3.131136655807495,110.025,431.2,4.9,431.2,4.9,607.719970703125,0.16770186,2B,/players/jonathan-india/21523/stats/batting,7.0,AL,Jonathan India,663697,21523,21523
STL,Cardinals,71.0,259.495,303.631,63.9676,40.0797,12.7286,0.707413,10.4519,38.4739,36.5351,39.0488,1.27461,59.9096,2.13287,1.97115,0.983618,6.0354,3.54774,1.19749,0.246509,0.347432,0.421846,0.769278,0.336389,0.128606,0.197311,0.651795,0.175337,3.69796,0.280035,,,41.6285,5.75217,0.62,-0.30889,-0.30889,1.41603,6.229926437139511,-2.495165705680847,118.17,364.6,5.135211267,364.6,5.135211267,745.989990234375,0.01388889,OF,/players/lars-nootbaar/21454/stats/batting,28.0,NL,Lars Nootbaar,663457,21454,21454
COL,Rockies,114.0,438.878,483.826,113.097,71.8324,22.0433,2.78716,16.4338,66.0691,57.8952,34.9939,0.250196,127.997,2.89971,3.68398,3.37022,6.78364,19.6578,5.13378,0.257695,0.314264,0.432957,0.747221,0.322777,0.0723274,0.264552,0.273395,0.175262,6.32854,0.324229,,,60.9867,3.81886,-1.56,1.10646,1.10646,1.37304,-2.881967306137085,0.19925928115844727,93.0447,563.1,4.939473684,563.1,4.939473684,166.25,0.02531646,OF,/players/brenton-doyle/25479/stats/batting,19.0,NL,Brenton Doyle,686668,25479,25479
ATH,Athletics,107.0,398.39,451.155,101.401,69.282,21.8036,1.7328,8.58226,51.1115,45.9781,39.2535,1.62609,57.8223,7.29606,3.73842,2.47676,9.31026,2.1071,0.778231,0.254526,0.329747,0.382582,0.712329,0.313053,0.0870068,0.128165,0.678865,0.128055,3.39691,0.276473,,,53.3068,-0.000611053,-1.48,-0.651227,-0.651227,1.35371,-2.0469547510147095,-0.25765764713287354,97.3752,466.4,4.358878504,466.4,4.358878504,440.5199890136719,0.06060606,2B/OF,/players/jeff-mcneil/15362/stats/batting,10.0,AL,Jeff McNeil,643446,15362,15362
MIN,Twins,101.0,384.688,426.097,91.951,56.3853,19.7748,0.482329,15.3085,52.0829,52.1665,34.996,0.826973,90.5334,2.701,3.11873,0.59343,6.07605,8.82673,3.09526,0.239028,0.304693,0.412324,0.717018,0.310927,0.0821316,0.212471,0.386553,0.173297,4.21688,0.271816,,,49.6104,-0.736163,-1.97,-0.117856,-0.117856,1.31097,-1.1363579779863358,-0.7230864763259888,97.9719,451.9,4.474257425,451.9,4.474257425,193.64999389648438,0.05882353,3B,/players/royce-lewis/20437/stats/batting,8.0,AL,Royce Lewis,668904,20437,20437
ARI,Diamondbacks,120.0,468.119,512.01,117.006,79.664,22.0437,0.630826,14.6673,54.3216,66.12,34.4417,2.07625,72.0184,3.7442,4.95508,0.750582,9.44683,2.09956,0.92452,0.249949,0.303548,0.393731,0.697279,0.30217,0.0672675,0.140658,0.478234,0.143782,2.60775,0.264859,,,55.9732,-4.52483,-0.13,-0.722995,-0.722995,1.30636,-5.822058737277985,1.549586534500122,91.5973,512.7,4.2725,512.7,4.2725,638.0599975585938,0.02362205,3B,/players/nolan-arenado/9777/stats/batting,15.0,NL,Nolan Arenado,571448,9777,9777
NYY,Yankees,85.0,315.108,365.705,66.8384,41.4876,12.4526,0.684489,12.2137,42.2967,41.0027,45.8381,1.00098,113.553,2.0702,2.30751,0.380793,6.157,2.52537,0.844155,0.212113,0.314096,0.372257,0.686353,0.303761,0.125342,0.310506,0.40367,0.160144,3.29894,0.285025,,,40.4513,-2.75957,1.36,-0.424178,-0.424178,1.29884,-2.6130842864513397,2.7147358655929565,94.9216,360.4,4.24,360.4,4.24,732.8599853515625,0.00564972,3B,/players/ryan-mcmahon/15112/stats/batting,9.0,AL,Ryan McMahon,641857,15112,15112
SFG,Giants,126.0,490.943,537.408,143.681,118.855,22.0232,2.80318,0.0,57.5845,46.4806,33.071,2.17703,20.6143,3.45148,4.69137,5.25059,13.4601,7.6068,2.69289,0.292664,0.338629,0.348942,0.687571,0.303307,0.061538,0.0383587,1.60428,0.0562785,4.44737,0.302474,,,59.2457,-4.25322,-1.63,-0.592804,-0.592804,1.29047,-3.29742693901062,-1.9756790697574615,95.7537,511.1,4.056349206,511.1,4.056349206,280.04998779296875,0.16483516,1B/2B,/players/luis-arraez/18568/stats/batting,30.0,NL,Luis Arraez,650333,18568,18568
MIL,Brewers,85.0,314.617,364.896,67.843,44.9196,12.4678,2.43898,8.01671,43.5929,31.9082,42.668,1.26077,120.505,3.46788,1.40853,2.73459,5.60276,13.8319,2.96156,0.215637,0.314719,0.347212,0.661931,0.29532,0.116932,0.330245,0.354076,0.131575,6.57699,0.319067,,,37.8611,-5.25418,3.16,0.960781,0.960781,1.2869,-3.950630247592926,4.384279847145081,88.6435,343.4,4.04,343.4,4.04,691.1699829101562,0.04444444,OF,/players/garrett-mitchell/27555/stats/batting,23.0,NL,Garrett Mitchell,669003,27555,27555
BOS,Red Sox,111.0,418.944,469.956,104.002,74.924,19.4335,2.53968,7.10448,55.0107,42.8517,32.3981,0.788821,53.4894,11.7151,3.43866,3.46016,10.2329,16.2176,4.45712,0.248247,0.317505,0.357632,0.675138,0.29903,0.0689385,0.113818,0.605691,0.109385,5.80742,0.267828,,,50.1775,-5.35142,1.46,0.637618,0.637618,1.27139,-6.929588735103607,3.1729629039764404,86.3383,452.6,4.077477477,452.6,4.077477477,219.8300018310547,0.0,3B,/players/caleb-durbin/29646/stats/batting,3.0,AL,Caleb Durbin,702332,29646,29646
DET,Tigers,97.0,372.213,415.365,90.7226,51.1808,16.7428,2.45706,20.342,54.0594,61.3274,32.8655,1.09006,107.319,6.33222,2.998,0.483226,6.12943,2.06204,0.641917,0.243739,0.313508,0.465877,0.779386,0.333899,0.0791244,0.258372,0.306242,0.222139,4.04769,0.284309,,,56.1081,7.02948,-0.92,-0.439921,-0.439921,1.25745,6.562617391347885,-8.575643479824066,114.304,504.3,5.198969072,504.3,5.198969072,236.22000122070312,0.36986301,DH/OF,/players/kerry-carpenter/25961/stats/batting,6.0,AL,Kerry Carpenter,681481,25961,25961
COL,Rockies,110.0,411.348,465.18,104.767,70.6964,20.689,3.06039,10.3216,59.085,48.5891,38.6566,0.612186,107.313,10.2194,3.09915,1.85663,8.13135,13.3724,3.87285,0.254693,0.331612,0.395145,0.726756,0.319532,0.0831002,0.230691,0.360223,0.140452,5.79503,0.3182,,,57.4107,2.44608,0.33,0.303151,0.303151,1.25638,-4.757165789604187,1.5548007190227509,90.8217,509.5,4.631818181,509.5,4.631818181,256.3399963378906,0.0,2B/OF,/players/willi-castro/17338/stats/batting,19.0,NL,Willi Castro,650489,17338,17338
LAD,Dodgers,84.0,330.392,365.182,81.1639,54.7814,15.8147,1.9569,8.61095,46.3093,38.6303,26.3169,0.62582,60.811,3.65565,2.78635,2.03147,7.29209,8.46641,2.27404,0.245659,0.306034,0.38356,0.689594,0.301188,0.0720652,0.166522,0.432766,0.137901,5.48836,0.275076,,,39.6306,-3.51851,1.86,0.206636,0.206636,1.25624,-3.075074777007103,3.199506163597107,92.4178,365.6,4.352380952,365.6,4.352380952,730.1199951171875,0.00952381,2B,/players/tommy-edman/19470/stats/batting,22.0,NL,Tommy Edman,669242,19470,19470
CLE,Guardians,104.0,387.177,434.03,91.9496,64.233,19.2538,1.59606,6.86667,48.3686,39.1892,34.6774,0.577373,76.8576,6.01995,3.23776,2.91789,8.07256,11.3303,3.657,0.237487,0.307685,0.348666,0.656352,0.290873,0.0798963,0.177079,0.45119,0.111179,5.04763,0.277423,,,43.4671,-7.81687,0.76,0.0795453,0.0795453,1.24003,-7.031230129301548,4.205267429351807,86.0997,393.2,3.78076923,393.2,3.78076923,999.0,0.0,SS,/players/brayan-rocchio/23690/stats/batting,5.0,AL,Brayan Rocchio,677587,23690,23690
MIN,Twins,118.0,433.82,496.461,107.89,69.6427,19.3718,0.281037,18.5939,60.803,63.2615,54.1056,1.11359,94.7182,3.91123,3.85514,0.671778,11.7261,1.37538,0.541681,0.248697,0.334697,0.423229,0.757926,0.330589,0.108983,0.190787,0.571227,0.174533,2.16119,0.275295,,,65.7284,7.06765,-1.06,-0.782167,-0.782167,1.2387,5.956513583660126,-10.945361614227295,111.516,577.6,4.894915254,577.6,4.894915254,636.3300170898438,0.73856209,1B,/players/josh-bell/13145/stats/batting,8.0,AL,Josh Bell,605137,13145,13145
DET,Tigers,125.0,460.255,535.03,104.531,60.4083,22.9275,0.402414,20.793,64.1074,69.2653,63.045,2.32216,137.29,6.62485,4.61333,0.492437,6.89887,2.25442,0.818511,0.227116,0.325891,0.414211,0.740102,0.322771,0.117834,0.256602,0.459211,0.187095,2.67884,0.272954,,,67.4383,4.22036,0.03,-0.727713,-0.727713,1.23313,3.457944095134735,-9.829395981505513,106.638,603.1,4.8248,603.1,4.8248,188.35000610351562,0.05649718,1B,/players/spencer-torkelson/27465/stats/batting,6.0,AL,Spencer Torkelson,679529,27465,27465
CHW,White Sox,112.0,418.227,477.576,104.484,82.4143,16.6484,1.30554,4.11528,51.2556,36.9304,48.0819,0.00191986,74.5933,6.3466,2.61702,2.30385,12.2154,9.4073,3.2925,0.249825,0.33436,0.325395,0.659755,0.29846,0.100679,0.156191,0.644588,0.0755699,4.20158,0.293358,,,50.7703,-5.65903,-0.3,-0.370254,-0.370254,1.22158,-6.063878953456879,1.5580245852470398,89.8848,427.7,3.81875,427.7,3.81875,646.8699951171875,0.0,2B/SS,/players/chase-meidroth/31580/stats/batting,4.0,AL,Chase Meidroth,805367,31580,31580
BOS,Red Sox,85.0,296.0,332.312,66.2529,44.3416,11.9516,0.346159,9.61347,34.7257,38.3315,29.6954,0.695685,87.0116,2.95211,2.43282,1.23193,6.12827,2.26854,0.986899,0.223828,0.29872,0.363978,0.662698,0.291812,0.0893599,0.261837,0.34128,0.14015,2.94694,0.280661,,,33.5336,-5.73158,1.74,-0.454109,-0.454109,1.20027,-7.752497047185898,8.040597200393677,81.3659,302.4,3.557647058,302.4,3.557647058,443.010009765625,0.01550388,C,/players/carlos-narvaez/19722/stats/batting,3.0,AL,Carlos Narváez,665966,19722,19722
SEA,Mariners,80.0,308.329,345.178,73.6269,49.9397,16.281,0.785458,6.62078,37.3335,35.4808,29.1522,1.85569,76.1035,4.75726,2.0921,0.847151,6.89498,5.9863,1.07355,0.238793,0.312306,0.361111,0.673417,0.296356,0.0844557,0.220476,0.38306,0.122318,4.41631,0.294278,,,36.1056,-4.67987,0.0,0.216329,0.216329,1.19626,-1.726697102189064,1.532567024230957,95.224,334.9,4.18625,334.9,4.18625,999.0,0.0,SS,/players/colt-emerson/sa3022923/stats/batting,11.0,AL,Colt Emerson,806068,sa3022923,sa3022923
TBR,Rays,122.0,443.364,510.374,108.701,69.1747,21.9196,0.920302,16.6867,57.073,65.5555,54.7782,2.48182,124.311,7.71737,4.01237,0.501697,9.57289,0.775387,0.273985,0.245174,0.335764,0.411674,0.747438,0.326522,0.10733,0.243569,0.440654,0.1665,2.29848,0.30033,,,65.8848,5.58023,-0.11,-0.809984,-0.809984,1.18985,4.357299745082855,-10.302635535597801,108.59,587.6,4.816393442,587.6,4.816393442,195.60000610351562,0.07936508,1B,/players/jonathan-aranda/21837/stats/batting,12.0,AL,Jonathan Aranda,666018,21837,21837
BAL,Orioles,100.0,371.279,412.315,87.5336,54.0093,16.6014,0.442752,16.4801,48.1627,53.0375,34.7115,2.38307,96.6616,2.74799,2.78487,0.791434,7.8513,2.53617,0.945085,0.235762,0.303732,0.416023,0.719755,0.310552,0.0841868,0.234436,0.359103,0.180261,2.97722,0.272316,,,47.8802,-0.837983,0.0,-0.467909,-0.467909,1.17253,-0.5088559053838253,-2.22908091545105,99.9157,438.4,4.384,438.4,4.384,160.94000244140625,0.24,C,/players/samuel-basallo/28824/stats/batting,2.0,AL,Samuel Basallo,694212,28824,28824
KCR,Royals,125.0,473.856,534.65,119.221,73.972,24.8845,1.57938,18.7848,62.8965,72.5314,48.7618,2.63549,80.5373,5.3122,5.71293,1.007,9.91312,0.758225,0.267559,0.251597,0.324739,0.429705,0.754444,0.325672,0.0912033,0.150636,0.605456,0.178108,2.66156,0.264134,,,68.6497,5.4767,0.09,-0.785845,-0.785845,1.16026,2.913224935531616,-9.983731418848038,105.87,618.8,4.9504,618.8,4.9504,77.0999984741211,0.18478261,1B,/players/vinnie-pasquantino/27676/stats/batting,7.0,AL,Vinnie Pasquantino,686469,27676,27676
SEA,Mariners,123.0,470.446,529.738,115.607,78.7211,21.3674,0.168169,15.3503,60.5668,63.0209,48.3636,4.64768,76.2052,5.36005,4.77609,0.692898,11.4387,10.744,4.67162,0.245739,0.320128,0.389761,0.70989,0.30871,0.0912971,0.143854,0.634649,0.144022,3.62113,0.261312,,,60.7238,-1.86891,0.85,-0.607975,-0.607975,1.14553,1.7232978343963623,-8.76870572566986,103.734,547.4,4.450406504,547.4,4.450406504,67.45999908447266,0.11627907,1B,/players/josh-naylor/18839/stats/batting,11.0,AL,Josh Naylor,647304,18839,18839
TEX,Rangers,126.0,495.871,539.305,119.774,69.7886,23.3296,0.695078,25.9605,64.973,78.8922,31.7541,0.646168,135.888,7.73877,3.28349,0.657618,9.88569,1.66528,0.580133,0.241542,0.295679,0.448453,0.744132,0.319483,0.0588797,0.251969,0.233679,0.206911,2.65246,0.278125,,,66.5375,2.81443,-0.91,-0.621693,-0.621693,1.13189,3.2104867696762085,-10.718641459941864,106.029,613.8,4.871428571,613.8,4.871428571,236.72000122070312,0.08064516,1B/3B,/players/jake-burger/22275/stats/batting,13.0,AL,Jake Burger,669394,22275,22275
STL,Cardinals,76.0,267.583,293.805,59.0601,40.7126,10.9922,0.244188,7.1111,27.4387,31.1413,19.2517,0.558496,74.1911,3.13949,2.02886,1.80154,5.60887,0.71141,0.318316,0.220717,0.27894,0.343348,0.622287,0.273655,0.0655256,0.252519,0.259488,0.122631,2.3232,0.27587,,,25.3167,-9.39861,4.4,-0.400978,-0.400978,1.12587,-9.038397938013077,10.26419734954834,75.1955,228.0,3.0,228.0,3.0,748.2899780273438,0.0,C,/players/pedro-pages/25782/stats/batting,28.0,NL,Pedro Pagés,686780,25782,25782
ATL,Braves,100.0,373.497,433.753,85.3798,50.6542,19.7552,0.901836,14.0685,52.5972,50.6422,50.9321,1.74339,99.0722,4.15086,2.9268,2.24661,6.29881,4.19927,1.39968,0.228596,0.325517,0.399319,0.724836,0.317694,0.117422,0.228407,0.514091,0.170723,3.67037,0.270854,,,52.8851,1.63381,0.2,-0.419873,-0.419873,1.12523,0.9913533329963684,-4.429629608988762,102.745,468.1,4.681,468.1,4.681,656.0999755859375,0.02234637,OF,/players/mike-yastrzemski/14854/stats/batting,16.0,NL,Mike Yastrzemski,573262,14854,14854
ARI,Diamondbacks,120.0,468.232,512.01,125.357,84.9622,24.4221,1.61642,14.356,61.3788,65.9016,33.0888,0.534565,75.956,5.24514,4.75722,0.687197,9.66088,7.0643,2.57551,0.267723,0.320131,0.418766,0.738897,0.320397,0.0646253,0.148349,0.435632,0.151042,4.26733,0.290063,,,63.5499,3.0519,0.05,-0.45229,-0.45229,1.11424,2.0253745019435883,-8.175667952746153,104.083,563.5,4.695833333,563.5,4.695833333,689.0700073242188,0.09022556,OF,/players/lourdes-gurriel-jr/19238/stats/batting,15.0,NL,Lourdes Gurriel Jr.,666971,19238,19238
