Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATH,Athletics,5.95357,7.79802,20.0,20.0,0.0,0.0,,112.66,494.294,110.371,69.5,64.97,20.5745,109.379,47.8753,0.370164,5.50011,5.19022,1.40463,8.73792,3.82459,2.28467,1.64362,0.221284,0.096856,0.12442797422409058,,0.25032,0.288766,0.685606,4.98882,347.9000000000001,3.0787610619469032,348.0,3.079646017699115,0.862547,0.0751187,8.74605,409.239990234375,10,AL,Jacob Lopez,682052,25098,25098
CHW,White Sox,5.07663,8.04657,20.0,20.0,0.0,0.0,,99.58,431.391,95.4713,56.48,52.67,15.7174,88.8416,40.0921,0.342914,4.84962,4.76029,1.36135,8.02947,3.62351,2.21594,1.42054,0.205942,0.0929368,0.11300517618656158,,0.247047,0.282925,0.696408,4.75663,339.20000000000005,3.3920000000000003,335.0,3.35,0.856977,0.629475,6.31586,999.0,4,AL,Noah Schultz,702273,32056,32056
SDP,Padres,6.41563,7.93699,20.0,27.0,0.0,0.5783,,101.582,440.108,97.2724,56.08,52.34,15.2943,92.1683,43.956,0.608481,2.46547,4.63725,1.39029,8.16597,3.89444,2.09683,1.35505,0.209422,0.0998755,0.1095462366938591,,0.247081,0.286412,0.710657,4.64873,368.1000000000001,3.6088235294117657,365.0,3.5784313725490198,0.852856,0.683309,5.31799,999.0,29,NL,Griffin Canning,656288,19867,19867
HOU,Astros,5.82512,6.99808,19.0,19.0,0.0,0.0,,102.999,454.483,96.5633,60.52,56.65,16.1228,105.623,51.7086,0.329895,5.88435,4.95005,1.43955,9.22929,4.51827,2.04266,1.4088,0.232403,0.113775,0.11862834542989731,,0.2433,0.292358,0.698106,4.7966,351.2000000000001,3.4097087378640785,345.0,3.349514563106796,0.850417,0.329844,7.51585,999.0,21,AL,Tatsuya Imai,837227,37124,37124
HOU,Astros,5.9997,7.16994,18.0,27.0,0.0,0.5655,,93.3778,407.879,81.2488,51.86,48.72,13.0858,95.0542,47.5049,0.516288,6.37826,4.69576,1.37885,9.16158,4.57865,2.00093,1.26125,0.233045,0.116468,0.11657693237066269,,0.229519,0.277248,0.69629,4.65217,349.70000000000005,3.7602150537634413,328.0,3.5268817204301075,0.84763,0.505099,4.81553,728.3099975585938,21,AL,Spencer Arrighetti,681293,29921,29921
CLE,Guardians,2.19144,1.51064,0.0,60.0,25.889,2.8828,,44.3048,181.65,32.8648,16.5,15.41,4.0873,57.7781,15.8029,0.953251,1.88744,3.13036,1.09847,11.7369,3.21016,3.65618,0.830287,0.318074,0.0869963,0.2310778871178627,,0.200445,0.281873,0.749036,2.92409,394.6,8.968181818181819,372.0,8.454545454545455,0.838599,0.720085,0.0,39.90999984741211,5,AL,Cade Smith,671922,27867,27867
WSN,Nationals,4.2411,6.36193,13.0,37.0,0.0,0.579,,85.5844,371.057,83.8787,44.1,41.04,8.86615,67.8399,35.2444,0.980942,3.34892,4.31574,1.39188,7.134,3.70628,1.92484,0.932358,0.182829,0.0949839,0.08784504234790802,,0.252295,0.293296,0.703053,4.24936,333.29999999999995,3.8755813953488367,339.0,3.941860465116279,0.83692,0.724014,3.4355,999.0,24,NL,Andrew Alvarez,674841,29914,29914
KCR,Royals,6.4928,8.49112,22.0,22.0,0.0,0.0,,121.418,532.454,126.123,74.3,69.48,20.085,92.0629,44.5929,0.418758,6.17442,5.15014,1.40602,6.82408,3.30541,2.06452,1.48878,0.172903,0.0837498,0.08915316313505173,,0.261836,0.286947,0.676143,5.0235,352.80000000000007,2.9157024793388437,376.0,3.1074380165289255,0.833806,0.16768,9.17259,298.0,7,AL,Noah Cameron,702070,30184,30184
ARI,Diamondbacks,5.24656,6.36595,14.0,43.0,0.0,0.5925,,96.1291,416.597,103.05,55.93,52.13,13.636,74.9863,27.5433,1.31334,4.93888,4.88063,1.35852,7.02053,2.57872,2.72249,1.27666,0.179997,0.0661151,0.11388234794139862,,0.268279,0.302592,0.669608,4.43279,325.40000000000003,3.389583333333334,353.0,3.6770833333333335,0.827947,0.0924499,3.81387,588.5999755859375,15,NL,Brandon Pfaadt,694297,27782,27782
MIA,Marlins,5.34613,8.08888,18.0,30.0,0.0,0.5591,,97.118,418.782,100.839,55.59,51.82,14.9239,69.8817,30.1557,0.638604,3.7427,4.8022,1.34881,6.47599,2.79455,2.31736,1.38301,0.166869,0.072008,0.09486083686351776,,0.261997,0.286307,0.684866,4.74084,312.70000000000005,3.223711340206186,332.0,3.422680412371134,0.813548,0.325758,4.87421,748.510009765625,20,NL,Chris Paddack,663978,20099,20099
WSN,Nationals,6.01887,10.3831,24.0,24.0,0.0,0.0,,131.28,565.593,141.89,79.74,74.54,24.246,87.4913,34.5959,0.424453,4.06472,5.11015,1.34434,5.99803,2.37175,2.52895,1.6622,0.154689,0.0611674,0.09352201595902443,,0.269275,0.283345,0.67872,5.08667,362.00000000000006,2.7633587786259546,400.0,3.053435114503817,0.808946,0.19189,9.78362,709.4099731445312,24,NL,Zack Littell,641793,15823,15823
CHW,White Sox,4.23296,5.89336,15.0,15.0,0.0,0.0,,79.98,344.993,74.0528,42.97,40.17,11.0323,70.8114,32.6224,0.265743,5.15507,4.52025,1.33377,7.96828,3.67094,2.17064,1.24144,0.205254,0.0945594,0.11069497466087341,,0.241045,0.279629,0.698292,4.57461,292.29999999999995,3.6537499999999996,285.0,3.5625,0.780366,0.681541,5.55578,245.5399932861328,4,AL,Shane Smith,681343,31687,31687
MIL,Brewers,3.64834,4.15603,10.0,22.0,0.0,0.5558,,58.2151,240.79,48.7812,28.82,26.95,10.6691,61.8298,17.6521,0.480057,1.91048,4.16645,1.14117,9.55883,2.729,3.50268,1.64943,0.256779,0.0733093,0.18346969038248062,,0.220503,0.256253,0.730404,4.40158,234.50000000000003,4.043103448275863,215.0,3.706896551724138,0.742925,0.601337,2.56818,413.3999938964844,23,NL,Logan Henderson,701656,31475,31475
MIN,Twins,5.55947,8.98297,22.0,22.0,0.0,0.0,,112.376,495.354,116.829,70.83,66.43,18.171,88.0426,45.653,0.337644,4.72713,5.32026,1.44588,7.05118,3.65627,1.92852,1.45528,0.177737,0.0921625,0.08557437360286713,,0.262553,0.291233,0.668785,5.01524,326.2000000000001,2.912500000000001,349.0,3.1160714285714284,0.737263,-0.082371,7.71817,664.0399780273438,8,AL,Simeon Woods Richardson,680573,24494,24494
MIA,Marlins,3.11487,3.96839,8.0,31.0,0.0,0.5591,,61.5606,261.409,61.5683,31.82,29.64,7.7287,45.4775,17.1321,0.844911,1.97223,4.33329,1.27842,6.64869,2.50467,2.65452,1.12992,0.173971,0.0655374,0.10843311250209808,,0.254094,0.284717,0.690634,4.22075,236.2,3.8096774193548386,243.0,3.9193548387096775,0.72925,0.434344,2.07131,999.0,20,NL,Janson Junk,676083,23301,23301
TBR,Rays,2.38747,1.44519,0.0,58.0,8.559,9.8541,,44.2987,180.703,34.4212,16.44,15.31,4.00796,51.9459,14.3074,0.975528,2.09841,3.11047,1.1,10.5536,2.90677,3.63071,0.814282,0.287466,0.0791763,0.20829015970230103,,0.209506,0.280713,0.748852,3.0771,329.0,7.4772727272727275,309.0,7.0227272727272725,0.706365,0.720254,0.0,149.2100067138672,12,AL,Griffin Jax,643377,20253,20253
BOS,Red Sox,2.33226,1.47179,0.0,61.0,2.791,12.3787,,43.1377,177.322,35.2572,17.12,15.87,4.32846,50.4156,12.9532,0.871718,1.83324,3.31102,1.11759,10.5184,2.70248,3.89213,0.903064,0.284316,0.0730489,0.21126708388328552,,0.216919,0.28693,0.737603,3.13046,296.0,6.883720930232558,281.0,6.534883720930233,0.698685,0.562154,0.0,624.97998046875,3,AL,Garrett Whitlock,676477,20191,20191
MIL,Brewers,2.68699,2.79435,6.0,26.0,0.0,0.5558,,48.1399,203.757,42.6367,22.8,21.21,5.70572,47.4519,16.7386,0.686125,2.70627,3.96532,1.23339,8.87138,3.12937,2.83488,1.06671,0.232885,0.0821499,0.1507350355386734,,0.231329,0.281584,0.711758,3.9163,207.60000000000002,4.325,200.0,4.166666666666667,0.694896,0.501226,1.52833,748.5800170898438,23,NL,Robert Gasser,688107,29812,29812
TEX,Rangers,2.98779,2.97067,6.0,35.0,0.0,0.5776,,54.5849,227.724,50.0983,26.24,24.48,7.29383,46.8718,14.5453,0.939909,1.7043,4.03628,1.18428,7.72826,2.39825,3.22246,1.20261,0.205827,0.0638727,0.14195452630519867,,0.2369,0.272105,0.705531,4.04794,237.89999999999998,4.325454545454545,231.0,4.2,0.68902,0.560384,1.53392,999.0,13,AL,Cody Bradford,674003,27597,27597
MIN,Twins,6.38914,9.88658,24.0,24.0,0.0,0.0,,130.44,569.756,133.954,82.99,77.83,25.7967,100.578,41.1336,0.377288,10.9431,5.37006,1.34229,6.93959,2.8381,2.44515,1.7799,0.176528,0.0721951,0.10433278977870941,,0.258759,0.276402,0.662705,5.36168,339.80000000000007,2.613846153846154,358.0,2.753846153846154,0.677235,-0.144456,9.78572,494.3399963378906,8,AL,Bailey Ober,641927,21224,21224
STL,Cardinals,2.98308,4.31944,11.0,11.0,0.0,0.0,,56.353,244.969,52.4485,30.08,28.18,6.82441,50.9028,26.1753,0.172226,2.37368,4.50056,1.3952,8.12956,4.1804,1.94469,1.08991,0.207792,0.106851,0.1009410172700882,,0.242346,0.287499,0.702824,4.42271,211.10000000000008,3.7696428571428586,207.0,3.6964285714285716,0.665517,0.486905,3.67717,999.0,28,NL,Quinn Mathews,687273,sa3023407,sa3023407
PIT,Pirates,3.14826,3.53471,7.0,36.0,0.0,0.5851,,63.0576,274.715,60.2546,33.38,31.17,7.31288,58.987,26.4771,0.880505,3.45892,4.44879,1.37544,8.41902,3.779,2.22785,1.04374,0.214721,0.0963806,0.11834041774272919,,0.24616,0.296628,0.697466,4.1961,259.1,4.112698412698413,259.0,4.111111111111111,0.653727,0.336591,1.85967,999.0,27,NL,Hunter Barco,682995,33174,33174
BAL,Orioles,4.39459,4.43917,11.0,29.0,0.0,0.5881,,71.0944,305.941,67.7113,38.34,35.76,10.5826,64.2272,27.2253,1.03166,2.41989,4.52694,1.33536,8.13068,3.44651,2.3591,1.33968,0.209933,0.0889886,0.12094463407993317,,0.245068,0.283536,0.706389,4.51436,258.29999999999995,3.638028169014084,257.0,3.619718309859155,0.644637,0.444203,2.91721,999.0,2,AL,Cade Povich,700249,30055,30055
MIL,Brewers,4.42969,5.61941,13.0,27.0,0.0,0.5558,,74.4963,323.782,71.2276,40.75,38.09,9.45132,63.0019,31.7066,0.579913,4.1198,4.60171,1.38174,7.61135,3.83052,1.98703,1.14183,0.194581,0.0979256,0.09665559977293015,,0.247356,0.286661,0.693228,4.53578,274.30000000000007,3.7067567567567576,275.0,3.7162162162162162,0.634093,0.374363,3.45972,528.2000122070312,23,NL,Brandon Sproat,687075,33850,33850
TEX,Rangers,3.87441,3.76983,6.0,61.0,1.663,10.8109,,83.6705,359.257,71.9883,42.17,39.36,10.5876,78.9082,39.4293,1.80607,1.99743,4.23375,1.33162,8.48775,4.24121,2.00126,1.13885,0.219643,0.109752,0.10989029705524445,,0.226499,0.268907,0.716886,4.37933,388.09999999999997,4.620238095238095,366.0,4.357142857142857,0.62861,0.48995,1.55627,730.9299926757812,13,AL,Jacob Latz,656641,21306,21306
NYM,Mets,2.36091,1.10916,0.0,55.0,27.948,2.7657,,38.8404,159.033,25.7556,14.16,13.21,3.80939,53.4292,17.4098,0.72012,1.76032,3.06099,1.11135,12.3805,4.03415,3.06892,0.882704,0.335963,0.109473,0.22649037092924118,,0.184149,0.265614,0.766684,3.13962,372.80000000000007,9.55897435897436,344.0,8.820512820512821,0.627881,0.657003,0.0,59.470001220703125,25,NL,Devin Williams,642207,15816,15816
ATL,Braves,3.149,3.57432,10.0,10.0,0.0,0.0,,53.66,233.63,52.4822,29.56,27.72,5.94244,45.6411,23.1618,0.193308,2.43411,4.64927,1.40969,7.65505,3.88476,1.97053,0.996682,0.195357,0.099139,0.09621775150299072,,0.252278,0.297474,0.684505,4.30467,207.60000000000002,3.844444444444445,209.0,3.8703703703703702,0.624711,0.363919,3.79209,999.0,16,NL,Hurston Waldrep,694462,33527,33527
MIL,Brewers,2.61292,1.83146,1.0,60.0,1.71,13.6836,,69.0457,296.394,55.3648,28.57,26.53,4.86624,75.5761,35.8243,1.49058,5.00959,3.45815,1.32071,9.85124,4.66964,2.10964,0.634307,0.254985,0.120867,0.13411834836006165,,0.216641,0.288369,0.74214,3.6364,401.1,5.8130434782608695,375.0,5.434782608695652,0.623455,0.779713,0.250297,999.0,23,NL,Aaron Ashby,676879,23550,23550
BOS,Red Sox,2.12672,1.26204,0.0,54.0,26.62,1.6812,,36.8176,151.441,25.4445,13.6,12.6,3.60223,49.6342,15.5969,0.674849,1.84926,3.08005,1.11472,12.133,3.81264,3.18231,0.88056,0.327746,0.10299,0.2247556895017624,,0.189891,0.270464,0.762298,3.1324,348.6,9.421621621621622,322.0,8.702702702702704,0.61443,0.548673,0.0,64.55000305175781,3,AL,Aroldis Chapman,547973,10233,10233
ARI,Diamondbacks,2.2341,1.95276,6.0,6.0,0.0,0.0,,34.422,145.327,31.4821,16.22,15.18,3.46753,30.748,12.0021,0.129402,1.56398,3.96897,1.26327,8.0394,3.13807,2.56189,0.906623,0.211578,0.0825867,0.1289915144443512,,0.238934,0.287196,0.705784,3.8405,154.10000000000002,4.532352941176471,151.0,4.4411764705882355,0.611337,0.522116,2.55974,738.0999755859375,15,NL,Corbin Burnes,669203,19361,19361
SEA,Mariners,3.35648,3.24602,6.0,42.0,0.0,0.5643,,63.4739,271.273,58.8979,32.35,30.16,8.34898,59.8211,23.3629,1.16536,2.70754,4.27641,1.29598,8.48207,3.31265,2.56051,1.18381,0.22052,0.0861234,0.13439662009477615,,0.240201,0.285535,0.70723,4.19236,260.4000000000001,4.133333333333335,257.0,4.079365079365079,0.606881,0.380344,1.57444,733.4199829101562,11,AL,Emerson Hancock,676106,27470,27470
BOS,Red Sox,3.6064,3.74566,8.0,36.0,0.0,0.5875,,64.9414,284.319,60.8613,32.81,30.32,6.35922,56.3093,32.2499,1.34934,2.82275,4.20194,1.43377,7.8037,4.4694,1.74603,0.881302,0.198049,0.113429,0.08462093770503998,,0.244181,0.292114,0.716096,4.29417,259.6,3.993846153846154,258.0,3.9692307692307693,0.597369,0.480944,2.06386,999.0,3,AL,Patrick Sandoval,663776,19447,19447
TBR,Rays,3.29332,3.74388,8.0,28.0,0.0,0.6091,,60.057,261.642,48.6948,30.7,28.75,6.77242,64.3129,34.8464,0.830618,3.30651,4.30841,1.39103,9.63778,5.222,1.84561,1.0149,0.245805,0.133184,0.11262120306491852,,0.217884,0.275074,0.713494,4.36521,248.49999999999997,4.141666666666667,227.0,3.783333333333333,0.595897,0.43611,2.06386,713.1400146484375,12,AL,Joe Boyle,671212,29608,29608
PIT,Pirates,1.97013,1.1928,0.0,52.0,1.877,10.8,,37.3361,157.44,29.8234,15.37,14.31,3.37327,47.3688,15.7083,0.908915,1.64036,3.44948,1.21951,11.4184,3.78656,3.01552,0.813139,0.30087,0.0997738,0.20109577476978302,,0.212886,0.296032,0.739092,3.16623,252.90000000000003,6.835135135135136,240.0,6.486486486486487,0.595426,0.445241,0.0,748.4400024414062,27,NL,Mason Montgomery,682254,29770,29770
NYM,Mets,2.38173,1.93457,4.0,28.0,0.0,0.6242,,43.0943,179.317,37.5952,20.01,18.63,5.83068,41.2134,12.8461,0.719039,1.9484,3.89077,1.17049,8.60718,2.68284,3.20824,1.2177,0.229836,0.0716391,0.1581963747739792,,0.228511,0.270386,0.719784,4.01125,186.59999999999997,4.33953488372093,178.0,4.1395348837209305,0.557331,0.448663,1.01982,748.5700073242188,25,NL,Christian Scott,681035,30107,30107
HOU,Astros,3.24909,3.17065,6.0,40.0,0.0,0.5655,,64.2002,276.859,56.6566,32.52,30.4,8.2825,66.4417,28.7558,1.05633,2.94973,4.26167,1.33041,9.31422,4.03117,2.31055,1.16109,0.239984,0.103864,0.13611934334039688,,0.231106,0.283836,0.716535,4.22401,267.00000000000006,4.171875000000001,256.0,4.0,0.555169,0.345253,1.58282,725.9600219726562,21,AL,Ryan Weiss,680802,24621,24621
MIL,Brewers,2.48914,1.59078,0.0,63.0,17.386,6.0027,,47.3849,200.952,36.0647,18.37,17.16,3.35702,53.1122,24.1942,1.21999,2.54864,3.25927,1.27169,10.0878,4.5953,2.19525,0.637612,0.264302,0.120398,0.14390484243631363,,0.207019,0.277796,0.753952,3.50752,351.30000000000007,7.474468085106384,330.0,7.0212765957446805,0.551054,0.674879,0.0,167.27999877929688,23,NL,Abner Uribe,682842,25327,25327
MIN,Twins,2.19905,2.74504,6.0,18.0,0.0,0.5709,,40.6516,174.418,37.4325,21.07,19.68,5.11858,40.4677,16.0442,0.44974,1.78916,4.35702,1.31549,8.95927,3.55209,2.52225,1.13322,0.232016,0.0919873,0.14002817124128342,,0.239056,0.291121,0.699768,4.09713,175.70000000000005,4.285365853658537,170.0,4.146341463414634,0.545871,0.336216,1.57025,999.0,8,AL,David Festa,701581,30056,30056
SFG,Giants,2.67503,3.22356,7.0,23.0,0.0,0.6012,,47.2108,204.015,46.7642,23.82,22.2,4.64741,38.2052,17.8851,0.628844,2.57521,4.23209,1.36938,7.28324,3.40952,2.13614,0.885958,0.187266,0.0876656,0.09960081428289413,,0.25477,0.299333,0.702223,4.09651,181.10000000000002,3.8531914893617025,187.0,3.978723404255319,0.536014,0.379707,1.80913,748.5800170898438,30,NL,Trevor McDonald,686790,26448,26448
LAD,Dodgers,4.18067,3.2491,8.0,41.0,0.0,0.633,,68.9269,296.203,68.3578,37.74,35.09,10.0013,60.3927,22.6725,0.950169,2.84858,4.58181,1.32068,7.88567,2.96042,2.6637,1.3059,0.20389,0.0765436,0.12734587490558624,,0.252539,0.291363,0.691826,4.37985,256.8,3.721739130434783,261.0,3.782608695652174,0.532277,0.18109,2.18867,650.3499755859375,22,NL,Justin Wrobleski,680736,31204,31204
HOU,Astros,1.81779,1.01419,0.0,43.0,21.109,2.936,,31.2692,126.599,20.3969,11.65,10.87,4.09701,45.6765,11.3945,0.549756,2.15171,3.12864,1.0167,13.1468,3.27962,4.00863,1.17921,0.360797,0.0900051,0.2707916423678398,,0.18042,0.257588,0.773017,3.21659,298.2,9.619354838709677,273.0,8.806451612903226,0.525942,0.431814,0.0,124.38999938964844,21,AL,Josh Hader,623352,14212,14212
SDP,Padres,2.06917,1.46269,0.0,58.0,1.916,12.0478,,40.9926,171.026,37.816,17.49,16.12,3.4561,37.3235,11.5361,0.94699,1.7537,3.53918,1.20393,8.19445,2.53277,3.23537,0.758792,0.218233,0.0674524,0.15078110247850418,,0.239742,0.293784,0.715784,3.38278,257.70000000000005,6.285365853658537,256.0,6.2439024390243905,0.522323,0.454261,0.0,735.8499755859375,29,NL,Adrian Morejon,670970,20039,20039
SEA,Mariners,2.0245,1.26194,0.0,50.0,0.0,10.1818,,33.751,138.889,27.4301,13.76,12.75,3.66954,39.6067,9.35887,0.907648,2.44192,3.3999,1.09001,10.5615,2.49563,4.232,0.978516,0.285168,0.0673837,0.21778414398431778,,0.215835,0.283498,0.727577,3.25048,219.20000000000005,6.447058823529413,205.0,6.029411764705882,0.510542,0.386724,0.0,999.0,11,AL,Gabe Speier,642100,17170,17170
CLE,Guardians,4.41621,6.60261,15.0,22.0,0.0,0.5949,,77.0879,337.904,77.9801,45.81,42.55,12.02,62.0042,32.1764,0.474262,3.01803,4.96771,1.42897,7.23898,3.75659,1.92701,1.40334,0.183496,0.0952234,0.08827302604913712,,0.257607,0.288431,0.689463,4.92317,242.40000000000003,3.1480519480519487,252.0,3.272727272727273,0.510537,0.133147,4.11074,999.0,5,AL,Logan Allen,671106,27589,27589
ATH,Athletics,2.45411,2.95869,8.0,8.0,0.0,0.0,,43.368,187.369,42.8571,24.27,22.65,6.52355,40.6762,15.6912,0.176286,1.7884,4.70047,1.35003,8.44139,3.25633,2.5923,1.35381,0.217091,0.0837446,0.13334659487009048,,0.252264,0.296141,0.693677,4.42393,148.3,3.448837209302326,152.0,3.5348837209302326,0.507218,0.278895,3.118,999.0,10,AL,Gage Jump,695611,sa3034986,sa3034986
NYY,Yankees,2.25376,1.23002,0.0,57.0,28.577,1.3533,,38.2529,157.765,29.8598,15.81,14.75,4.35185,45.1707,13.8412,1.01555,1.0858,3.47033,1.14242,10.6276,3.25651,3.26349,1.02389,0.286316,0.087733,0.19858311116695404,,0.209047,0.273352,0.741616,3.42305,348.0,9.157894736842104,332.0,8.736842105263158,0.504531,0.395761,0.0,64.05999755859375,9,AL,David Bednar,670280,19569,19569
ATL,Braves,2.17611,1.38226,0.0,56.0,0.922,13.9518,,38.7427,158.184,31.8857,16.19,15.02,4.92137,43.2209,11.1004,0.791366,0.520457,3.48917,1.10953,10.0403,2.57863,3.89365,1.14324,0.273231,0.0701736,0.20305770635604858,,0.217556,0.273969,0.742353,3.45516,254.90000000000003,6.535897435897437,241.0,6.17948717948718,0.502879,0.449713,0.0,999.0,16,NL,Dylan Lee,669276,19996,19996
BOS,Red Sox,2.48876,2.80638,7.0,14.0,0.0,0.5875,,38.7079,164.642,35.5327,20.23,18.82,5.98223,38.6596,13.3667,0.314777,1.80395,4.37585,1.26329,8.98876,3.1079,2.89223,1.39093,0.23481,0.0811866,0.15362375229597092,,0.237723,0.281891,0.707462,4.32254,158.20000000000002,4.056410256410257,154.0,3.948717948717949,0.486475,0.363777,1.83521,673.0,3,AL,Payton Tolle,801139,35466,35466
CHW,White Sox,5.32682,9.31075,20.0,27.0,0.0,0.5207,,101.492,453.018,103.876,63.52,59.56,14.9771,78.5718,48.651,0.637463,5.33319,5.2816,1.50285,6.96751,4.31422,1.61501,1.32813,0.173441,0.107393,0.06604781001806259,,0.260318,0.291008,0.676555,5.10092,292.5000000000001,2.8960396039603973,310.0,3.0693069306930694,0.485743,-0.154939,5.62071,717.8599853515625,4,AL,Anthony Kay,641743,20387,20387
DET,Tigers,3.04013,3.09581,4.0,54.0,0.0,9.4861,,68.6011,299.418,56.1659,34.65,32.28,8.81476,81.4639,38.1182,1.5486,4.2506,4.23492,1.37438,10.6875,5.00084,2.13714,1.15644,0.272074,0.127308,0.1447666734457016,,0.218502,0.28393,0.727747,4.28337,326.30000000000007,4.728985507246378,300.0,4.3478260869565215,0.478644,0.304935,1.04497,999.0,6,AL,Drew Anderson,623454,15130,15130
BAL,Orioles,2.29313,1.31971,0.0,55.0,22.385,3.0398,,40.2969,168.413,33.3054,17.14,15.94,4.27782,44.206,15.5523,0.928059,0.780413,3.56007,1.21244,9.87307,3.47348,2.84242,0.955418,0.262485,0.0923458,0.17013944685459137,,0.218998,0.280198,0.739879,3.53709,320.0,8.0,307.0,7.675,0.477364,0.400418,0.0,85.58999633789062,2,AL,Ryan Helsley,664854,18138,18138
COL,Rockies,4.0215,7.22518,15.0,24.0,0.0,0.5228,,80.4441,359.817,88.6431,52.98,49.64,11.7632,63.0081,34.1386,0.565283,2.81225,5.55367,1.5263,7.04928,3.81939,1.84565,1.31605,0.175111,0.0948776,0.08023358136415482,,0.27455,0.309881,0.656567,4.8476,231.99999999999997,2.8999999999999995,263.0,3.2875,0.471798,-0.379558,4.30984,999.0,19,NL,Ryan Feltner,663372,21446,21446
HOU,Astros,2.26484,1.47323,0.0,57.0,2.744,11.2333,,42.805,182.314,33.2158,18.89,17.6,4.62539,55.0139,21.4604,0.546983,1.69288,3.70051,1.27733,11.567,4.51218,2.56351,0.972516,0.301753,0.117711,0.1840420663356781,,0.208693,0.287278,0.742442,3.59214,270.9,6.3,250.0,5.813953488372093,0.46889,0.355737,0.0,181.6999969482422,21,AL,Bryan Abreu,650556,16609,16609
ATL,Braves,2.55607,2.85787,6.0,25.0,0.0,0.5661,,47.5727,203.819,45.4059,25.79,24.05,7.45923,47.8295,15.8086,0.692318,2.23638,4.54987,1.28676,9.04857,2.99074,3.02553,1.41117,0.234666,0.077562,0.15710435062646866,,0.244415,0.290812,0.697723,4.30064,198.10000000000002,4.127083333333334,195.0,4.0625,0.466917,0.200957,1.60378,600.4400024414062,16,NL,Didier Fuentes,800311,30661,30661
PHI,Phillies,2.07623,1.17892,0.0,50.0,24.298,2.7036,,36.3215,150.282,31.2071,14.86,13.72,3.58764,39.8749,11.5388,1.06297,1.29721,3.39964,1.17688,9.88048,2.85916,3.45572,0.888972,0.265333,0.0767807,0.18855226784944534,,0.227049,0.293875,0.739224,3.28374,309.6,8.600000000000001,301.0,8.36111111111111,0.466541,0.391334,0.0,41.84000015258789,26,NL,Jhoan Duran,661395,21029,21029
SEA,Mariners,2.3297,1.58358,0.0,60.0,2.731,14.0506,,41.5333,175.63,40.1796,18.61,17.21,3.38421,37.2905,11.9082,1.03004,2.45007,3.7293,1.25412,8.08062,2.58042,3.13151,0.733337,0.212324,0.0678025,0.14452160894870758,,0.249142,0.30511,0.707029,3.43582,272.90000000000003,6.4976190476190485,274.0,6.523809523809524,0.460677,0.301926,0.0,999.0,11,AL,Jose A. Ferrer,678606,24017,24017
ATL,Braves,2.13889,1.47552,0.0,57.0,22.438,3.8797,,39.4346,164.208,35.3935,17.91,16.61,4.89533,42.464,10.7408,0.915012,1.28518,3.79084,1.1699,9.6914,2.45133,3.95353,1.11724,0.258598,0.0654095,0.19318889826536179,,0.232573,0.29095,0.718526,3.51017,310.1,7.9512820512820515,304.0,7.794871794871795,0.459046,0.243635,0.0,100.62000274658203,16,NL,Raisel Iglesias,628452,17130,17130
ARI,Diamondbacks,6.4674,9.34463,22.0,29.0,0.0,0.5925,,111.418,499.791,119.366,71.94,67.42,16.2848,79.1459,50.6537,0.761569,6.95593,5.446,1.52597,6.39318,4.09166,1.56249,1.31544,0.158358,0.10135,0.05700816214084625,,0.269949,0.297279,0.666208,5.16569,303.20000000000016,2.731531531531533,335.0,3.018018018018018,0.45836,-0.319912,6.27499,738.219970703125,15,NL,Eduardo Rodriguez,593958,13164,13164
TOR,Blue Jays,6.40328,7.4627,17.0,50.0,0.0,0.5669,,112.787,492.584,113.561,66.14,61.85,17.6806,89.102,43.7209,1.32674,6.4091,4.93541,1.39451,7.11001,3.48877,2.03797,1.41084,0.180887,0.0887582,0.0921284630894661,,0.256662,0.285638,0.687713,4.92642,350.4000000000001,3.100884955752213,363.0,3.2123893805309733,0.456515,0.115683,4.7103,715.6500244140625,14,AL,José Berríos,621244,14168,14168
LAD,Dodgers,2.36694,1.10783,0.0,57.0,13.241,0.4051,,39.0577,164.971,30.5912,18.04,16.75,4.73295,51.5808,15.9357,0.580106,3.49941,3.85967,1.19123,11.8857,3.67203,3.23681,1.0906,0.312665,0.0965965,0.21606843918561935,,0.210196,0.289817,0.713943,3.56199,258.5,6.628205128205129,242.0,6.205128205128205,0.455881,0.243635,0.0,33.0,22,NL,Edwin Díaz,621242,14710,14710
CIN,Reds,5.2503,7.90835,18.0,27.0,0.0,0.5735,,93.0833,406.308,98.4734,56.55,53.0,14.6896,67.4504,31.7487,0.503117,4.63555,5.12444,1.39898,6.52162,3.0697,2.12451,1.4203,0.166008,0.0781395,0.08786879479885101,,0.2662,0.291135,0.671843,4.91006,275.90000000000003,2.9666666666666672,297.0,3.193548387096774,0.455611,0.0155586,5.00834,552.219970703125,18,NL,Rhett Lowder,695076,33876,33876
