Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATL,Braves,11,8,28,28,0,0,,164.0,678,149,71,65,19,162,42,,7,3.55185,1.16104,8.8983,2.28118,3.90074,1.04933,0.239641,0.0614348,0.1782066486775875,,0.236852,0.290106,0.731599,3.55519,769.5000000000001,4.692073170731708,750.0,4.573170731707317,3.05658,3.30723,16,81.08999633789062,16.0,NL,Spencer Schwellenbach,680885,31846,31846
BAL,Orioles,11,8,28,28,0,0,,155.0,652,137,66,61,18,169,51,,7,3.51989,1.20717,9.79138,2.92901,3.34289,1.01912,0.259266,0.0775572,0.18170837312936783,,0.230374,0.292624,0.743827,3.5378,733.3999999999999,4.731612903225805,705.0,4.548387096774194,3.03922,2.90213,16,70.79000091552734,2.0,AL,Kyle Bradish,680694,24586,24586
PHI,Phillies,9,6,21,21,0,0,,126.0,512,102,49,45,15,149,35,,5,3.18763,1.08241,10.6141,2.47204,4.29367,1.10161,0.290798,0.0677271,0.22307046502828598,,0.215956,0.281044,0.763479,3.3135,660.7,5.243650793650794,613.0,4.865079365079365,2.98738,3.24779,13,143.41000366210938,26.0,NL,Zack Wheeler,554430,10310,10310
BOS,Red Sox,10,10,29,29,0,0,,170.0,711,168,84,77,19,152,50,,7,4.05552,1.28013,8.06715,2.64067,3.05497,0.993127,0.214262,0.0701356,0.14412633329629898,,0.256438,0.308462,0.700011,3.78383,720.5,4.238235294117647,736.0,4.329411764705882,2.95448,2.43554,15,165.75999450683594,3.0,AL,Ranger Suárez,624133,17277,17277
LAD,Dodgers,10,7,24,24,0,0,,138.0,572,111,57,52,16,161,52,,6,3.39209,1.17745,10.4769,3.39115,3.0895,1.04591,0.281516,0.0911202,0.19039545953273773,,0.215593,0.281268,0.754662,3.58185,683.8000000000001,4.955072463768117,630.0,4.565217391304348,2.8684,3.05892,15,119.02999877929688,22.0,NL,Tyler Glasnow,607192,14374,14374
TBR,Rays,12,10,31,31,0,0,,174.0,740,151,79,72,24,186,62,,8,3.72914,1.22331,9.61054,3.20898,2.99489,1.22745,0.250834,0.0837541,0.16708040237426758,,0.224797,0.275456,0.746581,3.97673,761.8000000000001,4.37816091954023,720.0,4.137931034482759,2.81375,2.90284,18,134.7899932861328,12.0,AL,Ryan Pepiot,686752,26221,26221
TOR,Blue Jays,11,10,31,31,0,0,,184.0,779,170,88,80,25,180,58,,8,3.9396,1.2413,8.84091,2.84849,3.10372,1.22295,0.231503,0.074589,0.15691407024860382,,0.238149,0.285314,0.726122,4.0168,774.1000000000001,4.207065217391305,757.0,4.114130434782608,2.80924,2.41741,17,115.73999786376953,14.0,AL,Kevin Gausman,592332,14107,14107
SDP,Padres,12,10,31,31,0,0,,186.0,777,158,85,77,28,203,60,,8,3.75568,1.17568,9.81878,2.90121,3.38438,1.33521,0.260592,0.0769984,0.18359345197677612,,0.223326,0.273069,0.743714,3.97849,823.2,4.425806451612903,768.0,4.129032258064516,2.77605,2.89524,18,90.12000274658203,29.0,NL,Nick Pivetta,601713,15454,15454
CIN,Reds,11,9,28,28,0,0,,151.0,642,139,70,64,21,156,43,,6,3.78613,1.19908,9.28264,2.54217,3.65146,1.27347,0.243241,0.0666146,0.17662622779607773,,0.234099,0.282622,0.738876,3.88607,662.7000000000002,4.388741721854306,647.0,4.28476821192053,2.76592,2.85816,15,126.26000213623047,18.0,NL,Nick Lodolo,666157,26378,26378
LAA,Angels,7,5,24,36,0,1,,153.0,646,127,64,59,19,176,56,,7,3.44912,1.19547,10.3889,3.28439,3.16312,1.12316,0.273007,0.0863093,0.1866978108882904,,0.217514,0.277938,0.761096,3.6784,735.3,4.805882352941176,685.0,4.477124183006536,2.7643,3.00252,15,340.739990234375,1.0,AL,Reid Detmers,672282,27468,27468
LAD,Dodgers,5,4,24,44,0,1,,152.0,638,122,63,58,21,189,53,,7,3.43153,1.14806,11.1489,3.10624,3.5892,1.26665,0.295532,0.0823391,0.2131926417350769,,0.211154,0.273287,0.769294,3.65459,751.3,4.942763157894737,689.0,4.532894736842105,2.76248,2.93611,15,122.79000091552734,22.0,NL,Emmet Sheehan,686218,29839,29839
,,12,11,32,32,0,0,,196.0,842,193,100,92,25,183,66,,9,4.20871,1.31805,8.39538,3.00782,2.79118,1.15054,0.217509,0.077927,0.13958149403333664,,0.251618,0.300415,0.708725,4.06715,782.1000000000001,3.99030612244898,796.0,4.061224489795919,2.75352,2.20294,17,224.7100067138672,-1.0,,Zac Gallen,668678,19291,19291
MIA,Marlins,12,10,31,31,0,0,,186.0,789,181,91,83,21,162,60,,8,4.04701,1.29632,7.86884,2.90476,2.70895,1.02942,0.205656,0.0759175,0.12973902374505997,,0.250606,0.296664,0.708673,3.97284,767.5000000000001,4.126344086021506,777.0,4.17741935483871,2.74151,2.71774,17,157.97000122070312,20.0,NL,Sandy Alcantara,645261,18684,18684
DET,Tigers,11,9,29,29,0,0,,167.0,712,150,77,70,22,181,58,,7,3.78811,1.24358,9.76282,3.10943,3.13975,1.18331,0.254336,0.0810051,0.17333072423934937,,0.231765,0.288333,0.739838,3.84504,742.1999999999998,4.444311377245508,716.0,4.287425149700598,2.73773,2.58248,16,212.32000732421875,6.0,AL,Jack Flaherty,656427,17479,17479
TEX,Rangers,11,9,29,29,0,0,,166.0,696,141,76,70,22,184,64,,8,3.78196,1.23559,9.9993,3.47015,2.88152,1.17346,0.264246,0.0917036,0.17254215478897095,,0.225257,0.2842,0.737496,3.90106,743.2000000000002,4.477108433734941,696.0,4.192771084337349,2.72081,2.55543,16,182.44000244140625,13.0,AL,MacKenzie Gore,669022,22201,22201
PHI,Phillies,11,10,31,31,0,0,,180.0,754,168,89,81,26,175,51,,8,4.05787,1.21972,8.75452,2.55531,3.42602,1.30732,0.231967,0.0677076,0.1642596572637558,,0.241966,0.287523,0.715561,4.05576,748.4000000000001,4.1577777777777785,735.0,4.083333333333333,2.71864,2.60954,16,200.2899932861328,26.0,NL,Aaron Nola,605400,16149,16149
LAD,Dodgers,10,6,23,23,0,0,,115.0,473,88,43,40,13,141,40,,5,3.08289,1.11332,10.9949,3.11997,3.52405,1.03306,0.297779,0.0844993,0.21328012645244598,,0.206502,0.274342,0.775951,3.35404,609.3,5.298260869565217,553.0,4.808695652173913,2.69895,3.04681,14,1.059999942779541,22.0,NL,Shohei Ohtani,660271,19755,19755
SDP,Padres,12,9,31,31,0,0,,175.0,737,151,79,72,22,184,63,,8,3.7069,1.22102,9.46947,3.22754,2.93396,1.15789,0.24957,0.0850625,0.16450709104537964,,0.226193,0.278794,0.740856,3.91304,786.8000000000001,4.496,744.0,4.251428571428572,2.69447,2.83298,18,134.64999389648438,29.0,NL,Michael King,650633,19853,19853
CLE,Guardians,12,10,31,31,0,0,,181.0,768,168,85,77,24,172,54,,8,3.85678,1.23229,8.56305,2.70406,3.16674,1.17577,0.224015,0.0707401,0.15327541530132294,,0.238697,0.283935,0.728271,3.96077,765.4000000000001,4.228729281767956,751.0,4.149171270718232,2.69281,2.52949,17,171.17999267578125,5.0,AL,Tanner Bibee,676440,30134,30134
TOR,Blue Jays,7,5,24,34,0,1,,149.0,629,117,61,56,17,182,65,,7,3.39404,1.22261,11.031,3.94971,2.79286,1.05887,0.289667,0.103717,0.18595028668642044,,0.209278,0.277344,0.76635,3.67201,741.3000000000002,4.9751677852349,676.0,4.5369127516778525,2.66877,2.86811,15,152.2899932861328,14.0,AL,Trey Yesavage,702056,35456,35456
LAA,Angels,9,7,23,23,0,0,,127.0,532,108,53,48,15,143,42,,6,3.41261,1.17553,10.1437,2.96978,3.41564,1.08088,0.269246,0.0788275,0.19041882455348969,,0.221778,0.282779,0.755797,3.56252,616.5000000000002,4.854330708661419,582.0,4.582677165354331,2.61699,2.6895,14,311.760009765625,1.0,AL,Grayson Rodriguez,680570,24492,24492
MIA,Marlins,11,8,28,28,0,0,,151.0,636,126,66,60,21,173,54,,7,3.58697,1.18543,10.26,3.18372,3.22263,1.2236,0.271344,0.0841993,0.18714439123868942,,0.218679,0.275289,0.753824,3.81686,694.5000000000001,4.599337748344372,645.0,4.271523178807947,2.61511,3.02857,16,83.8499984741211,20.0,NL,Eury Pérez,691587,27768,27768
PIT,Pirates,11,11,31,31,0,0,,179.0,766,179,91,83,23,158,54,,8,4.18147,1.30344,7.9718,2.70986,2.94178,1.13886,0.206791,0.0702946,0.136496439576149,,0.254468,0.299247,0.706739,4.04169,706.3000000000003,3.9458100558659233,726.0,4.055865921787709,2.51177,2.33192,16,347.1499938964844,27.0,NL,Mitch Keller,656605,17594,17594
MIL,Brewers,11,9,29,29,0,0,,170.0,730,163,80,73,19,151,55,,7,3.88867,1.28359,7.99065,2.90873,2.74712,1.02835,0.206676,0.0752335,0.13144239783287048,,0.244464,0.289132,0.72237,3.94664,716.5,4.214705882352941,719.0,4.229411764705882,2.50193,2.63138,16,282.55999755859375,23.0,NL,Quinn Priester,682990,25977,25977
ATL,Braves,11,9,28,28,0,0,,158.0,663,135,73,67,22,181,57,,7,3.80392,1.21427,10.3066,3.22839,3.19248,1.23649,0.27355,0.0856859,0.1878642439842224,,0.226145,0.287191,0.736488,3.84015,717.5999999999999,4.5417721518987335,674.0,4.265822784810126,2.47414,2.69366,16,103.6500015258789,16.0,NL,Spencer Strider,675911,27498,27498
CLE,Guardians,12,10,31,31,0,0,,176.0,755,155,82,75,20,182,77,,8,3.86106,1.31734,9.32443,3.91902,2.37927,1.02669,0.24129,0.101413,0.13987674564123154,,0.231434,0.288605,0.733197,3.99566,762.4000000000001,4.331818181818182,729.0,4.142045454545454,2.474,2.52676,17,150.67999267578125,5.0,AL,Gavin Williams,668909,30122,30122
LAA,Angels,11,11,31,31,0,0,,177.0,743,160,88,80,25,173,62,,8,4.08963,1.25372,8.79753,3.14707,2.79547,1.25229,0.232614,0.0832113,0.14940311759710312,,0.237384,0.284168,0.71527,4.17068,722.3,4.080790960451977,696.0,3.9322033898305087,2.46139,2.24722,16,358.32000732421875,1.0,AL,Yusei Kikuchi,579328,20633,20633
NYM,Mets,12,9,29,29,0,0,,167.0,705,141,76,70,23,184,64,,8,3.74485,1.22013,9.88605,3.416,2.89405,1.22232,0.260699,0.0900812,0.17061778903007507,,0.221866,0.275902,0.743369,3.97836,738.3000000000001,4.4209580838323355,688.0,4.119760479041916,2.44847,2.63219,16,59.7400016784668,25.0,NL,Freddy Peralta,642547,18679,18679
