Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
MIA,Marlins,121.313,461.432,505.852,113.779,71.7391,23.988,0.975031,17.0773,58.1937,62.9491,35.3575,1.772,101.781,4.97109,3.56044,0.530762,10.461,8.61822,3.3902,0.246579,0.30497,0.413819,0.718789,0.310767,0.0698969,0.201207,0.347388,0.16724,4.1289,0.279378,,,58.8307,-0.939564,5.59,-0.392837,-0.392837,2.09646,-2.1136474311351776,5.7745747566223145,97.1298,541.2,4.472727272,541.2,4.472727272,81.30999755859375,0.46323529,C/DH,/players/agustin-ramirez/26546/stats/batting,20,NL,Agustín Ramírez,682663,26546,26546
ATL,Braves,137.248,522.442,559.933,136.441,89.3765,27.8413,1.58978,17.6332,71.4412,66.1545,27.271,1.93819,110.113,4.68419,3.68222,1.85335,10.228,18.3471,4.94376,0.26116,0.301742,0.42179,0.723532,0.311192,0.048704,0.196653,0.247664,0.160631,5.56839,0.298228,,,65.3133,-0.847084,0.0,0.856677,0.856677,2.09427,-0.27774107456207275,2.1180245876312256,98.2906,617.6,4.508029197,617.6,4.508029197,101.69000244140625,0.0,OF,/players/michael-harris-ii/25931/stats/batting,16,NL,Michael Harris II,671739,25931,25931
CHC,Cubs,144.834,549.733,599.982,151.679,117.139,25.9224,3.25411,5.36298,72.5114,53.8037,35.6648,1.14901,55.9666,8.82129,4.69086,1.07165,12.585,24.6803,7.24499,0.275913,0.327536,0.364174,0.69171,0.304701,0.0594432,0.0932805,0.637252,0.0882601,5.8692,0.29673,,,66.823,-4.06953,0.0,0.909693,0.909693,2.09049,-1.858367145061493,2.3292016983032227,96.1074,603.6,4.16275862,603.6,4.16275862,103.80000305175781,0.00274725,2B/SS,/players/nico-hoerner/21479/stats/batting,17,NL,Nico Hoerner,663538,21479,21479
ATH,Athletics,139.246,519.061,579.449,132.67,79.966,27.3112,2.22878,23.1639,74.2754,73.6802,49.8821,2.36295,139.42,5.50284,4.50324,0.500318,11.2551,5.72951,1.65763,0.255596,0.324821,0.45068,0.775501,0.333537,0.0860853,0.240608,0.357783,0.195084,4.27995,0.303358,,,78.1024,9.63601,0.0,-0.410867,-0.410867,2.0891,7.433302104473114,-6.958207130432129,111.486,705.5,5.075539568,705.5,5.075539568,99.70999908447266,0.07279693,1B/OF,/players/tyler-soderstrom/27467/stats/batting,10,AL,Tyler Soderstrom,691016,27467,27467
TOR,Blue Jays,134.577,483.931,536.421,106.751,57.9082,21.0717,2.01987,25.7516,68.8732,69.7372,43.2416,1.03883,140.953,4.50259,3.56401,1.18145,6.3179,9.58347,2.20136,0.220592,0.288648,0.432123,0.72077,0.309959,0.0806113,0.262766,0.30678,0.211531,5.16226,0.2525,,,62.0338,-1.34846,0.0,0.324573,0.324573,2.04841,-0.5184687077999115,2.076805353164673,98.6666,589.3,4.365185185,589.3,4.365185185,203.50999450683594,0.03085554,OF,/players/daulton-varsho/19918/stats/batting,14,AL,Daulton Varsho,662139,19918,19918
SDP,Padres,142.472,501.403,579.465,118.789,77.0893,24.5004,1.49742,15.7023,66.4961,60.6186,60.6349,1.35944,116.291,9.96681,4.10583,2.41849,10.8274,4.6361,1.3287,0.236914,0.328741,0.385701,0.714442,0.315351,0.104639,0.200687,0.521405,0.148787,3.76731,0.275992,,,69.5485,1.08029,0.0,-0.582937,-0.582937,2.03879,3.0910691618919373,-2.4429354667663574,105.35,613.7,4.321830985,613.7,4.321830985,407.0899963378906,0.01065089,1B/2B,/players/jake-cronenworth/18036/stats/batting,29,NL,Jake Cronenworth,630105,18036,18036
PHI,Phillies,134.607,520.048,566.285,141.053,100.079,26.0769,0.976623,13.9204,63.0293,67.4146,35.4307,0.816362,89.8761,4.47864,5.75125,0.57652,13.444,2.48131,0.990707,0.271231,0.319886,0.405432,0.725319,0.315167,0.0625669,0.158712,0.394217,0.134202,2.97037,0.30126,,,67.8821,0.971173,0.0,-0.828219,-0.828219,1.98816,-0.912479005753994,1.5042288303375244,99.8745,600.3,4.446666666,600.3,4.446666666,272.57000732421875,0.02133333,3B,/players/alec-bohm/21618/stats/batting,26,NL,Alec Bohm,664761,21618,21618
STL,Cardinals,124.109,448.215,516.581,109.093,68.9476,21.2224,1.2498,17.6734,63.0585,60.3694,60.0156,2.06896,104.4,3.52706,3.41888,1.40395,10.0963,5.60579,2.00951,0.243395,0.3351,0.414612,0.749712,0.327443,0.116179,0.202098,0.574864,0.171217,3.61725,0.277399,,,67.0726,6.03453,0.0,-0.562771,-0.562771,1.98638,6.810110569000244,-4.582083225250244,112.042,596.0,4.806451612,596.0,4.806451612,371.6600036621094,0.02181818,OF,/players/lars-nootbaar/21454/stats/batting,28,NL,Lars Nootbaar,663457,21454,21454
CHW,White Sox,132.748,450.44,538.704,92.7744,46.1678,15.5219,0.699495,30.3852,76.2328,76.3489,79.4313,2.4086,202.944,5.87891,2.39859,0.555545,6.7823,11.1893,2.19215,0.205964,0.330921,0.4459,0.776821,0.337277,0.147449,0.376727,0.391395,0.239935,4.59082,0.284222,,,74.2463,10.5942,0.0,0.488058,0.488058,1.95893,11.04326218366623,-10.438004493713379,116.624,675.2,5.076691729,675.2,5.076691729,999.0,0.0,3B,/players/munetaka-murakami/sa3063258/stats/batting,4,AL,Munetaka Murakami,808959,sa3063258,sa3063258
PIT,Pirates,126.599,482.866,538.931,114.84,68.6924,23.9887,1.15995,20.9986,62.4997,70.7926,46.3398,1.10011,137.894,5.22376,4.02489,0.476846,8.09138,4.04075,1.33527,0.23783,0.309039,0.422776,0.731815,0.316966,0.0859847,0.255865,0.336054,0.184947,3.38479,0.286103,,,65.39,1.71113,0.0,-0.525297,-0.525297,1.95614,0.006989777088165283,1.1818606853485107,100.833,591.5,4.657480314,591.5,4.657480314,193.3699951171875,0.09379128,2B,/players/brandon-lowe/18882/stats/batting,27,NL,Brandon Lowe,664040,18882,18882
COL,Rockies,146.394,577.228,621.413,152.211,96.6838,32.3394,2.90922,20.2787,74.0354,78.6978,30.1832,0.214431,155.444,3.92087,5.19981,4.88115,8.70866,9.56306,3.1445,0.263693,0.302199,0.435192,0.737391,0.316851,0.0485719,0.250146,0.194174,0.171499,4.75208,0.324393,,,75.3399,1.91518,0.0,-0.237119,-0.237119,1.95444,-8.349399104714394,6.777499675750732,88.9854,684.7,4.689726027,684.7,4.689726027,193.8300018310547,0.0,SS,/players/ezequiel-tovar/24064/stats/batting,19,NL,Ezequiel Tovar,678662,24064,24064
CHW,White Sox,129.29,481.61,538.554,104.468,61.0161,19.5724,1.73067,22.1486,60.7108,65.0738,44.1287,1.74666,164.729,8.58046,3.73698,0.498275,7.76624,3.38833,0.98465,0.216914,0.29212,0.402706,0.694826,0.301535,0.0819392,0.305873,0.267887,0.185792,3.86272,0.275805,,,58.5971,-5.0372,0.0,-0.464812,-0.464812,1.94197,-5.5410188138484955,5.985647678375244,92.0028,538.5,4.174418604,538.5,4.174418604,235.50999450683594,0.0,SS,/players/colson-montgomery/29712/stats/batting,4,AL,Colson Montgomery,695657,29712,29712
NYM,Mets,127.11,468.968,516.982,109.495,68.7614,19.4885,2.56446,18.681,70.7446,54.8317,37.3677,2.14359,145.802,5.94134,3.47599,0.709284,4.85148,29.0288,7.75699,0.233482,0.296274,0.405477,0.701752,0.303433,0.0722805,0.282025,0.256291,0.171995,6.9579,0.294889,,,57.0465,-4.03895,0.0,1.90343,1.90343,1.93149,-0.08960938453674316,1.7678382396697998,96.7473,553.9,4.361417322,553.9,4.361417322,129.02999877929688,0.02101576,OF,/players/luis-robert-jr/20043/stats/batting,25,NL,Luis Robert Jr.,673357,20043,20043
ATL,Braves,154.99,581.974,675.374,138.177,83.8485,26.8971,0.414198,27.0174,82.1835,88.0218,81.988,3.83429,159.769,5.78967,5.01034,0.611947,11.9515,0.95817,0.384887,0.237429,0.334866,0.42434,0.759206,0.33027,0.121396,0.236564,0.513164,0.186912,2.08177,0.277762,,,89.2403,9.43968,0.0,-1.07369,-1.07369,1.89587,8.01941442489624,-11.959105491638184,111.36,788.8,5.089032258,788.8,5.089032258,54.459999084472656,0.00328677,1B,/players/matt-olson/14344/stats/batting,16,NL,Matt Olson,621566,14344,14344
PIT,Pirates,89.218,297.856,336.334,70.7719,48.2062,12.5746,0.354395,9.6366,36.9274,37.4768,30.0545,0.0,93.8573,6.05258,1.95742,0.413024,7.26894,0.832015,0.325982,0.237604,0.318167,0.37926,0.697427,0.308493,0.0893591,0.27906,0.320215,0.141656,2.40308,0.311406,,,38.4945,-1.24591,5.0,-0.523701,-0.523701,1.88118,-2.5052971243858337,9.70197343826294,95.0289,341.2,3.833707865,341.2,3.833707865,468.94000244140625,0.06097561,C,/players/joey-bart/21524/stats/batting,27,NL,Joey Bart,663698,21524,21524
BOS,Red Sox,131.564,475.906,550.442,120.757,75.3238,22.0156,1.26831,22.1497,70.4615,72.1324,50.4442,0.825272,138.744,16.0477,3.84131,1.19449,11.8428,4.84382,1.68651,0.253742,0.342797,0.444959,0.787757,0.342982,0.091643,0.252059,0.363578,0.191217,3.89695,0.309257,,,78.4137,13.3747,0.0,-0.652664,-0.652664,1.87851,10.126799523830414,-10.711627960205078,116.615,679.8,5.15,679.8,5.15,182.11000061035156,0.12569316,C,/players/willson-contreras/11609/stats/batting,3,AL,Willson Contreras,575929,11609,11609
STL,Cardinals,143.001,548.207,597.622,135.851,95.3917,25.4599,3.35876,11.6407,65.5404,57.3602,37.2008,0.210482,107.238,4.5743,4.59609,3.04421,9.8729,11.7874,3.62649,0.24781,0.298743,0.370208,0.668951,0.292696,0.062248,0.179442,0.346898,0.122398,4.9799,0.286249,,,60.735,-9.87868,0.0,-0.0317698,-0.0317698,1.85608,-8.362140666693449,6.62041711807251,88.239,553.6,3.871328671,553.6,3.871328671,263.1400146484375,0.0031746,SS,/players/masyn-winn/27479/stats/batting,28,NL,Masyn Winn,691026,27479,27479
ATL,Braves,91.291,304.954,349.212,67.6883,41.191,13.03,0.0,13.4672,40.0697,44.1947,33.1877,0.564051,96.5261,7.59926,2.22601,0.388131,6.89265,0.0894516,0.0439897,0.221962,0.31174,0.397175,0.708915,0.311298,0.0950361,0.276411,0.343822,0.175212,1.60963,0.274973,,,40.7638,-0.498275,4.85,-0.537593,-0.537593,1.84102,-1.215068519115448,7.590779066085815,98.3631,358.7,3.941758241,358.7,3.941758241,398.0899963378906,0.08376068,C,/players/sean-murphy/19352/stats/batting,16,NL,Sean Murphy,669221,19352,19352
CHC,Cubs,139.933,510.624,580.196,123.797,71.7797,26.3323,1.5777,24.1075,72.4461,78.7826,56.8464,1.21346,147.843,7.8874,4.08391,0.75417,9.52094,2.93921,0.984156,0.242443,0.325367,0.441827,0.767194,0.332201,0.097978,0.254816,0.384504,0.199384,3.40977,0.290847,,,77.5734,9.01874,0.0,-0.708394,-0.708394,1.83889,9.568898975849152,-10.898921012878418,114.945,693.7,4.955,693.7,4.955,111.66000366210938,0.03951368,1B,/players/michael-busch/26319/stats/batting,17,NL,Michael Busch,683737,26319,26319
TEX,Rangers,91.03,293.863,337.901,59.9159,35.8207,11.7642,0.584866,11.7461,35.7777,37.4901,35.6931,0.198713,80.8118,5.07082,2.18225,0.554894,4.47447,0.305264,0.119053,0.203891,0.298922,0.367818,0.666741,0.2953,0.105632,0.239158,0.441682,0.163928,2.22527,0.236721,,,35.0547,-4.87094,3.89,-0.491976,-0.491976,1.82307,-4.7252455949783325,10.913919687271118,89.3705,318.3,3.497802197,318.3,3.497802197,443.9700012207031,0.04310345,C,/players/danny-jansen/16535/stats/batting,13,AL,Danny Jansen,643376,16535,16535
TBR,Rays,112.371,391.4,441.348,90.3109,54.4143,16.7128,2.60962,16.5741,58.3819,49.2477,40.1579,0.547655,97.5265,3.94787,3.05314,2.75121,4.76777,20.0913,4.5823,0.230738,0.306496,0.41381,0.720305,0.312967,0.0909892,0.220974,0.411764,0.183072,6.48187,0.263014,,,52.117,-0.0316478,0.0,1.49495,1.49495,1.80303,1.1062096953392029,1.326092004776001,99.2527,495.2,4.421428571,495.2,4.421428571,307.3999938964844,0.01719902,OF,/players/cedric-mullins/17929/stats/batting,12,AL,Cedric Mullins,656775,17929,17929
NYY,Yankees,141.983,547.031,608.676,135.223,85.3141,25.1262,3.6035,21.1789,73.1074,70.1228,51.3063,2.6637,94.8973,3.34855,6.4666,0.523493,8.31578,11.5295,2.86788,0.247194,0.31222,0.422449,0.734669,0.316524,0.0842916,0.155908,0.54065,0.175255,5.13647,0.260718,,,73.6338,1.71408,0.0,0.225015,0.225015,1.78123,2.8889040350914,-6.428819179534912,103.713,678.1,4.775352112,678.1,4.775352112,92.43000030517578,0.02325581,1B/OF,/players/cody-bellinger/15998/stats/batting,9,AL,Cody Bellinger,641355,15998,15998
MIA,Marlins,131.981,495.508,568.715,115.243,75.4277,24.418,2.67454,12.7229,69.9369,50.9879,57.8454,0.577286,125.827,7.49845,3.68482,4.17865,8.74932,25.7908,6.72018,0.232576,0.319886,0.369679,0.689565,0.305524,0.101712,0.221248,0.459722,0.137103,6.02616,0.284271,,,63.7206,-3.47751,0.0,1.48062,1.48062,1.7798,-2.87522029876709,1.349649429321289,93.5378,581.7,4.406818181,581.7,4.406818181,151.1999969482422,0.0,OF,/players/jakob-marsee/31370/stats/batting,20,NL,Jakob Marsee,805300,31370,31370
ATL,Braves,140.259,532.997,586.723,130.489,84.1235,27.1811,1.62278,17.5619,67.2671,68.6468,42.3418,1.32774,88.0815,4.82282,6.00298,0.558084,8.7439,8.94103,2.98453,0.244822,0.303079,0.400756,0.703835,0.305137,0.0721667,0.150124,0.480712,0.155934,4.13557,0.260588,,,65.5542,-3.77167,0.0,-0.291966,-0.291966,1.77207,-4.364717334508896,2.1644906997680664,94.1432,603.6,4.311428571,603.6,4.311428571,183.60000610351562,0.0,2B,/players/ozzie-albies/16556/stats/batting,16,NL,Ozzie Albies,645277,16556,16556
CIN,Reds,133.207,479.07,538.246,113.137,71.0969,21.9074,2.6042,17.5287,66.4606,57.3993,48.0103,0.559448,150.847,6.41293,3.29177,1.46059,6.87612,15.5974,4.43364,0.23616,0.312155,0.402528,0.714683,0.312267,0.0891977,0.280256,0.318272,0.166368,5.69457,0.304499,,,63.2534,-0.344501,0.0,0.478887,0.478887,1.75932,-2.9545765817165375,2.242542028427124,94.6178,585.1,4.39924812,585.1,4.39924812,226.05999755859375,0.02904564,2B,/players/matt-mclain/29695/stats/batting,18,NL,Matt McLain,680574,29695,29695
COL,Rockies,139.736,514.832,562.232,133.283,83.4046,26.4832,3.65509,19.7398,75.208,67.2581,36.2829,0.339993,149.73,3.35418,4.31443,3.44848,7.71668,20.887,5.44917,0.258886,0.309458,0.439552,0.74901,0.322391,0.0645337,0.266314,0.242322,0.180666,6.4662,0.324708,,,70.6939,4.26185,0.0,1.13584,1.13584,1.75847,-3.6747941970825195,2.156419515609741,92.7807,658.9,4.706428571,658.9,4.706428571,166.11000061035156,0.01711491,OF,/players/brenton-doyle/25479/stats/batting,19,NL,Brenton Doyle,686668,25479,25479
TBR,Rays,137.125,489.072,554.636,126.096,79.2728,25.1925,0.955492,20.675,65.6575,74.5116,51.8137,2.39365,134.255,8.9054,4.36778,0.477289,10.6656,0.794597,0.278354,0.257827,0.337114,0.440067,0.777181,0.336615,0.0934193,0.24206,0.385934,0.18224,2.35089,0.311427,,,76.144,10.6095,0.0,-0.86345,-0.86345,1.72226,9.297263741493225,-11.553564071655273,115.543,677.1,4.942335766,677.1,4.942335766,194.88999938964844,0.16176471,1B,/players/jonathan-aranda/21837/stats/batting,12,AL,Jonathan Aranda,666018,21837,21837
LAA,Angels,115.656,406.512,446.421,93.6568,56.6927,17.2366,0.86335,18.8642,49.285,56.1183,30.9588,0.380306,129.563,5.07911,2.77461,1.09674,6.70424,2.68166,0.87618,0.230391,0.291236,0.416255,0.707491,0.30615,0.0693488,0.290225,0.238948,0.185864,3.19515,0.286716,,,50.2454,-2.50264,-2.25,-0.432145,-0.432145,1.7139,-3.451690763235092,4.838264465332031,94.2612,463.9,3.999137931,463.9,3.999137931,239.08999633789062,0.05723906,C,/players/logan-ohoppe/24729/stats/batting,1,AL,Logan O'Hoppe,681351,24729,24729
KCR,Royals,125.137,453.35,524.793,111.722,73.2645,23.9703,1.42035,13.0671,64.1448,55.8752,53.4494,0.0,99.9721,12.8667,3.77203,1.35521,10.0444,8.46689,2.71028,0.246437,0.340133,0.392048,0.73218,0.324364,0.101849,0.190498,0.534643,0.14561,4.48999,0.286719,,,66.827,4.81865,0.0,-0.337996,-0.337996,1.70526,2.735801041126251,-4.131144046783447,104.97,576.5,4.612,576.5,4.612,379.8299865722656,0.11043873,2B,/players/jonathan-india/21523/stats/batting,7,AL,Jonathan India,663697,21523,21523
ATH,Athletics,135.111,491.019,544.855,118.259,70.2519,24.9672,1.35034,21.6894,71.8017,65.0862,47.578,0.653853,146.929,1.74752,3.46572,1.04455,8.45103,14.9969,4.55505,0.240843,0.308167,0.429708,0.737875,0.319036,0.0873223,0.269665,0.323817,0.188864,5.17255,0.296346,,,67.0248,2.64599,0.0,0.348916,0.348916,1.69716,1.310032844543457,-3.475076913833618,101.497,619.3,4.587407407,619.3,4.587407407,163.94000244140625,0.0,OF,/players/lawrence-butler/22542/stats/batting,10,AL,Lawrence Butler,671732,22542,22542
ATH,Athletics,132.804,472.247,529.751,119.352,80.1389,24.9911,2.08619,12.1363,59.436,54.6883,42.1452,2.00305,69.0126,8.33813,4.43837,2.58269,10.3085,2.6135,0.896684,0.252733,0.322166,0.391585,0.713751,0.311929,0.0795565,0.130274,0.610688,0.138852,3.42447,0.271066,,,62.1097,-0.48446,0.0,-0.693609,-0.693609,1.69608,-2.8162320852279663,1.1605286598205566,96.6004,544.0,4.090225563,544.0,4.090225563,354.0,0.01744186,2B/OF,/players/jeff-mcneil/15362/stats/batting,10,AL,Jeff McNeil,643446,15362,15362
BOS,Red Sox,107.501,360.045,402.055,80.9267,53.3529,14.3929,0.417294,12.7636,41.8952,46.5742,34.3967,0.885932,106.08,3.65383,2.93867,1.02099,7.19895,2.57075,1.15719,0.224768,0.296676,0.373412,0.670088,0.293828,0.0855522,0.263845,0.324252,0.148644,2.85719,0.279197,,,41.2297,-6.27617,3.43,-0.557308,-0.557308,1.69145,-8.729112207889557,11.423199892044067,82.7551,373.3,3.456481481,373.3,3.456481481,288.2900085449219,0.01666667,C,/players/carlos-narvaez/19722/stats/batting,3,AL,Carlos Narváez,665966,19722,19722
CIN,Reds,113.498,391.69,441.755,92.7027,59.4724,17.3918,0.5369,15.3017,49.0226,52.9836,41.4011,0.819341,124.938,5.13967,2.96693,0.505794,8.4648,0.886981,0.366001,0.236674,0.315603,0.401014,0.716618,0.313486,0.0937196,0.282822,0.331373,0.164341,2.21304,0.304229,,,52.3513,0.154519,0.82,-0.666943,-0.666943,1.69037,-3.047631323337555,4.8720062375068665,95.453,464.7,4.11238938,464.7,4.11238938,247.05999755859375,0.14340344,C,/players/tyler-stephenson/17988/stats/batting,18,NL,Tyler Stephenson,663886,17988,17988
PIT,Pirates,147.259,573.228,643.977,147.534,97.6123,29.4492,3.47026,17.0018,76.2696,73.7083,57.0603,2.10325,153.614,8.40101,4.67958,0.608314,12.6262,5.98452,1.85754,0.257373,0.331062,0.409835,0.740897,0.323126,0.0886062,0.23854,0.371452,0.152461,4.40097,0.320488,,,81.3566,5.26577,0.0,-0.626464,-0.626464,1.66509,3.2306891679763794,-8.381427764892578,105.054,717.6,4.881632653,717.6,4.881632653,198.77000427246094,0.1008316,OF,/players/bryan-reynolds/19326/stats/batting,27,NL,Bryan Reynolds,668804,19326,19326
ATL,Braves,138.331,517.67,598.934,127.867,83.7456,24.0026,0.976161,19.1423,75.2701,67.5331,66.5626,1.04612,95.9084,8.08179,3.94026,2.5881,11.913,7.68879,2.96965,0.247004,0.339638,0.408076,0.747714,0.328684,0.111135,0.160132,0.694022,0.161071,3.85448,0.267425,,,78.3687,7.6,0.0,-0.717096,-0.717096,1.61471,6.575556039810181,-10.720094680786133,110.273,684.5,4.960144927,684.5,4.960144927,185.88999938964844,0.05743243,OF,/players/jurickson-profar/10815/stats/batting,16,NL,Jurickson Profar,595777,10815,10815
MIA,Marlins,140.741,499.299,562.468,118.008,68.3101,24.6493,1.52653,23.5218,65.9343,75.8558,51.981,1.86067,161.153,6.65346,3.72473,0.809666,9.07111,3.66779,1.03304,0.236347,0.314501,0.433158,0.74766,0.323227,0.092416,0.28651,0.322558,0.196811,3.51757,0.2968,,,71.1051,4.64514,0.0,-0.515255,-0.515255,1.59185,3.261200964450836,-6.415927886962891,105.665,653.1,4.631914893,653.1,4.631914893,142.39999389648438,0.06746032,OF,/players/kyle-stowers/26151/stats/batting,20,NL,Kyle Stowers,669065,26151,26151
PIT,Pirates,88.277,335.744,366.538,86.0234,60.2199,15.0078,0.981979,9.81385,44.665,38.771,21.3726,1.13997,94.0671,6.3215,1.94918,1.15024,6.10543,14.5048,2.3105,0.256217,0.311224,0.394457,0.705681,0.307576,0.0583094,0.256637,0.227206,0.13824,5.85148,0.325943,,,41.6789,-1.63043,0.0,1.38191,1.38191,1.55837,-1.0502740144729614,4.086898326873779,94.4013,392.7,4.4625,392.7,4.4625,999.0,0.0,SS,/players/konnor-griffin/sa3065496/stats/batting,27,NL,Konnor Griffin,804606,sa3065496,sa3065496
MIL,Brewers,137.128,511.829,585.32,130.588,87.1277,22.829,2.67163,17.9597,74.2941,70.2838,65.3732,4.84701,142.412,4.17376,2.88048,1.06333,13.7885,16.2635,4.07665,0.25514,0.342546,0.41545,0.757997,0.329912,0.111688,0.243307,0.459042,0.16031,5.18897,0.317856,,,77.1709,8.01087,0.0,0.580931,0.580931,1.55647,9.141623079776764,-13.40242862701416,112.34,700.8,5.115328467,700.8,5.115328467,142.49000549316406,0.13581731,OF,/players/christian-yelich/11477/stats/batting,23,NL,Christian Yelich,592885,11477,11477
HOU,Astros,112.661,411.896,477.551,96.088,61.061,17.2208,0.361129,17.4451,56.6684,55.56,52.5805,0.370818,79.4036,9.09979,3.53455,0.440203,7.76838,0.902776,0.363042,0.233282,0.330674,0.403904,0.734578,0.323509,0.110105,0.166272,0.662194,0.170621,2.27641,0.246853,,,60.4796,4.05322,0.0,-0.775967,-0.775967,1.55428,3.711254835128784,-4.956295490264893,107.972,522.6,4.624778761,522.6,4.624778761,215.05999755859375,0.04530201,3B,/players/isaac-paredes/20036/stats/batting,21,AL,Isaac Paredes,670623,20036,20036
SFG,Giants,133.228,507.538,559.282,136.19,93.0493,31.9048,3.90864,7.32744,65.2249,54.5623,41.0857,1.31034,63.083,5.00698,4.91674,0.734736,11.661,7.99018,2.18452,0.268335,0.326352,0.389911,0.716263,0.312779,0.0734615,0.112793,0.651296,0.121576,4.96744,0.291516,,,65.9582,-0.12532,0.0,-0.206483,-0.206483,1.54873,1.2798290103673935,-4.750040531158447,102.242,582.6,4.380451127,582.6,4.380451127,286.7699890136719,0.01075269,OF,/players/jung-hoo-lee/33824/stats/batting,30,NL,Jung Hoo Lee,808982,33824,33824
SDP,Padres,126.084,455.991,505.723,110.775,68.6313,20.1159,3.14053,18.8871,65.0156,61.806,36.0316,0.605072,133.899,9.66208,3.45602,0.582237,9.25064,8.15258,2.96186,0.242932,0.309752,0.425081,0.734834,0.318465,0.0712477,0.264768,0.269095,0.182149,5.18146,0.29964,,,61.9762,2.2211,0.0,-0.333162,-0.333162,1.53905,4.151582717895508,-5.93450927734375,107.482,564.1,4.476984126,564.1,4.476984126,230.33999633789062,0.03065134,OF,/players/ramon-laureano/17128/stats/batting,29,NL,Ramón Laureano,657656,17128,17128
BOS,Red Sox,126.236,439.721,495.783,105.475,59.1919,22.9765,1.5155,21.7912,61.725,68.1581,48.4577,2.3705,121.945,3.1454,3.7714,0.687355,5.90126,8.29768,2.5238,0.239868,0.317268,0.447684,0.764952,0.328652,0.0977397,0.245965,0.397372,0.207816,4.39099,0.279173,,,64.8589,6.27833,0.0,-0.089788,-0.089788,1.53115,3.8509872034192085,-5.94956111907959,106.744,592.7,4.703968253,592.7,4.703968253,226.33999633789062,0.01872659,OF,/players/wilyer-abreu/23772/stats/batting,3,AL,Wilyer Abreu,677800,23772,23772
CHC,Cubs,97.803,324.178,366.669,76.0276,50.0059,13.0886,0.367736,12.5653,40.7946,44.3938,33.8237,0.23722,73.0897,4.07778,3.12132,0.55072,6.94846,1.08111,0.42388,0.234524,0.311962,0.393449,0.705411,0.309249,0.0922458,0.199334,0.462769,0.158925,2.43702,0.262626,,,42.1916,-1.13315,-2.7,-0.536135,-0.536135,1.52894,-0.8739159107208252,3.6186182498931885,99.2227,377.4,3.851020408,377.4,3.851020408,317.260009765625,0.02318393,C,/players/carson-kelly/13620/stats/batting,17,NL,Carson Kelly,608348,13620,13620
TOR,Blue Jays,137.654,493.2,543.064,120.096,88.0504,21.7024,2.26762,8.07514,63.6416,44.8052,29.3581,1.47734,95.7527,13.3698,4.02114,3.11534,10.1576,21.624,5.01676,0.243503,0.301554,0.345821,0.647375,0.285711,0.0540602,0.176319,0.306604,0.102318,6.2231,0.284755,,,52.1107,-12.0565,0.0,1.41675,1.41675,1.52816,-10.12803304195404,6.372870445251465,81.9631,483.2,3.501449275,483.2,3.501449275,314.30999755859375,0.0,2B,/players/andres-gimenez/19950/stats/batting,14,AL,Andrés Giménez,665926,19950,19950
TEX,Rangers,76.729,249.292,271.751,53.3078,33.2171,10.8321,0.0576814,9.20094,26.7732,31.2112,17.115,0.107657,68.6586,1.43954,1.90334,0.906146,3.74769,1.72332,0.764518,0.213837,0.266404,0.368476,0.63488,0.276327,0.0629803,0.252653,0.249276,0.154639,2.68645,0.25446,,,24.006,-8.10352,7.8,-0.309487,-0.309487,1.48636,-7.900176376104355,13.074580192565918,76.3006,219.3,2.848051948,219.3,2.848051948,448.5400085449219,0.05749487,C,/players/kyle-higashioka/5517/stats/batting,13,AL,Kyle Higashioka,543309,5517,5517
KCR,Royals,144.811,554.174,618.75,142.295,87.4061,29.9886,1.74882,23.1511,72.1407,84.7359,50.9613,3.34335,88.7337,6.01192,6.60951,0.993192,11.4713,0.760317,0.266807,0.256769,0.322567,0.442522,0.765089,0.328573,0.0823616,0.143408,0.574317,0.185753,2.56965,0.265413,,,80.9056,7.79551,0.0,-0.888272,-0.888272,1.46728,4.8499926924705505,-11.805244445800781,107.869,728.7,5.025517241,728.7,5.025517241,89.51000213623047,0.26365796,1B/DH,/players/vinnie-pasquantino/27676/stats/batting,7,AL,Vinnie Pasquantino,686469,27676,27676
DET,Tigers,70.564,262.82,292.827,66.7421,42.6667,13.5014,2.1828,8.39119,35.8957,32.7204,25.1385,0.723892,42.7679,1.6722,2.28357,0.912968,4.83897,6.28501,1.08245,0.253946,0.320481,0.417711,0.738192,0.320056,0.0858477,0.146052,0.58779,0.163765,5.4542,0.272739,,,36.2641,1.66434,0.0,0.359834,0.359834,1.46571,2.0051855742931366,2.241957187652588,104.767,329.0,4.633802816,329.0,4.633802816,999.0,0.0,SS,/players/kevin-mcgonigle/sa3022895/stats/batting,6,AL,Kevin McGonigle,805808,sa3022895,sa3022895
