Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
LAD,Dodgers,0.25,0.9181,1.0,0.1687,0.1214,0.0295,0.0018,0.0159,0.0856,0.0819,0.0596,0.0,0.2801,0.011,0.0073,0.004,,0.0061,0.0019,0.183749,0.240261,0.271648,0.511909,0.232113,0.0596,0.2801,0.212781,0.0878989,3.49884,0.242771,0.0,,0.0494184,-0.0688632,0.0,-0.000609794,-0.000609794,-0.00154992,-0.06846604630118236,0.020999999716877937,42.6343,-1.0,,-1.0,,999.0,0.0,C,/players/jesus-galiz/sa3015700/stats/batting,C,22.0,,NL,Jesus Galiz,694188.0,sa3015700,sa3015700
KCR,Royals,0.25,0.9235,1.0,0.1873,0.1369,0.0353,0.003,0.0121,0.0852,0.0791,0.0562,0.0,0.2624,0.009,0.0073,0.004,,0.0218,0.007,0.202815,0.253514,0.286844,0.540358,0.243608,0.0562,0.2624,0.214177,0.0840282,4.79003,0.266951,0.0,,0.0586738,-0.0596079,0.0,0.000373952,0.000373952,-0.00155379,-0.06282942715915851,0.012000000104308128,46.5522,-1.0,,-1.0,,999.0,0.0,3B/SS,/players/austin-charles/sa3020497/stats/batting,3B/SS,7.0,,AL,Austin Charles,800051.0,sa3020497,sa3020497
,,0.25,0.9162,1.0063,0.1988,0.1269,0.0408,0.0036,0.0275,0.1025,0.1037,0.0666,0.002,0.2981,0.0121,0.0074,0.004,,0.0116,0.0038,0.216983,0.276863,0.359419,0.636283,0.281363,0.066183,0.296234,0.223415,0.142436,4.41691,0.286455,-0.001,,0.0896343,-0.0293925,0.0,-0.000355842,-0.00135584,-0.0015587,-0.03010170185007155,-0.020999999716877937,75.8433,-1.0,,-1.0,,999.0,0.0,1B,/players/luis-castro/sa736954/stats/batting,1B,,,,Luis Castro,620449.0,sa736954,sa736954
BOS,Red Sox,0.25,0.9087,1.0,0.1847,0.1304,0.0336,0.0029,0.0179,0.0897,0.0864,0.07,0.003,0.2601,0.01,0.0073,0.004,,0.0065,0.0021,0.203257,0.265763,0.305822,0.571585,0.256538,0.07,0.2601,0.269127,0.102564,3.59708,0.261442,0.0,,0.0690848,-0.0491968,0.0,-0.000696171,-0.000696171,-0.00155893,-0.054879956354852766,0.004000000189989805,54.1796,-1.0,,-1.0,,999.0,0.0,2B/SS,/players/mason-white/sa3045125/stats/batting,2B/SS,3.0,,AL,Mason White,702517.0,sa3045125,sa3045125
ARI,Diamondbacks,0.25,0.8922,1.0,0.1545,0.1076,0.0323,0.0022,0.0124,0.0824,0.0729,0.0825,0.002,0.3588,0.014,0.0073,0.004,,0.0065,0.0021,0.173167,0.252008,0.255996,0.508004,0.234091,0.0825,0.3588,0.229933,0.082829,3.66971,0.268976,0.0,,0.0510112,-0.0672705,0.0,-0.00066727,-0.00066727,-0.001574,-0.06870260421419516,0.020999999716877937,42.4829,-1.0,,-1.0,,999.0,0.0,C,/players/adrian-de-leon/sa3015864/stats/batting,C,15.0,,NL,Adrian De Leon,700369.0,sa3015864,sa3015864
CLE,Guardians,0.25,0.9184,1.01247,0.1784,0.1235,0.04,0.0035,0.0115,0.0869,0.0769,0.0715,0.001,0.2892,0.0111,0.0074,0.004,,0.0346,0.0102,0.194251,0.258826,0.283101,0.541927,0.245918,0.0706193,0.285638,0.247234,0.0888502,5.31655,0.266997,0.0,,0.0612888,-0.0584679,0.0,0.00159921,0.00159921,-0.00157592,-0.0554904006421566,0.004000000189989805,52.3169,-1.0,,-1.0,,999.0,0.0,3B/SS,/players/alexander-mooney/sa3023070/stats/batting,3B/SS,5.0,,AL,Alex Mooney,695612.0,sa3023070,sa3023070
,,0.25,0.9187,1.0,0.208,0.1445,0.0364,0.0021,0.025,0.0989,0.1012,0.062,0.0,0.2566,0.008,0.0073,0.004,,0.0058,0.0018,0.226407,0.279116,0.352237,0.631353,0.280355,0.062,0.2566,0.241621,0.12583,3.24813,0.283985,0.0,,0.0882619,-0.0300197,0.0,-0.00075129,-0.00075129,-0.00158082,-0.030094975314568728,-0.020999999716877937,75.1856,-1.0,,-1.0,,999.0,0.0,1B,/players/rainer-nunez/sa3005551/stats/batting,1B,,,,Rainer Nunez,678742.0,sa3005551,sa3005551
TEX,Rangers,0.25,0.9128,1.0,0.1824,0.1451,0.0297,0.0021,0.0055,0.0798,0.0675,0.0659,0.0,0.2306,0.01,0.0073,0.004,,0.026,0.0081,0.199825,0.259337,0.255039,0.514377,0.236331,0.0659,0.2306,0.285776,0.0552147,4.61007,0.258626,0.0,,0.0528146,-0.0654671,0.0,0.000657693,0.000657693,-0.00159023,-0.06318741984432563,0.012000000104308128,46.0095,-1.0,,-1.0,,999.0,0.0,SS,/players/yolfran-castillo/sa3023726/stats/batting,SS,13.0,,AL,Yolfran Castillo,815931.0,sa3023726,sa3023726
NYY,Yankees,0.25,0.9029,1.0,0.1615,0.1147,0.0284,0.0023,0.016,0.0871,0.078,0.0718,0.0,0.2839,0.014,0.0073,0.004,,0.0275,0.0089,0.178868,0.248293,0.268468,0.516761,0.236504,0.0718,0.2839,0.252906,0.0896002,4.87851,0.238407,0.0,,0.0529542,-0.0653274,0.0,0.000739886,0.000739886,-0.00160094,-0.06329260894563049,0.012000000104308128,45.851,-1.0,,-1.0,,999.0,0.0,SS,/players/james-jackson/sa3034485/stats/batting,SS,9.0,,AL,Core Jackson,692110.0,sa3034485,sa3034485
MIN,Twins,0.25,0.9022,1.0,0.1679,0.1154,0.03,0.0019,0.0206,0.0905,0.084,0.0785,0.0,0.3054,0.008,0.0073,0.004,,0.0316,0.0092,0.186101,0.255422,0.292064,0.547486,0.248326,0.0785,0.3054,0.25704,0.105963,4.93598,0.252442,0.0,,0.0624723,-0.0558093,0.0,0.00142865,0.00142865,-0.00160283,-0.05531115084886551,0.004000000189989805,52.0181,-1.0,,-1.0,,999.0,0.0,OF,/players/yasser-mercedes/sa3019557/stats/batting,OF,8.0,,AL,Yasser Mercedes,703160.0,sa3019557,sa3019557
COL,Rockies,0.25,0.9283,1.0,0.2144,0.1551,0.0375,0.0029,0.0189,0.0949,0.0946,0.0504,0.0,0.187,0.01,0.0073,0.004,,0.011,0.0036,0.23096,0.275904,0.338684,0.614587,0.27326,0.0504,0.187,0.269519,0.107724,4.05431,0.267918,0.0,,0.0825488,-0.0357328,0.0,-0.000458335,-0.000458335,-0.00160293,-0.05198679267778061,0.004000000189989805,56.4378,-1.0,,-1.0,,999.0,0.0,3B,/players/blake-wright/sa3025525/stats/batting,3B,19.0,,NL,Blake Wright,694543.0,sa3025525,sa3025525
TEX,Rangers,0.25,0.8919,1.0,0.1699,0.1218,0.0355,0.004,0.0086,0.0841,0.0708,0.0848,0.0,0.2976,0.012,0.0073,0.004,,0.0157,0.005,0.190492,0.267771,0.268192,0.535963,0.247028,0.0848,0.2976,0.284946,0.0776993,4.62062,0.272007,0.0,,0.0614274,-0.0568542,0.0,-0.000112034,-0.000112034,-0.0016062,-0.055344320011499804,0.004000000189989805,53.2929,-1.0,,-1.0,,999.0,0.0,2B/SS,/players/theodore-hardy/sa3025187/stats/batting,2B/SS,13.0,,AL,Theo Hardy,815152.0,sa3025187,sa3025187
TEX,Rangers,0.25,0.8889,1.0,0.167,0.127,0.0246,0.0015,0.0139,0.0853,0.0744,0.0878,0.0,0.2867,0.012,0.0073,0.004,,0.0175,0.0057,0.187873,0.267871,0.265834,0.533706,0.246872,0.0878,0.2867,0.306243,0.0779615,4.12774,0.257052,0.0,,0.0613023,-0.0569793,0.0,-8.51461e-05,-8.51461e-05,-0.0016162,-0.05544253528933041,0.004000000189989805,53.1871,-1.0,,-1.0,,999.0,0.0,1B/OF,/players/quincy-scott/sa3022656/stats/batting,1B/OF,13.0,,AL,Quincy Scott,701701.0,sa3022656,sa3022656
CHC,Cubs,0.25,0.9078,1.00712,0.1926,0.1387,0.0319,0.0038,0.0183,0.0965,0.0896,0.0728,0.0,0.2907,0.0151,0.0074,0.004,,0.023,0.0075,0.212161,0.279633,0.316259,0.595892,0.269231,0.0722857,0.288646,0.25043,0.104098,5.02703,0.287529,0.0,,0.0798687,-0.0392545,0.0,0.000274353,0.000274353,-0.00162498,-0.03643283239216544,-0.012000000104308128,69.187,-1.0,,-1.0,,999.0,0.0,OF,/players/jordan-nwogu/sa3014530/stats/batting,OF,17.0,,NL,Jordan Nwogu,685087.0,sa3014530,sa3014530
PHI,Phillies,0.25,0.8821,1.0,0.1791,0.1121,0.0327,0.0029,0.0314,0.1048,0.1034,0.0986,0.001,0.3378,0.008,0.0073,0.004,,0.0079,0.0024,0.203038,0.286847,0.353475,0.640322,0.28643,0.0986,0.3378,0.291889,0.150436,3.71347,0.283929,0.0,,0.0931527,-0.0251289,0.0,-0.000595938,-0.000595938,-0.00162796,-0.027232746710069478,-0.020999999716877937,77.4812,-1.0,,-1.0,,999.0,0.0,1B/3B,/players/alexander-binelas/sa3017044/stats/batting,1B/3B,26.0,,NL,Alex Binelas,681323.0,sa3017044,sa3017044
ATL,Braves,0.26,0.9417,1.01702,0.2196,0.1592,0.0431,0.0043,0.013,0.1002,0.091,0.0545,0.0,0.2241,0.0092,0.0076,0.004,,0.0452,0.0145,0.233195,0.279664,0.32951,0.609175,0.271782,0.0535877,0.220349,0.243195,0.0963152,5.86323,0.290087,0.001,,0.0827437,-0.0375515,-0.001,0.00185056,0.00285056,-0.00163589,-0.034859445644542575,-0.014000000315718353,68.6536,-1.0,,-1.0,,999.0,0.05263158,OF,/players/jose-azocar/18821/stats/batting,OF,16.0,16.0,NL,José Azócar,640492.0,18821,18821
SDP,Padres,0.25,0.9164,1.0,0.162,0.1196,0.0251,0.0016,0.0157,0.0796,0.076,0.0623,0.0,0.2719,0.01,0.0073,0.004,,0.0159,0.005,0.176779,0.235241,0.259057,0.494298,0.225337,0.0623,0.2719,0.229128,0.0822785,4.20895,0.229995,0.0,,0.0439624,-0.0743192,0.0,7.35655e-05,7.35655e-05,-0.0016457,-0.06940701752319,0.020999999716877937,41.2611,-1.0,,-1.0,,999.0,0.0,C,/players/victor-duarte/sa3008904/stats/batting,C,29.0,,NL,Victor Duarte,683609.0,sa3008904,sa3008904
CHW,White Sox,0.25,0.9018,1.0,0.1651,0.1189,0.029,0.0021,0.015,0.0835,0.0766,0.0759,0.001,0.2947,0.011,0.0073,0.004,,0.021,0.0074,0.183078,0.253012,0.269683,0.522695,0.238864,0.0759,0.2947,0.25755,0.0866046,4.37761,0.250417,0.0,,0.0548544,-0.0634272,0.0,3.44306e-05,3.44306e-05,-0.00164572,-0.06373251081095077,0.012000000104308128,46.0756,-1.0,,-1.0,,999.0,0.0,2B/SS,/players/jose-colmenares/sa3009309/stats/batting,2B/SS,4.0,,AL,Jose Colmenares,683569.0,sa3009309,sa3009309
MIA,Marlins,0.25,0.9194,1.0,0.1647,0.1096,0.0338,0.0027,0.0186,0.0821,0.0819,0.0603,0.0,0.361,0.009,0.0073,0.004,,0.0136,0.0045,0.179139,0.23494,0.282467,0.517407,0.233039,0.0603,0.361,0.167036,0.103328,4.33784,0.267044,0.0,,0.0501643,-0.0681173,0.0,-0.000109546,-0.000109546,-0.00164652,-0.06941502556583146,0.020999999716877937,41.4091,-1.0,,-1.0,,999.0,0.0,C,/players/spencer-bramwell/sa3020000/stats/batting,C,20.0,,NL,Spencer Bramwell,695426.0,sa3020000,sa3020000
LAA,Angels,0.25,0.8878,1.00233,0.1627,0.1218,0.0315,0.0025,0.0068,0.0812,0.0652,0.0942,0.0,0.2848,0.009,0.0074,0.004,,0.0243,0.0075,0.183262,0.266326,0.24724,0.513566,0.239648,0.0939814,0.284139,0.330758,0.0639784,4.72423,0.258284,0.0,,0.0556146,-0.0629422,0.0,0.000543078,0.000543078,-0.00164709,-0.06382872414542362,0.012000000104308128,45.6904,-1.0,,-1.0,,999.0,0.0,2B/SS,/players/david-mershon/sa3025335/stats/batting,2B/SS,1.0,,AL,David Mershon,702574.0,sa3025335,sa3025335
TEX,Rangers,0.25,0.9248,1.0,0.1764,0.1285,0.0278,0.0015,0.0186,0.0835,0.0831,0.0539,0.0,0.2608,0.01,0.0073,0.004,,0.0125,0.004,0.190744,0.241265,0.284386,0.525651,0.236667,0.0539,0.2608,0.206672,0.0936419,3.97171,0.241765,0.0,,0.0530853,-0.0651963,0.0,-0.000197166,-0.000197166,-0.00164969,-0.06377154700749088,0.012000000104308128,46.2384,-1.0,,-1.0,,999.0,0.0,SS,/players/luke-hanson/sa3033183/stats/batting,SS,13.0,,AL,Luke Hanson,702630.0,sa3033183,sa3033183
NYY,Yankees,0.25,0.8787,1.0,0.1704,0.1164,0.0338,0.0023,0.0179,0.0968,0.0834,0.095,0.0,0.3205,0.015,0.0073,0.004,,0.0284,0.0093,0.193923,0.281526,0.298737,0.580263,0.265873,0.095,0.3205,0.296412,0.104814,5.00848,0.278488,0.0,,0.0766013,-0.0416803,0.0,0.000613852,0.000613852,-0.00164969,-0.03977154375752434,-0.012000000104308128,65.8482,-1.0,,-1.0,,999.0,0.0,OF,/players/leonard-gabrielson/sa3022811/stats/batting,OF,9.0,,AL,Cole Gabrielson,702068.0,sa3022811,sa3022811
WSN,Nationals,0.26,0.9532,1.02498,0.2158,0.1465,0.0445,0.0023,0.0225,0.0973,0.1009,0.0535,0.001,0.2399,0.0061,0.0077,0.0044,,0.0186,0.0062,0.226395,0.269868,0.34872,0.618588,0.273081,0.0521963,0.234054,0.22301,0.122325,4.25404,0.276736,-0.001,,0.0844625,-0.0367734,0.01,4.71892e-05,-0.000952811,-0.0016535,-0.03728881181450561,-0.012000000104308128,70.0301,-1.0,,-1.0,,999.0,0.0,3B,/players/trey-lipscomb/31567/stats/batting,3B,24.0,24.0,NL,Trey Lipscomb,702358.0,31567,31567
SDP,Padres,0.25,0.9093,1.0,0.1572,0.1137,0.0266,0.0015,0.0154,0.0784,0.0747,0.0664,0.0,0.308,0.013,0.0073,0.004,,0.0046,0.0015,0.17288,0.23755,0.256241,0.493791,0.226261,0.0664,0.308,0.215584,0.0833608,3.12518,0.239042,0.0,,0.0447062,-0.0735754,0.0,-0.000750994,-0.000750994,-0.00165392,-0.06948777107754722,0.020999999716877937,41.8899,-1.0,,-1.0,,999.0,0.0,C,/players/brendan-durfee/sa3025268/stats/batting,C,29.0,,NL,Brendan Durfee,826545.0,sa3025268,sa3025268
SDP,Padres,0.25,0.8952,1.0,0.1654,0.1194,0.0299,0.0019,0.0143,0.0873,0.0752,0.0825,0.0,0.3602,0.011,0.0073,0.004,,0.039,0.0112,0.184763,0.25994,0.270442,0.530382,0.243797,0.0825,0.3602,0.229039,0.0856792,5.165,0.286174,0.0,,0.0588263,-0.0594553,0.0,0.00202468,0.00202468,-0.00166454,-0.052592026768252254,0.004000000189989805,53.827,-1.0,,-1.0,,999.0,0.0,OF,/players/kai-roberts/sa3025255/stats/batting,OF,29.0,,NL,Kai Roberts,805956.0,sa3025255,sa3025255
ATL,Braves,0.25,0.9082,1.0,0.1753,0.1181,0.0346,0.0055,0.0171,0.0946,0.0849,0.0695,0.002,0.3002,0.011,0.0073,0.004,,0.0472,0.0158,0.193019,0.256827,0.299714,0.556541,0.250122,0.0695,0.3002,0.231512,0.106695,6.31743,0.26446,0.0,,0.0639186,-0.0543631,0.0,0.00185839,0.00185839,-0.00167151,-0.05266052298247814,0.004000000189989805,53.9097,-1.0,,-1.0,,999.0,0.0,SS,/players/lizandro-espinoza/sa3015611/stats/batting,SS,16.0,,NL,Lizandro Espinoza,692371.0,sa3015611,sa3015611
HOU,Astros,0.25,0.866,1.01808,0.1782,0.1245,0.0324,0.0027,0.0187,0.101,0.0875,0.1236,0.0,0.2898,0.0173,0.0075,0.0037,,0.0102,0.0033,0.205774,0.31457,0.314319,0.628889,0.290107,0.121405,0.284653,0.426501,0.108545,3.78761,0.282301,-0.001,,0.0978516,-0.0225689,0.0,-0.000766848,-0.00176685,-0.00167686,-0.02368157426826656,-0.028999999165534973,81.797,-1.0,,-1.0,,999.0,0.2972973,2B,/players/cavan-biggio/19252/stats/batting,2B,21.0,21.0,AL,Cavan Biggio,624415.0,19252,19252
LAA,Angels,0.25,0.9055,1.0,0.181,0.1371,0.0288,0.0024,0.0127,0.0857,0.0757,0.0752,0.0,0.2914,0.008,0.0073,0.004,,0.0321,0.0101,0.19989,0.265261,0.279072,0.544333,0.248434,0.0752,0.2914,0.258065,0.0791828,5.0347,0.276491,0.0,,0.0625594,-0.0557222,0.0,0.00105752,0.00105752,-0.0016822,-0.05609092232771218,0.004000000189989805,51.6725,-1.0,,-1.0,,999.0,0.0,OF,/players/hayden-alvarez/sa3023906/stats/batting,OF,1.0,,AL,Hayden Alvarez,820986.0,sa3023906,sa3023906
TBR,Rays,0.25,0.9038,1.0,0.1689,0.1173,0.0282,0.0036,0.0198,0.0893,0.0845,0.0759,0.0,0.3263,0.009,0.0073,0.004,,0.029,0.0085,0.186878,0.254819,0.291768,0.546587,0.247729,0.0759,0.3263,0.232608,0.10489,5.33664,0.263894,0.0,,0.0619916,-0.05629,0.0,0.00119541,0.00119541,-0.00169042,-0.05617171758785844,0.004000000189989805,51.4876,-1.0,,-1.0,,999.0,0.0,OF,/players/aidan-smith/sa3022611/stats/batting,OF,12.0,,AL,Aidan Smith,806223.0,sa3022611,sa3022611
DET,Tigers,0.25,0.8902,1.0,0.1458,0.1002,0.0313,0.0016,0.0127,0.079,0.0697,0.0865,0.0,0.3443,0.012,0.0073,0.004,,0.0041,0.0013,0.163783,0.245281,0.245338,0.490619,0.22812,0.0865,0.3443,0.251234,0.0815547,3.03536,0.246253,0.0,,0.0462034,-0.0720782,0.0,-0.000799133,-0.000799133,-0.00169426,-0.07320945552783087,0.020999999716877937,38.7663,-1.0,,-1.0,,999.0,0.0,C,/players/bennett-lee/sa3022679/stats/batting,C,6.0,,AL,Bennett Lee,700939.0,sa3022679,sa3022679
PIT,Pirates,0.25,0.8652,1.0,0.1703,0.1167,0.0328,0.0044,0.0164,0.0965,0.0827,0.1015,0.002,0.3264,0.022,0.0073,0.004,,0.0176,0.0054,0.196833,0.29498,0.30178,0.59676,0.27401,0.1015,0.3264,0.310968,0.104947,5.0043,0.290542,0.0,,0.083153,-0.0351286,0.0,-3.71328e-06,-3.71328e-06,-0.00170241,-0.036964158626688004,-0.012000000104308128,68.7536,-1.0,,-1.0,,999.0,0.0,OF,/players/ivan-brethowr/sa3025415/stats/batting,OF,27.0,,NL,Ivan Brethowr,814442.0,sa3025415,sa3025415
BOS,Red Sox,0.25,0.9194,1.01738,0.1879,0.1401,0.0331,0.0053,0.0094,0.09,0.0764,0.0783,0.0,0.3043,0.0081,0.0075,0.004,,0.038,0.0115,0.204372,0.2707,0.282576,0.553275,0.25231,0.0769626,0.299102,0.257312,0.0782032,5.79737,0.291096,0.0,,0.0668222,-0.0535148,0.0,0.00162692,0.00162692,-0.00170791,-0.056961544207297266,0.004000000189989805,51.301,-1.0,,-1.0,,999.0,0.0,2B/3B,/players/ahbram-liendo/sa3016173/stats/batting,2B/3B,3.0,,AL,Ahbram Liendo,699157.0,sa3016173,sa3016173
SEA,Mariners,0.25,0.8947,1.0,0.1746,0.123,0.0295,0.0029,0.0192,0.0921,0.0855,0.086,0.001,0.2997,0.008,0.0073,0.004,,0.0175,0.006,0.195149,0.269679,0.298983,0.568662,0.258056,0.086,0.2997,0.286954,0.103834,4.40905,0.266507,0.0,,0.0703069,-0.0479747,0.0,-0.000149851,-0.000149851,-0.00171922,-0.04045459732878953,-0.012000000104308128,65.9164,-1.0,,-1.0,,999.0,0.0,OF,/players/carlos-jimenez/sa3015599/stats/batting,OF,11.0,,AL,Carlos Jimenez,692039.0,sa3015599,sa3015599
MIL,Brewers,0.25,0.9183,1.01196,0.1879,0.1202,0.0389,0.0026,0.0262,0.0988,0.0994,0.0731,0.001,0.3511,0.0091,0.0074,0.004,,0.018,0.0061,0.204617,0.267983,0.338234,0.606217,0.26998,0.0722358,0.346949,0.208203,0.133616,4.52967,0.294858,0.0,,0.080864,-0.0388327,0.0,-1.14346e-05,-1.14346e-05,-0.00172079,-0.03753041276104341,-0.012000000104308128,68.6564,-1.0,,-1.0,,999.0,0.0,OF,/players/damon-keith/sa3017179/stats/batting,OF,23.0,,NL,Damon Keith,701618.0,sa3017179,sa3017179
BAL,Orioles,0.25,0.9097,1.0,0.1761,0.1321,0.0245,0.0021,0.0174,0.0888,0.0827,0.069,0.0,0.2322,0.01,0.0073,0.004,,0.0225,0.0072,0.19358,0.256124,0.282511,0.538635,0.244813,0.069,0.2322,0.297158,0.0889304,4.53125,0.237788,0.0,,0.0596442,-0.0586375,0.0,0.000382475,0.000382475,-0.0017327,-0.05658706306712702,0.004000000189989805,51.8238,-1.0,,-1.0,,999.0,0.0,3B/OF,/players/jaiden-lo-re/sa3069280/stats/batting,3B/OF,2.0,,AL,Jaiden Lo Re,828318.0,sa3069280,sa3069280
NYY,Yankees,0.25,0.9161,1.0,0.1866,0.1469,0.0266,0.002,0.011,0.089,0.0762,0.0586,0.0,0.2163,0.014,0.0073,0.004,,0.052,0.0171,0.20369,0.260241,0.273005,0.533246,0.243003,0.0586,0.2163,0.27092,0.0693156,5.55621,0.252263,0.0,,0.0581867,-0.0600949,0.0,0.00215791,0.00215791,-0.0017383,-0.05664207600057125,0.004000000189989805,50.2759,-1.0,,-1.0,,999.0,0.0,OF,/players/luis-durango/sa3015232/stats/batting,OF,9.0,,AL,Luis Durango,691411.0,sa3015232,sa3015232
MIN,Twins,0.25,0.9066,1.0026,0.173,0.1184,0.0358,0.0026,0.0161,0.0872,0.0805,0.0746,0.0,0.3069,0.01,0.0074,0.004,,0.0174,0.0055,0.190823,0.257961,0.289212,0.547174,0.2483,0.0744067,0.306105,0.243076,0.0983896,4.51392,0.265482,0.0,,0.0626136,-0.0559753,0.0,0.000107038,0.000107038,-0.00174509,-0.05680122325429693,0.004000000189989805,52.0003,-1.0,,-1.0,,999.0,0.0,2B/3B,/players/jorel-ortega/sa3020090/stats/batting,2B/3B,8.0,,AL,Jorel Ortega,687567.0,sa3020090,sa3020090
NYM,Mets,0.25,0.9135,1.01236,0.1784,0.1218,0.0347,0.0048,0.0171,0.0914,0.0858,0.0768,0.002,0.3347,0.0101,0.0076,0.0043,,0.0169,0.006,0.195293,0.263194,0.299945,0.56314,0.253866,0.0758624,0.330614,0.229459,0.104652,4.95162,0.28333,0.0,,0.0677604,-0.051983,-0.006,-0.000219137,-0.000219137,-0.00174993,-0.04782938616699539,-0.001999999862164259,60.2416,-1.0,,-1.0,,999.0,0.03571429,OF,/players/cristian-pache/19948/stats/batting,OF,25.0,25.0,NL,Cristian Pache,665506.0,19948,19948
MIL,Brewers,0.25,0.9021,1.01196,0.1725,0.1242,0.0334,0.0023,0.0126,0.0871,0.0771,0.0883,0.0,0.3044,0.0101,0.0074,0.004,,0.0131,0.0041,0.19122,0.268777,0.275247,0.544023,0.250115,0.0872561,0.300801,0.290079,0.0840262,4.14741,0.269873,0.0,,0.0646779,-0.0550189,0.0,-0.00028305,-0.00028305,-0.00176739,-0.053988202242180705,0.004000000189989805,55.1344,-1.0,,-1.0,,999.0,0.0,2B/SS,/players/ethan-murray/sa3017051/stats/batting,2B/SS,23.0,,NL,Ethan Murray,696140.0,sa3017051,sa3017051
SFG,Giants,0.25,0.9037,1.0,0.189,0.1287,0.0379,0.0043,0.0181,0.0923,0.0881,0.073,0.001,0.2621,0.012,0.0073,0.004,,0.0083,0.0027,0.20914,0.2751,0.320682,0.595782,0.267626,0.073,0.2621,0.27852,0.111541,4.04425,0.270926,0.0,,0.0780123,-0.0402693,0.0,-0.00061227,-0.00061227,-0.00177112,-0.037639126589056104,-0.012000000104308128,68.6975,-1.0,,-1.0,,999.0,0.0,C/1B/OF,/players/jack-payton/sa3022675/stats/batting,C/1B/OF,30.0,,NL,Jack Payton,694552.0,sa3022675,sa3022675
ATL,Braves,0.25,0.9281,1.0,0.1975,0.1506,0.0278,0.0026,0.0165,0.09,0.0868,0.0496,0.002,0.1888,0.011,0.0073,0.004,,0.0222,0.0071,0.2128,0.259137,0.301692,0.560828,0.250726,0.0496,0.1888,0.262712,0.0888913,4.55315,0.247911,0.0,,0.0644054,-0.0538763,0.0,0.000374035,0.000374035,-0.00177305,-0.053658070537494496,0.004000000189989805,54.3212,-1.0,,-1.0,,999.0,0.0,OF,/players/luis-guanipa/sa3020884/stats/batting,OF,16.0,,NL,Luis Guanipa,806994.0,sa3020884,sa3020884
CLE,Guardians,0.25,0.9061,1.0,0.1941,0.1438,0.0307,0.0019,0.0177,0.0901,0.0865,0.0706,0.001,0.2009,0.012,0.0073,0.004,,0.0107,0.0034,0.214215,0.277811,0.310893,0.588704,0.265643,0.0706,0.2009,0.351419,0.0966781,3.66944,0.253886,0.0,,0.0764157,-0.0418659,0.0,-0.000489922,-0.000489922,-0.00177417,-0.04099449311615899,-0.012000000104308128,65.7474,-1.0,,-1.0,,999.0,0.0,OF,/players/juneiker-caceres/sa3024329/stats/batting,OF,5.0,,AL,Juneiker Caceres,821181.0,sa3024329,sa3024329
STL,Cardinals,0.25,0.9329,1.02203,0.2011,0.1407,0.0372,0.0059,0.0173,0.0977,0.0918,0.0684,0.001,0.3115,0.0092,0.0075,0.004,,0.0324,0.0102,0.215564,0.273772,0.323722,0.597494,0.267222,0.0669259,0.304787,0.219583,0.108157,5.66929,0.300523,0.0,,0.0793985,-0.0414883,0.0,0.00109268,0.00109268,-0.00177418,-0.03737927658949047,-0.013000000268220901,68.1767,-1.0,,-1.0,,999.0,0.0,OF,/players/colton-ledbetter/sa3022897/stats/batting,OF,28.0,,NL,Colton Ledbetter,807742.0,sa3022897,sa3022897
COL,Rockies,0.25,0.8769,1.0,0.1864,0.1221,0.0394,0.0048,0.0202,0.102,0.0913,0.0988,0.0,0.3264,0.013,0.0073,0.004,,0.0195,0.0066,0.212567,0.299398,0.337667,0.637064,0.288075,0.0988,0.3264,0.302696,0.1251,5.02547,0.309152,-0.001,,0.0944774,-0.0238042,-0.013,-9.46592e-05,-0.00109466,-0.00177676,-0.040694528724998236,-0.009000000078231096,66.5223,-1.0,,-1.0,,999.0,0.0,OF,/players/roman-quinn/13546/stats/batting,OF,19.0,19.0,NL,Roman Quinn,596451.0,13546,13546
SDP,Padres,0.25,0.9025,1.01045,0.1777,0.1084,0.0355,0.004,0.0298,0.101,0.1012,0.0874,0.001,0.3437,0.0091,0.0074,0.004,,0.0094,0.0028,0.196898,0.272456,0.344155,0.616611,0.275178,0.0864959,0.340145,0.254292,0.147258,4.17001,0.275727,-0.001,,0.0849723,-0.0345456,0.002,-0.000385482,-0.00138548,-0.00177782,-0.03104193357285112,-0.018999999621883035,75.1878,-1.0,,-1.0,,999.0,0.0,1B,/players/nick-pratto/22117/stats/batting,1B,29.0,29.0,NL,Nick Pratto,668472.0,22117,22117
